FFQ	13	0	0	0	2	0	0	1	1	0	1	1	0	2	1	3	1	2	6	2	3	4	6	6	4	3	7	17	14	14	17	17	15	38	14	38	29	27	83	77	74	251	94	710	1405	1752	94	0
FFQ	14	0	0	0	0	0	0	0	1	0	1	1	0	1	1	2	3	1	2	6	5	1	5	4	8	4	7	12	20	11	7	29	13	32	13	53	43	30	77	83	71	236	65	742	1458	1707	81	0
FFQ	15	0	0	0	0	2	0	0	0	0	1	2	5	1	0	0	0	3	2	6	1	3	4	6	5	4	6	11	11	18	10	22	15	37	12	47	49	22	78	67	64	302	74	754	1439	1651	102	0
FFQ	16	0	0	0	1	0	0	0	0	3	2	0	1	0	3	4	2	4	2	1	2	6	6	5	14	6	11	10	21	19	24	16	25	26	39	36	33	43	61	94	87	110	191	298	493	1861	1276	0
FFQ	17	0	0	0	3	1	0	0	2	1	2	1	2	2	4	0	3	2	1	4	3	5	9	6	10	9	12	7	17	13	18	17	25	35	34	43	31	60	64	112	91	111	168	301	511	1800	1296	0
FFQ	18	0	0	0	1	1	0	1	1	0	1	1	3	0	2	0	2	2	1	5	2	8	4	6	9	8	13	8	22	14	24	17	35	29	26	42	33	43	74	85	77	105	183	283	514	1862	1289	0
FFQ	19	0	0	0	0	0	0	1	1	0	0	1	0	1	3	3	4	2	2	3	6	4	7	5	12	3	10	13	11	15	18	8	21	20	36	41	37	49	66	89	89	113	198	321	510	1819	1294	0
FFQ	20	0	0	0	0	0	1	2	1	2	0	2	0	2	4	1	3	4	3	3	7	8	8	4	9	7	9	10	14	12	20	15	19	30	36	36	41	48	66	84	100	119	168	274	543	1795	1326	0
FFQ	21	0	0	0	1	2	2	0	2	2	2	2	2	2	1	1	2	2	1	3	4	2	4	6	7	6	17	7	20	12	22	17	25	21	49	26	41	54	74	82	98	139	172	300	516	1816	1272	0
FFQ	22	0	0	0	2	0	0	1	1	0	0	1	0	0	2	1	4	3	3	1	2	5	11	3	13	7	16	7	21	14	8	12	20	30	36	33	35	47	75	76	83	121	180	314	505	1849	1294	0
FFQ	23	0	0	0	0	0	0	1	3	1	1	1	2	1	1	1	3	4	3	4	3	5	5	3	9	6	7	4	17	10	19	13	28	21	26	26	31	44	77	80	106	130	201	304	523	1854	1258	0
FFQ	24	0	0	0	0	1	0	1	0	2	0	2	1	4	1	0	5	5	3	6	5	5	6	4	8	7	14	6	16	17	20	16	24	25	33	31	42	47	68	82	84	132	196	326	473	1813	1305	0
FFQ	25	0	0	0	0	2	1	2	2	0	0	0	4	0	3	2	3	6	3	3	6	5	5	0	11	5	10	8	19	14	18	14	27	18	31	41	34	42	80	69	94	130	154	305	573	1906	1186	0
FFQ	26	0	0	1	2	2	0	1	2	2	1	1	1	1	0	2	1	3	1	2	6	5	11	7	9	4	9	5	13	23	17	18	25	24	46	29	36	55	75	86	96	142	184	307	511	1863	1207	0
FFQ	27	0	0	0	0	0	2	1	0	0	0	0	0	0	2	3	1	6	4	3	6	5	4	8	14	5	9	5	16	17	17	19	28	23	33	38	34	57	62	77	80	156	171	309	521	1814	1286	0
FFQ	28	0	0	0	0	0	0	4	0	3	1	2	2	0	2	1	2	3	2	3	3	7	3	4	15	8	19	7	19	14	14	20	16	28	40	21	50	44	72	72	82	144	188	287	545	1862	1227	0
FFQ	29	0	0	0	1	0	1	2	2	0	0	0	1	3	1	1	2	6	4	1	3	8	3	5	10	3	12	9	14	17	21	16	28	33	52	40	42	53	79	69	89	157	143	288	547	1867	1203	0
FFQ	30	0	0	0	1	0	0	1	1	0	1	0	0	2	2	1	2	3	6	3	8	3	9	8	7	2	15	3	22	18	27	19	23	33	31	39	44	66	56	64	69	169	153	290	539	1875	1221	0
FFQ	31	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	3	5	1	5	4	11	9	4	16	8	19	12	19	24	24	20	32	42	33	51	85	64	97	167	194	293	499	1913	1175	0
FFQ	32	0	0	0	2	0	0	0	0	3	2	1	2	2	3	3	4	2	0	1	6	5	5	9	7	4	12	6	23	15	18	21	17	22	31	30	50	55	71	76	79	165	151	279	602	1878	1174	0
FFQ	33	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	6	1	1	2	4	6	6	8	6	7	10	7	19	16	25	22	30	22	22	26	41	72	70	56	82	181	149	262	547	1912	1213	0
FFQ	34	0	0	0	2	0	0	0	1	0	5	0	3	2	0	4	4	3	5	3	2	4	6	8	5	4	10	4	11	14	20	25	21	27	35	27	42	52	71	70	82	171	151	267	562	1895	1218	0
FFQ	35	0	0	0	2	0	0	0	1	0	2	0	3	0	2	1	1	3	4	9	5	2	4	4	7	2	11	4	12	16	22	20	18	28	35	27	46	58	80	54	76	192	148	310	538	1887	1202	0
FFQ	36	0	0	0	0	2	1	0	0	1	0	1	2	2	3	4	1	2	6	6	4	5	4	8	6	5	13	10	23	17	22	32	16	25	33	42	44	57	84	62	76	172	150	271	575	1814	1235	0
FFQ	37	0	0	0	1	0	0	1	2	0	0	3	0	1	2	0	3	3	2	3	1	3	4	4	6	6	17	7	17	19	21	27	31	28	32	25	41	63	81	48	83	169	140	272	563	1900	1207	0
FFQ	38	0	0	0	1	1	0	1	1	1	2	1	0	2	1	0	5	4	3	7	6	7	6	6	15	11	9	4	15	20	20	22	24	21	40	42	50	58	78	53	93	145	150	262	578	1861	1210	0
FFQ	39	0	0	0	0	2	1	0	1	3	1	0	2	0	0	4	1	2	2	2	6	8	8	4	6	7	16	5	13	12	17	19	29	23	34	38	48	60	82	50	108	157	167	266	586	1890	1156	0
FFQ	40	0	0	0	1	0	4	1	0	0	3	1	3	1	3	1	1	2	3	6	6	1	2	4	10	4	8	9	18	17	25	27	19	27	26	41	39	70	56	75	81	180	153	270	584	1851	1203	0
FFQ	41	0	0	0	1	0	1	0	1	2	1	0	0	1	1	1	4	4	7	9	6	6	5	8	8	6	13	10	20	9	21	31	19	19	27	28	43	66	67	62	98	178	159	257	562	1903	1172	0
FFQ	42	0	0	0	0	2	0	1	5	1	3	4	1	2	1	1	3	3	5	0	5	5	5	9	4	6	14	8	13	14	19	28	21	29	33	23	43	51	76	70	96	169	173	233	566	1910	1181	0
FFQ	43	0	0	0	0	1	1	0	1	0	1	0	1	1	3	4	1	5	5	0	4	2	4	8	11	3	11	11	13	5	25	23	20	20	40	36	56	76	87	61	81	160	148	251	571	1909	1176	0
FFQ	44	0	0	0	0	3	0	0	2	1	1	2	0	1	3	4	8	2	5	1	4	5	7	2	5	5	10	9	18	15	19	32	28	23	28	37	50	50	77	63	86	154	174	225	577	1959	1141	0
FFQ	45	0	0	0	0	0	1	1	1	3	0	4	0	1	0	1	1	3	0	4	4	5	4	4	10	13	6	13	12	16	20	27	24	29	39	27	45	69	74	55	93	167	179	232	626	1886	1137	0
FFQ	46	0	0	0	0	2	1	0	1	0	0	5	2	1	4	2	1	3	3	6	5	1	13	9	3	4	11	9	15	23	22	15	26	20	31	42	46	52	60	58	94	177	163	241	584	1910	1171	0
FFQ	47	0	0	0	1	1	1	1	0	0	0	0	0	1	2	2	3	0	4	1	4	2	7	4	3	7	19	10	15	19	27	26	30	26	21	39	37	72	63	58	89	150	180	231	599	1927	1154	0
FFQ	48	0	0	0	0	0	0	0	0	3	0	2	0	2	3	1	2	2	3	3	9	3	6	12	7	7	7	12	16	16	24	23	19	22	28	37	46	54	61	59	86	158	181	236	599	1942	1145	0
FFQ	49	0	0	0	0	1	1	1	2	1	1	1	0	1	3	1	3	0	1	2	5	1	10	9	6	7	19	9	17	19	18	21	25	28	36	26	58	47	88	64	101	188	171	222	594	1906	1122	0
FFQ	50	0	0	0	1	0	4	0	1	1	1	0	1	0	0	5	1	3	6	5	2	0	6	7	12	14	10	13	19	18	19	35	26	28	35	32	46	46	63	64	86	166	152	261	584	1939	1124	0
FFQ	51	0	0	0	1	1	0	1	0	1	1	1	1	1	1	5	1	2	8	5	3	2	4	12	6	9	13	7	10	15	20	24	30	23	29	37	51	61	65	60	113	166	165	223	608	1936	1114	0
FFQ	52	0	0	0	2	0	2	1	0	1	0	2	1	4	4	2	2	4	5	4	4	3	11	3	7	11	12	18	13	13	18	23	29	27	37	32	53	47	63	64	93	188	188	231	569	1878	1167	0
FFQ	53	0	0	0	4	1	1	0	1	0	1	0	3	1	2	4	4	2	3	9	6	5	4	10	7	9	7	11	10	14	20	25	16	18	38	36	50	54	73	49	78	168	181	249	652	1910	1100	0
FFQ	54	0	0	0	1	1	0	0	1	4	2	0	3	0	1	2	1	0	6	5	3	5	5	8	5	13	22	7	20	14	15	19	31	26	39	49	49	43	66	57	78	178	161	234	607	1917	1138	0
FFQ	55	0	0	0	1	0	1	3	5	0	1	1	1	3	3	3	5	1	4	3	3	5	6	9	12	5	9	8	13	17	21	28	20	37	31	29	58	45	53	51	97	155	159	265	577	2014	1074	0
FFQ	56	0	0	0	0	0	0	0	2	0	1	2	1	2	1	3	1	1	5	2	8	5	5	5	10	6	11	5	18	7	17	31	36	30	28	28	48	47	75	63	99	133	191	260	638	1914	1097	0
FFQ	57	0	0	0	4	0	0	0	2	0	2	0	2	2	2	4	5	0	6	3	9	7	7	8	7	2	12	9	7	16	22	22	32	25	35	35	51	56	65	65	114	154	162	255	583	1929	1115	0
FFQ	58	0	0	0	2	4	0	1	2	0	1	1	1	1	0	3	5	5	7	3	8	5	5	11	8	6	16	12	11	19	20	21	26	29	33	31	49	54	66	48	93	159	181	243	606	1960	1080	0
FFQ	59	0	0	0	3	2	1	1	2	3	2	0	2	1	1	1	2	0	3	3	5	5	4	7	9	4	10	15	7	9	21	28	26	26	40	34	44	50	52	66	97	173	200	240	614	1950	1073	0
FFQ	60	0	0	0	1	1	1	2	1	1	2	2	2	2	2	1	4	7	4	0	5	4	8	3	6	6	12	13	19	14	22	25	45	22	34	31	46	66	63	64	96	168	199	263	581	1887	1101	0
FFQ	61	0	0	0	4	3	1	2	2	6	0	0	3	3	3	4	3	1	1	3	4	6	4	11	5	10	13	14	13	12	16	20	21	24	25	39	53	55	55	48	99	167	192	218	631	1965	1077	0
FFQ	62	0	0	0	1	1	1	1	1	1	3	0	3	1	3	4	2	4	1	7	5	6	4	3	9	9	12	18	16	15	15	23	21	21	18	32	43	56	54	61	101	156	185	246	639	1961	1073	0
FFQ	63	0	0	0	3	1	1	1	1	2	2	2	1	1	3	3	2	2	1	3	6	3	1	7	7	7	10	12	17	10	17	25	26	32	29	40	55	58	63	55	97	160	167	270	625	1914	1094	0
FFQ	64	0	0	0	3	0	0	0	0	2	1	0	0	3	4	1	2	5	6	5	5	5	7	12	8	9	5	12	13	7	19	35	26	28	24	45	37	50	65	63	102	180	180	216	634	1927	1090	0
FFQ	65	0	0	0	1	0	0	1	0	2	2	3	4	2	1	2	0	2	5	6	7	3	6	7	10	6	11	21	23	5	29	20	29	34	41	32	46	58	53	54	98	180	191	240	585	1951	1065	0
FFQ	66	0	0	0	1	0	1	1	1	0	2	3	2	1	2	5	2	1	2	1	5	9	5	9	5	7	12	8	14	11	14	26	26	28	21	36	38	40	58	73	104	184	164	229	622	1970	1093	0
FFQ	67	0	0	0	3	0	2	0	1	1	0	3	1	3	1	5	1	2	4	2	4	2	6	8	9	10	12	12	16	15	23	28	28	27	33	39	52	50	50	56	86	166	170	248	610	1928	1119	0
FFQ	68	0	0	0	1	0	0	1	2	1	1	1	2	3	5	2	1	3	6	4	3	2	4	8	12	6	9	17	10	12	24	30	24	20	30	29	46	67	66	44	85	178	179	233	607	1969	1089	0
FFQ	69	0	0	0	2	1	2	1	2	3	3	1	2	2	0	2	1	1	10	5	1	2	7	7	6	10	16	21	18	12	14	31	24	37	20	33	43	68	59	52	105	158	152	242	654	1931	1075	0
FFQ	70	0	0	0	0	1	2	1	0	1	3	1	1	1	1	5	5	6	4	2	5	9	8	3	12	5	11	15	10	12	16	32	20	27	35	51	41	54	59	66	109	164	202	219	593	1931	1093	0
FFQ	71	0	0	0	0	0	3	2	1	2	2	3	4	1	7	3	4	8	1	3	3	8	3	6	5	4	18	15	12	11	15	23	22	37	38	34	47	55	78	54	103	174	207	234	575	1909	1102	0
FFQ	72	0	0	0	0	1	1	2	3	1	0	4	0	4	4	1	4	5	5	3	5	4	4	16	9	8	13	16	15	14	13	31	29	32	35	43	31	53	62	65	93	156	187	221	641	1899	1103	0
FFQ	73	0	0	0	2	1	3	0	0	1	0	3	2	4	2	3	5	1	1	4	3	3	3	4	9	11	11	7	14	17	14	23	31	21	34	36	30	57	70	62	92	146	187	248	652	1940	1079	0
FFQ	74	0	0	0	0	1	1	0	1	3	2	6	2	2	1	2	2	6	2	2	5	5	4	17	5	4	12	8	12	7	22	20	27	24	32	44	37	71	60	77	104	153	198	221	673	1889	1072	0
FFQ	75	2	0	0	0	1	2	1	1	1	2	0	1	1	4	4	3	5	1	1	5	7	1	8	13	11	13	6	9	8	22	32	28	24	38	37	39	61	53	78	94	157	187	238	633	1950	1054	0
FFQ	76	0	0	0	2	0	1	3	0	2	1	1	2	3	0	3	2	1	4	1	3	2	6	6	9	6	19	18	10	19	19	22	23	36	30	34	49	57	71	65	100	148	193	235	607	1940	1083	0
FFQ	77	0	0	0	2	0	0	2	1	0	2	0	2	1	2	4	5	3	1	5	3	9	1	8	8	9	18	8	18	17	19	32	30	23	27	42	36	71	56	73	74	136	196	256	621	1904	1111	0
FFQ	78	0	0	0	1	1	0	2	2	2	1	2	0	1	4	3	2	4	7	2	4	10	5	12	9	8	11	7	14	14	19	16	23	33	33	34	42	66	67	78	93	138	194	219	628	1970	1055	0
FFQ	79	0	0	0	1	1	0	0	1	2	1	1	2	1	0	3	2	4	4	4	4	7	9	11	8	9	12	13	18	14	21	22	28	36	22	47	36	68	51	75	105	123	170	254	634	1936	1076	0
FFQ	80	0	0	0	0	0	4	1	1	3	0	0	0	2	0	2	4	4	5	1	8	6	4	9	12	7	10	9	12	22	22	26	25	31	27	39	41	51	68	89	117	135	206	240	617	1921	1055	0
FFQ	81	0	0	0	2	3	0	1	0	3	0	0	1	1	1	2	2	10	6	4	4	5	6	5	6	8	15	14	19	8	18	21	41	20	34	37	58	64	64	86	119	119	193	240	578	1934	1084	0
FFQ	82	9	0	0	2	1	2	1	1	3	0	0	0	1	4	4	6	2	3	1	8	8	4	4	16	6	8	15	15	19	10	21	26	30	33	48	42	55	62	93	96	138	165	228	629	1949	1068	0
FFQ	83	0	0	0	0	2	1	1	0	1	2	1	3	3	1	1	3	3	3	7	4	5	5	10	11	7	9	12	15	15	15	21	24	23	34	41	50	57	58	82	110	115	207	249	639	1896	1090	0
FFQ	84	0	0	1	2	0	0	2	1	1	0	0	1	1	0	6	4	8	5	4	4	7	6	14	7	9	19	14	12	16	19	22	21	21	23	33	37	72	53	93	94	164	187	256	599	1914	1084	0
FFQ	85	0	0	0	1	3	3	0	4	0	1	2	3	2	0	3	3	8	3	3	7	5	6	8	11	6	16	16	17	9	8	25	30	20	35	46	37	74	51	87	100	138	188	231	626	1954	1046	0
FFQ	86	0	0	0	1	2	0	3	1	2	1	5	1	2	3	5	2	3	6	4	2	10	2	4	10	8	16	11	20	8	25	33	28	37	43	41	41	60	61	72	87	142	182	239	654	1913	1046	0
FFQ	87	0	0	0	1	0	1	2	3	3	0	2	2	3	1	0	3	2	2	4	4	6	5	8	11	9	9	8	19	10	9	21	19	37	29	51	44	59	56	85	99	136	202	228	642	1931	1070	0
FFQ	88	0	0	0	0	2	0	0	1	0	0	1	1	1	7	3	1	3	5	3	8	11	4	5	6	7	14	9	13	22	20	26	23	25	27	56	40	76	54	88	110	140	179	232	642	1936	1035	0
FFQ	89	0	0	0	0	3	3	0	1	1	1	2	0	1	4	1	3	5	4	1	4	8	11	8	7	5	4	8	29	14	14	16	19	27	27	40	45	69	57	83	105	166	204	238	589	1935	1074	0
FFQ	90	0	0	0	2	0	0	3	2	2	1	4	3	1	2	2	3	6	2	1	3	6	5	2	13	9	21	9	26	18	18	21	25	37	35	59	31	62	59	72	99	131	202	243	608	1909	1079	0
FFQ	91	0	0	1	2	0	0	2	2	3	0	1	1	2	1	3	1	5	7	4	6	2	8	5	11	6	14	12	15	12	15	18	30	25	27	51	29	73	60	83	103	137	205	246	607	1976	1025	0
FFQ	92	0	0	0	1	0	0	0	1	3	0	2	1	0	1	6	2	4	5	5	6	8	8	10	7	4	9	17	21	18	14	34	35	27	33	40	34	60	56	82	114	170	198	228	647	1915	1010	0
FFQ	93	0	0	0	0	2	0	1	4	2	2	4	3	3	4	0	2	1	2	4	4	6	3	13	9	4	12	8	18	10	13	23	30	28	28	54	41	74	43	51	118	139	217	237	635	1916	1068	0
FFQ	94	0	0	0	2	3	0	2	0	1	0	1	2	3	3	6	7	3	3	1	5	6	10	8	14	8	10	10	15	21	14	26	17	36	31	48	37	65	70	69	86	131	213	226	626	1954	1043	0
FFQ	95	0	0	0	0	2	1	1	1	1	0	0	1	3	2	2	4	4	1	9	0	5	6	9	11	12	13	16	18	22	15	28	29	33	35	35	34	72	64	77	105	165	187	247	637	1899	1030	0
FFQ	96	0	0	0	1	1	0	1	4	1	0	3	2	2	2	1	6	4	3	2	3	4	4	5	12	3	13	13	14	28	14	22	17	31	29	44	44	77	55	83	101	139	188	221	636	1899	1104	0
FFQ	97	0	0	0	0	3	1	2	3	0	1	1	1	3	1	4	3	1	3	5	5	6	6	9	11	8	10	12	14	29	21	26	25	29	32	40	45	53	44	69	121	128	205	245	615	1920	1076	0
FFQ	98	0	0	0	1	3	2	1	2	2	1	1	3	2	2	2	2	4	5	0	4	4	9	11	7	9	15	10	19	28	18	24	29	33	34	43	38	56	57	68	105	153	200	234	597	1902	1096	0
FFQ	99	0	0	0	2	1	0	1	0	1	1	1	2	1	1	1	1	3	3	3	7	5	5	4	11	7	8	13	18	17	17	24	23	26	23	56	49	74	69	69	99	124	208	246	622	1928	1062	0
FFQ	100	0	0	0	0	1	3	0	2	1	5	4	1	0	1	2	4	1	5	3	2	12	9	7	8	8	14	16	19	26	16	28	17	37	22	47	41	77	54	70	101	133	184	234	608	1950	1063	0
FFQ	101	0	0	0	1	2	1	2	2	1	2	2	2	1	2	2	1	2	3	0	9	7	20	6	15	5	11	10	15	13	14	29	27	31	47	38	41	60	58	98	92	134	185	251	621	1922	1051	0
FFQ	102	0	0	1	2	2	0	1	2	1	1	1	3	2	1	1	3	3	8	3	5	5	7	11	11	8	10	7	13	18	32	17	25	33	38	42	46	66	53	71	91	138	215	208	642	1942	1047	0
FFQ	103	0	0	0	1	0	3	2	1	2	1	3	1	5	2	3	1	4	3	4	6	5	9	12	7	11	11	18	15	14	15	20	29	33	34	37	38	51	60	69	91	147	204	210	649	1915	1090	0
FFQ	104	0	0	0	0	0	1	2	5	1	0	2	3	1	1	5	5	5	4	3	5	7	15	13	8	3	11	13	13	26	19	10	27	26	32	36	37	59	61	81	106	139	222	246	566	1930	1087	0
FFQ	105	0	0	1	1	1	1	0	0	0	3	2	2	2	2	2	2	3	7	4	4	5	6	10	5	10	11	19	20	15	12	20	26	30	39	45	41	59	63	67	92	148	224	225	613	1905	1089	0
FFQ	106	0	0	0	2	1	1	2	0	1	1	4	3	4	1	3	4	3	5	0	7	6	11	3	4	10	10	17	15	22	26	26	29	27	40	43	49	60	54	71	108	127	198	235	561	1992	1050	0
FFQ	107	0	0	0	1	3	3	0	1	2	1	1	2	6	3	3	2	1	1	6	2	3	9	8	7	11	14	11	15	21	25	21	25	36	33	42	48	66	62	75	104	148	212	218	612	1938	1034	0
FFQ	108	0	0	0	2	4	0	3	0	0	3	2	0	0	2	2	4	2	3	7	8	7	5	8	9	11	4	6	15	15	23	20	27	33	38	49	49	60	59	81	102	142	225	238	602	1921	1045	0
FFQ	109	0	0	1	2	1	1	0	2	0	1	1	1	2	1	3	3	3	5	2	5	5	5	9	12	5	11	15	16	21	17	19	24	29	38	35	50	55	67	78	106	140	194	228	604	1957	1062	0
FFQ	110	0	0	0	1	1	3	2	2	2	3	1	0	5	1	1	3	2	7	4	6	6	8	8	15	8	11	12	11	16	19	25	24	35	40	42	32	57	54	88	93	123	197	252	591	1939	1086	0
FFQ	111	0	0	1	0	2	0	0	1	2	0	1	3	3	2	2	6	1	4	4	2	4	7	10	8	8	12	16	13	21	21	18	17	32	28	38	32	58	62	77	112	129	219	238	645	1912	1065	0
FFQ	112	0	0	0	1	3	1	1	1	1	2	1	0	1	2	2	1	5	3	6	2	9	7	6	11	1	15	13	17	24	17	25	26	28	49	40	45	60	51	70	96	142	216	236	611	1906	1082	0
FFQ	113	0	0	0	3	3	2	4	1	2	0	1	2	2	2	5	5	1	4	2	6	7	9	4	9	3	17	15	11	18	21	24	19	25	33	38	51	65	54	80	110	145	213	257	607	1892	1064	0
FFQ	114	0	0	0	1	3	0	0	2	2	4	1	1	4	1	4	5	3	5	1	2	8	9	7	8	4	14	20	18	26	24	25	25	21	31	39	50	54	78	79	120	126	218	229	584	1931	1049	0
FFQ	115	0	0	0	0	3	4	2	2	4	1	2	0	3	5	0	2	2	3	6	4	5	10	7	14	10	12	4	21	21	28	24	26	21	40	46	36	52	70	72	90	133	220	242	603	1910	1076	0
FFQ	116	0	0	0	1	1	3	3	2	5	3	1	1	3	1	1	4	5	3	9	3	7	7	12	20	8	11	13	18	18	28	18	30	22	32	40	46	54	41	88	100	149	194	247	621	1901	1062	0
FFQ	117	0	0	1	2	3	2	2	2	2	0	3	1	1	2	3	5	3	4	4	5	3	6	4	13	7	16	12	7	13	18	21	19	27	41	29	34	56	76	101	102	149	223	233	607	1919	1055	0
FFQ	118	0	0	1	2	2	1	4	2	3	2	1	5	2	1	3	2	4	5	5	3	6	11	4	11	8	14	10	17	19	23	21	19	26	32	29	55	57	56	73	100	131	225	248	596	1960	1037	0
FFQ	119	0	0	0	0	1	3	1	1	3	2	1	2	2	3	4	1	3	1	2	4	0	8	15	6	11	10	14	12	15	25	15	24	27	28	27	53	57	59	78	102	154	195	257	601	1917	1092	0
FFQ	120	0	0	0	4	3	5	2	1	3	2	2	2	3	3	3	3	7	6	4	4	4	3	9	12	10	11	10	23	20	34	16	25	38	45	33	43	50	66	95	116	118	224	222	591	1890	1071	0
FFQ	121	0	0	0	3	2	2	2	0	1	0	0	2	1	2	1	3	0	2	2	4	4	7	10	6	5	16	11	14	18	23	18	21	34	32	31	39	50	54	81	118	136	201	221	595	1950	1114	0
FFQ	122	0	0	0	5	3	1	3	2	1	1	1	3	3	1	4	7	4	3	3	2	6	4	12	9	4	9	10	12	14	26	24	26	28	50	37	46	47	52	75	104	154	217	229	565	1957	1072	0
FFQ	123	0	0	0	2	3	3	1	3	3	0	4	0	2	5	5	5	5	5	3	5	6	10	11	8	6	12	18	12	16	21	17	24	21	24	28	45	62	59	90	122	143	229	223	554	1930	1091	0
FFQ	124	0	0	0	1	1	4	1	1	1	1	3	2	4	4	1	4	1	3	6	5	6	8	10	10	6	17	14	24	16	21	19	27	26	34	43	41	49	56	75	108	153	211	237	593	1943	1046	0
FFQ	125	0	0	0	3	1	1	1	0	5	2	0	0	3	2	3	4	4	2	5	7	6	10	6	7	11	13	14	16	14	26	24	26	30	37	39	46	61	59	99	114	132	229	229	595	1865	1085	0
FFQ	126	0	0	0	2	0	2	3	2	1	1	3	1	2	1	1	6	6	0	3	9	8	9	7	9	8	10	10	20	17	26	16	20	28	34	34	48	59	56	72	99	135	249	213	548	1983	1075	0
