depth	G4	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
10	3663230.0	257380574	3083591.0	320080.0	1266848.0	10694122.0	36195119.0	176621511.0	22506471.0	9313994.0	2990699.0	939206.0	349729.0	115223.0	18466.0	16690610.0	83842654.0	7508957.0	8431907	2746494.0	2234991.0	826065.0	4428812	2624357.0	15940864	1178439.0	15854.0	0.0	55298986.0	16856963.0	70521202.0	4359075.0	146717.0	4500731.0	1601316.0	4532.0	1605822.0	397912.0	52.0	397964.0	3753404.0	184302.0	3936743.0	926243.0	5518.0	931759.0	367920.0	47759.0	29.0	265005.0	3478.0	0.0	252955208	244523301.0	252032258.0	259429856.0	1034309.0	6106868.0	6106024.0	151361.0	254357297.0	9644.0	33875.0	1039134.0	553545.0	269397.0	3283002	308333.0	615336.0	111540.0	0.0	335360.0	457653.0	335886.0	253477262.0	254646351.0	6986903.0	5817814.0	40113924	10842846.0	220350241.0	249621319.0	247438861	145681.0	215920.0	57312.0	12877572.0	0.0	18.0	50.0	2051.0
11	3372047.0	243539125	2953316.0	283400.0	1192835.0	10135601.0	34400430.0	167406420.0	21331781.0	8719070.0	2701769.0	784940.0	257799.0	78737.0	12565.0	15444511.0	79086021.0	7059077.0	7878601	2531536.0	2066257.0	802288.0	4122103	2478520.0	14937678	1077584.0	12973.0	0.0	52456411.0	15820311.0	66734970.0	4139112.0	132162.0	4266682.0	1459286.0	4065.0	1463294.0	333371.0	67.0	333438.0	3510617.0	161718.0	3671336.0	833888.0	4025.0	837912.0	346547.0	40595.0	26.0	248059.0	2868.0	0.0	239433364	231554763.0	238613840.0	245485271.0	1007170.0	5237600.0	5236816.0	131231.0	241254841.0	10617.0	28659.0	976204.0	523097.0	228290.0	3046863	282512.0	561146.0	103249.0	0.0	301953.0	431524.0	312034.0	240052105.0	241150857.0	6440336.0	5341584.0	37085768	9734898.0	209406673.0	236757543.0	236263714	100809.0	161195.0	47086.0	10125981.0	0.0	82.0	116.0	1937.0
12	2965657.0	218908345	2664663.0	247107.0	1080418.0	9193682.0	31046241.0	150636609.0	19156711.0	7732975.0	2343326.0	619751.0	185745.0	51217.0	7059.0	13725589.0	70936399.0	6333202.0	7025994	2224777.0	1832779.0	740605.0	3664136	2227833.0	13359196	944188.0	9988.0	0.0	47281212.0	14106166.0	60011058.0	3740092.0	116293.0	3852040.0	1265959.0	3218.0	1269145.0	266415.0	44.0	266459.0	3142754.0	137487.0	3279464.0	719624.0	3247.0	722871.0	311794.0	34259.0	16.0	221941.0	2521.0	0.0	215239806	208213812.0	214547014.0	220644707.0	928301.0	4327625.0	4326847.0	107164.0	217245383.0	11346.0	21794.0	864273.0	455372.0	192301.0	2681592	252978.0	495093.0	88152.0	0.0	265253.0	393050.0	273984.0	215876914.0	216864299.0	5696094.0	4708709.0	32863384	8406713.0	188709624.0	213166295.0	214024157	63277.0	116935.0	36471.0	7483759.0	0.0	0.0	74.0	1815.0
13	2491892.0	187957052	2305687.0	204331.0	929520.0	7923868.0	26764239.0	129483756.0	16472141.0	6548209.0	1924977.0	473283.0	125970.0	32792.0	4131.0	11616787.0	60778983.0	5433601.0	5997411	1881024.0	1549341.0	650632.0	3120861	1916414.0	11431012	787558.0	7613.0	0.0	40684493.0	12022347.0	51522673.0	3232314.0	96662.0	3325593.0	1053300.0	2300.0	1055573.0	207046.0	56.0	207102.0	2687637.0	111420.0	2798470.0	600557.0	2345.0	602902.0	270800.0	27161.0	2.0	188925.0	1936.0	0.0	184829138	178831727.0	184265328.0	189451222.0	811517.0	3478557.0	3477878.0	85421.0	186784182.0	11976.0	16281.0	733912.0	365136.0	157797.0	2271939	226521.0	432183.0	72170.0	5.0	225888.0	362771.0	238457.0	185419274.0	186268643.0	4843465.0	3994096.0	27868567	7011778.0	162394172.0	183250961.0	185025356	39379.0	81167.0	26548.0	5196510.0	0.0	0.0	37.0	1494.0
14	2014701.0	154874077	1925292.0	169986.0	767241.0	6550268.0	22108934.0	106868940.0	13556668.0	5325902.0	1518597.0	344934.0	82174.0	20793.0	2398.0	9454645.0	49930429.0	4457445.0	4921920	1536389.0	1270317.0	545025.0	2559355	1570189.0	9379365	635692.0	5661.0	0.0	33598143.0	9847433.0	42473008.0	2666738.0	79276.0	2743227.0	843196.0	1773.0	844923.0	157697.0	14.0	157711.0	2198495.0	89350.0	2287283.0	482187.0	1763.0	483950.0	219964.0	21078.0	5.0	154770.0	1599.0	0.0	152341924	147420004.0	151877449.0	156124941.0	674428.0	2736160.0	2735574.0	65040.0	154063209.0	11414.0	11895.0	593646.0	274758.0	125474.0	1844370	195073.0	366894.0	53255.0	0.0	184996.0	320212.0	205941.0	152814898.0	153524320.0	3984471.0	3275049.0	22737353	5679504.0	134062016.0	151119865.0	153389972	23770.0	51784.0	16344.0	3383951.0	0.0	0.0	51.0	1676.0
15	1569417.0	123071518	1535714.0	132348.0	605718.0	5222287.0	17649698.0	85051074.0	10745335.0	4160212.0	1140339.0	245330.0	53331.0	12196.0	1495.0	7411981.0	39556158.0	3533726.0	3902230	1214481.0	1001453.0	441880.0	2035225	1244416.0	7435956	494030.0	3866.0	0.0	26749205.0	7765992.0	33744572.0	2129801.0	62046.0	2189668.0	649155.0	1186.0	650337.0	114833.0	7.0	114840.0	1733252.0	67875.0	1800784.0	376064.0	1254.0	377318.0	173453.0	15851.0	0.0	121251.0	1074.0	0.0	121073506	117171276.0	120705002.0	124062906.0	544326.0	2075135.0	2074721.0	47109.0	122532097.0	10384.0	8961.0	468345.0	193073.0	100147.0	1466530	168277.0	307467.0	38617.0	0.0	149778.0	283437.0	172286.0	121447115.0	122009822.0	3160117.0	2597410.0	17889182	4437126.0	106718050.0	120170106.0	122489974	14655.0	31935.0	10082.0	2101193.0	0.0	0.0	0.0	1410.0
16	1184225.0	94807735	1190325.0	100749.0	466950.0	4045871.0	13648246.0	65658888.0	8230999.0	3134612.0	823532.0	164815.0	34434.0	7626.0	758.0	5643752.0	30339172.0	2727613.0	2995795	924142.0	766640.0	349097.0	1560113	955916.0	5723408	369947.0	2626.0	0.0	20648318.0	5932636.0	25986836.0	1649277.0	47016.0	1694491.0	494425.0	1000.0	495419.0	83248.0	11.0	83259.0	1339070.0	51105.0	1389918.0	286950.0	968.0	287918.0	135896.0	12302.0	0.0	93104.0	718.0	0.0	93270447	90274652.0	93002265.0	95577215.0	420845.0	1538930.0	1538599.0	34235.0	94459130.0	9193.0	6424.0	357148.0	125194.0	76499.0	1134353	143699.0	254793.0	26725.0	0.0	119722.0	249009.0	147168.0	93556253.0	93989151.0	2441807.0	2008909.0	13680973	3380829.0	82317087.0	92617231.0	94749515	7955.0	18716.0	6201.0	1239759.0	0.0	0.0	0.0	831.0
17	864478.0	70973036	893213.0	76435.0	354242.0	3046616.0	10274611.0	49224980.0	6129129.0	2292631.0	576934.0	107111.0	21582.0	4657.0	540.0	4187562.0	22641269.0	2050166.0	2239317	682633.0	574361.0	264928.0	1161125	717395.0	4289483	271216.0	1889.0	0.0	15519820.0	4396458.0	19472876.0	1245340.0	34822.0	1278749.0	363166.0	618.0	363772.0	57889.0	5.0	57894.0	1002708.0	37630.0	1040135.0	213111.0	647.0	213758.0	101236.0	8765.0	0.0	70562.0	636.0	0.0	69816083	67576766.0	69626932.0	71552858.0	313391.0	1125034.0	1124670.0	23340.0	70741215.0	8556.0	5081.0	264205.0	78364.0	58673.0	872244	124757.0	207846.0	17614.0	0.0	94124.0	222044.0	127705.0	70018574.0	70344956.0	1847675.0	1521293.0	10201019	2521119.0	61665230.0	69345130.0	71171833	4090.0	10417.0	3363.0	689380.0	0.0	0.0	0.0	946.0
18	618045.0	51947483	655793.0	55950.0	264450.0	2252589.0	7555327.0	36078307.0	4462140.0	1629215.0	397661.0	71377.0	13843.0	3080.0	339.0	3058875.0	16524969.0	1500381.0	1640322	499333.0	418864.0	198092.0	853857	524033.0	3140703	198166.0	1251.0	0.0	11397565.0	3184171.0	14260139.0	916229.0	24815.0	940038.0	258057.0	397.0	258445.0	40084.0	1.0	40085.0	732564.0	26918.0	759342.0	155466.0	489.0	155955.0	74621.0	6272.0	0.0	51253.0	426.0	0.0	51102895	49462573.0	50962954.0	52375043.0	228233.0	818271.0	818017.0	15892.0	51785005.0	6398.0	3542.0	194815.0	46384.0	42859.0	669557	106015.0	169495.0	11281.0	0.0	74921.0	195956.0	112043.0	51227970.0	51466123.0	1375306.0	1137153.0	7468978	1857902.0	45134298.0	50745374.0	52230083	2415.0	5365.0	2189.0	369865.0	0.0	0.0	0.0	913.0
19	432964.0	37302493	476074.0	40825.0	189725.0	1642663.0	5466139.0	25956783.0	3161121.0	1127166.0	266471.0	46597.0	9507.0	1981.0	165.0	2197613.0	11821784.0	1079781.0	1175617	354416.0	297034.0	147538.0	611748	376629.0	2255398	142167.0	882.0	0.0	8237628.0	2264154.0	10269928.0	662925.0	17766.0	680023.0	182199.0	272.0	182465.0	27154.0	16.0	27170.0	524953.0	18417.0	543274.0	109407.0	462.0	109869.0	52888.0	4207.0	0.0	35287.0	210.0	0.0	36698786	35523169.0	36602950.0	37616020.0	162547.0	592188.0	591992.0	11089.0	37186379.0	5172.0	2664.0	139529.0	26362.0	31476.0	513808	90468.0	139002.0	7235.0	0.0	58277.0	173463.0	99004.0	36761096.0	36935620.0	1017471.0	842947.0	5382609	1359409.0	32395958.0	36419158.0	37584600	1429.0	3181.0	1064.0	191623.0	0.0	0.0	0.0	915.0
20	299935.0	26441000	342497.0	29208.0	138041.0	1174516.0	3895705.0	18447352.0	2208213.0	768447.0	176133.0	29771.0	6879.0	1623.0	209.0	1556106.0	8336145.0	767694.0	839007	251061.0	210059.0	111229.0	440198	266658.0	1606701	98055.0	664.0	0.0	5847492.0	1584537.0	7268257.0	470664.0	12255.0	482508.0	129333.0	229.0	129562.0	18930.0	8.0	18938.0	373577.0	13352.0	386869.0	76334.0	179.0	76513.0	37712.0	2833.0	0.0	25465.0	210.0	0.0	26015803	25176796.0	25944490.0	26668919.0	114578.0	432089.0	431936.0	7316.0	26351408.0	3778.0	1862.0	99631.0	13751.0	24201.0	400050	78514.0	112764.0	4179.0	0.0	43697.0	154466.0	90920.0	26041851.0	26165951.0	741646.0	617546.0	3839568	986911.0	22943929.0	25796586.0	26685908	894.0	1642.0	486.0	95852.0	0.0	0.0	0.0	843.0
21	207422.0	18662287	244801.0	20486.0	97762.0	832724.0	2762465.0	13064235.0	1530317.0	524939.0	114078.0	19622.0	5017.0	1155.0	101.0	1090829.0	5842853.0	543028.0	593885	175551.0	147526.0	81464.0	312425	189344.0	1136913	70817.0	406.0	0.0	4144820.0	1107653.0	5138612.0	334360.0	8491.0	342477.0	90333.0	184.0	90517.0	13530.0	0.0	13530.0	263783.0	8788.0	272503.0	54470.0	88.0	54558.0	26987.0	2215.0	0.0	17637.0	63.0	0.0	18364060	17770175.0	18313203.0	18828458.0	78630.0	314836.0	314706.0	5190.0	18592252.0	3138.0	1236.0	72385.0	7305.0	17505.0	316632	68152.0	89034.0	2370.0	0.0	34077.0	137381.0	81477.0	18353929.0	18445192.0	553159.0	461896.0	2729751	727606.0	16177337.0	18179482.0	18860646	490.0	706.0	340.0	45009.0	0.0	0.0	0.0	943.0
22	142615.0	13220633	177675.0	14281.0	69530.0	592511.0	1961671.0	9283858.0	1068421.0	362045.0	74769.0	13863.0	4010.0	766.0	87.0	769742.0	4114450.0	386308.0	422741	123107.0	103860.0	62821.0	224653	132953.0	809049	49540.0	278.0	0.0	2937996.0	780766.0	3637468.0	237371.0	5846.0	242919.0	63380.0	125.0	63505.0	9797.0	0.0	9797.0	187046.0	6579.0	193563.0	38740.0	122.0	38862.0	18644.0	1513.0	0.0	12686.0	58.0	0.0	13012000	12589259.0	12975567.0	13342172.0	56136.0	236633.0	236545.0	3215.0	13161675.0	2199.0	1007.0	52285.0	4045.0	13380.0	255298	59362.0	72312.0	1059.0	0.0	26424.0	123973.0	76026.0	12980909.0	13047597.0	417399.0	350711.0	1959538	546867.0	11438770.0	12851441.0	13374950	318.0	400.0	123.0	21904.0	0.0	0.0	0.0	1136.0
