depth	G4	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
10	3104815.0	212532017.0	2642744.0	270910.0	1049157.0	8753773.0	29609607.0	145698680.0	18815459.0	7809085.0	2568432.0	849879.0	331932.0	118916.0	20826.0	13960531.0	69476081.0	6254007.0	7181508.0	2382924.0	1881949.0	731949.0	3839880.0	2184686.0	13435515.0	995762.0	14330.0	17.0	45509177.0	14019305.0	58181502.0	3601869.0	122260.0	3719871.0	1373812.0	4352.0	1378134.0	355345.0	19.0	355364.0	3145079.0	157059.0	3301224.0	795324.0	5001.0	800311.0	314271.0	41898.0	21.0	223533.0	3163.0	13.0	208920754.0	201739246.0	207993253.0	214229207.0	945554.0	5339396.0	5338354.0	128294.0	209835365.0	16385.0	29443.0	864263.0	381287.0	260013.0	2682308.0	269276.0	559702.0	83799.0	0.0	267767.0	380766.0	288507.0	209293178.0	210264824.0	5881583.0	4909937.0	33708687.0	9251811.0	181466074.0	205922950.0	209169871.0	144409.0	38980.0	29334.0	5858746.0	0.0	0.0	15.0	1735.0
11	2931618.0	204606600.0	2565149.0	249673.0	1003001.0	8419481.0	28443501.0	140637075.0	18157158.0	7475367.0	2375916.0	730884.0	264724.0	88526.0	15211.0	13144314.0	66534674.0	5989653.0	6865554.0	2232327.0	1784088.0	751741.0	3661902.0	2097398.0	12855207.0	929991.0	13008.0	3.0	43801892.0	13452517.0	55961409.0	3474558.0	114596.0	3584916.0	1281661.0	3708.0	1285339.0	308943.0	44.0	308987.0	3006068.0	144114.0	3149377.0	734106.0	4148.0	738250.0	298411.0	38859.0	13.0	213623.0	3160.0	3.0	201182096.0	194316542.0	200306195.0	206217487.0	954262.0	4714908.0	4714031.0	120921.0	202456841.0	15118.0	25050.0	855518.0	444811.0	221031.0	2660222.0	266973.0	561274.0	92473.0	5.0	265163.0	365218.0	266914.0	201654523.0	202581738.0	5517226.0	4590011.0	31771306.0	8478277.0	175400443.0	198693472.0	203751000.0	97424.0	19541.0	18325.0	3321933.0	0.0	0.0	4.0	1392.0
12	2672875.0	190754882.0	2412904.0	221252.0	925944.0	7823393.0	26537063.0	131466175.0	16956006.0	6876115.0	2114749.0	606616.0	204757.0	64532.0	10581.0	11969501.0	61701611.0	5555861.0	6319994.0	2018129.0	1620666.0	736709.0	3368766.0	1944490.0	11875855.0	838505.0	10534.0	0.0	40906008.0	12472094.0	52169568.0	3252557.0	104828.0	3353824.0	1155668.0	2935.0	1158558.0	262150.0	38.0	262188.0	2773847.0	124845.0	2897995.0	657420.0	3008.0	660428.0	276517.0	32400.0	1.0	195906.0	2362.0	0.0	187611925.0	181291931.0	186847792.0	192248041.0	919745.0	4070222.0	4069306.0	113349.0	189097564.0	11781.0	21427.0	810567.0	485814.0	183510.0	2557016.0	257084.0	536505.0	95015.0	0.0	258701.0	342039.0	246768.0	188112205.0	188971966.0	5055581.0	4195820.0	29020546.0	7597905.0	164147240.0	185569881.0	191371415.0	67699.0	8463.0	8961.0	1727355.0	0.0	0.0	22.0	1317.0
13	2360228.0	171886673.0	2173833.0	193196.0	822174.0	7037198.0	23946984.0	118705270.0	15317270.0	6099066.0	1825288.0	485110.0	152736.0	45215.0	6685.0	10565596.0	55355236.0	4972645.0	5627794.0	1772310.0	1430988.0	680011.0	2997450.0	1744485.0	10600439.0	730662.0	7986.0	0.0	36938947.0	11191738.0	47042893.0	2933198.0	93558.0	3023458.0	1006743.0	2271.0	1008997.0	216029.0	23.0	216052.0	2469740.0	109178.0	2578324.0	573421.0	2534.0	575955.0	248951.0	27376.0	4.0	173411.0	1647.0	0.0	169087861.0	163460067.0	168432712.0	173224301.0	836205.0	3430680.0	3429776.0	106765.0	170629826.0	9321.0	17596.0	741599.0	487460.0	150863.0	2373629.0	238140.0	490020.0	94886.0	0.0	238431.0	323301.0	221906.0	169541011.0	170315347.0	4519495.0	3745159.0	25692534.0	6637560.0	148367972.0	167422946.0	173168698.0	46399.0	2975.0	4230.0	844124.0	0.0	0.0	36.0	1285.0
14	2013797.0	149549658.0	1906050.0	161071.0	711848.0	6125375.0	20852418.0	103475542.0	13338305.0	5248356.0	1522448.0	374801.0	109693.0	32686.0	4148.0	9040485.0	47980166.0	4312897.0	4845238.0	1502778.0	1216452.0	609400.0	2570930.0	1516608.0	9158135.0	619329.0	5974.0	0.0	32187601.0	9687282.0	40926220.0	2557125.0	78252.0	2632502.0	849358.0	1741.0	851076.0	170264.0	6.0	170270.0	2142143.0	91826.0	2233529.0	482633.0	2117.0	484750.0	217074.0	21760.0	4.0	149668.0	1312.0	0.0	147142811.0	142297573.0	146610470.0	150721575.0	734133.0	2817005.0	2816330.0	91973.0	148638703.0	6870.0	13665.0	652459.0	462582.0	129492.0	2126991.0	214163.0	433576.0	84851.0	0.0	210371.0	296951.0	198439.0	147535654.0	148214543.0	3920054.0	3241165.0	22061457.0	5643891.0	129394251.0	145811817.0	151036712.0	33993.0	1138.0	2087.0	383958.0	0.0	0.0	52.0	1045.0
15	1675508.0	125811630.0	1613195.0	130866.0	601151.0	5157969.0	17562043.0	87167489.0	11229094.0	4386932.0	1225660.0	281658.0	77928.0	22982.0	2798.0	7499627.0	40257336.0	3621641.0	4029953.0	1231116.0	1011905.0	513683.0	2125827.0	1273249.0	7651594.0	509489.0	4938.0	0.0	27110634.0	8116688.0	34430355.0	2157968.0	64884.0	2220433.0	696126.0	1231.0	697355.0	130899.0	8.0	130907.0	1791901.0	74459.0	1865939.0	397741.0	1411.0	399152.0	181151.0	17506.0	15.0	124175.0	1249.0	0.0	123803184.0	119773231.0	123394872.0	126820105.0	604720.0	2264576.0	2264114.0	76307.0	125160249.0	4262.0	10974.0	546415.0	411509.0	109019.0	1836120.0	189338.0	376278.0	73071.0	0.0	182048.0	273078.0	171252.0	124125667.0	124702007.0	3299158.0	2722818.0	18362864.0	4675873.0	109061961.0	122748952.0	127230540.0	26224.0	509.0	660.0	166951.0	0.0	0.0	0.0	1110.0
16	1359097.0	102706843.0	1323444.0	104104.0	489102.0	4213484.0	14363280.0	71233727.0	9175318.0	3545186.0	966449.0	211313.0	53800.0	14586.0	1855.0	6053560.0	32796560.0	2955915.0	3257427.0	984445.0	821007.0	412671.0	1703236.0	1039304.0	6213342.0	407764.0	3729.0	0.0	22152689.0	6603737.0	28103392.0	1769791.0	53819.0	1821579.0	553877.0	949.0	554821.0	99556.0	17.0	99573.0	1458185.0	59663.0	1517524.0	320170.0	1079.0	321248.0	147649.0	13086.0	0.0	99612.0	1014.0	0.0	101074372.0	97816945.0	100772860.0	103555490.0	474797.0	1781728.0	1781436.0	63387.0	102248559.0	3050.0	8380.0	443233.0	346139.0	95273.0	1541280.0	164874.0	320639.0	63153.0	0.0	152979.0	243188.0	149967.0	101305440.0	101780249.0	2724847.0	2250038.0	14878774.0	3794598.0	89151513.0	100235689.0	103941096.0	19699.0	257.0	325.0	68228.0	0.0	0.0	0.0	1264.0
17	1071897.0	81798279.0	1052372.0	82449.0	393845.0	3369400.0	11472310.0	56724859.0	7307409.0	2819127.0	751777.0	160004.0	37191.0	10109.0	1389.0	4805329.0	26125792.0	2343579.0	2584690.0	782098.0	646451.0	325832.0	1347702.0	830309.0	4928269.0	320838.0	2651.0	0.0	17653735.0	5245222.0	22384665.0	1404453.0	42624.0	1445564.0	432652.0	698.0	433345.0	73716.0	20.0	73736.0	1159132.0	46548.0	1205430.0	250981.0	829.0	251804.0	117350.0	10381.0	12.0	80023.0	650.0	0.0	80507072.0	77922382.0	80265961.0	82487238.0	363413.0	1382089.0	1381782.0	50082.0	81468562.0	2103.0	6581.0	353007.0	274540.0	85237.0	1265931.0	142524.0	272813.0	49818.0	0.0	127791.0	220471.0	129421.0	80660091.0	81040716.0	2190560.0	1809935.0	11802957.0	3012231.0	71047694.0	79838420.0	82808385.0	14328.0	83.0	194.0	26934.0	0.0	0.0	0.0	1004.0
18	828421.0	63813310.0	821474.0	63708.0	308127.0	2636436.0	8977733.0	44231148.0	5703000.0	2204845.0	579146.0	115881.0	26488.0	6974.0	677.0	3736875.0	20403636.0	1829014.0	2001867.0	600411.0	501803.0	255306.0	1040839.0	644347.0	3830881.0	244246.0	1830.0	0.0	13803568.0	4078800.0	17480770.0	1100181.0	32978.0	1131909.0	330742.0	617.0	331356.0	54412.0	5.0	54417.0	902740.0	35463.0	937998.0	194741.0	554.0	195294.0	92236.0	8337.0	0.0	61031.0	525.0	0.0	62805770.0	60803903.0	62632917.0	64359577.0	275207.0	1052137.0	1051817.0	38434.0	63582647.0	1223.0	5149.0	272446.0	204459.0	77117.0	1011311.0	120541.0	229298.0	38402.0	0.0	105534.0	196303.0	112396.0	62903868.0	63202896.0	1730916.0	1431888.0	9177945.0	2346283.0	55456839.0	62288501.0	64613765.0	9536.0	75.0	104.0	10530.0	0.0	0.0	0.0	953.0
19	628682.0	49059031.0	630512.0	49447.0	237171.0	2031705.0	6901404.0	34015834.0	4378212.0	1695117.0	441456.0	85957.0	18663.0	4411.0	615.0	2868984.0	15673709.0	1403374.0	1531863.0	455759.0	387721.0	192912.0	790451.0	495471.0	2935237.0	186027.0	1282.0	0.0	10609947.0	3128407.0	13429674.0	844721.0	23952.0	867734.0	252074.0	477.0	252547.0	40848.0	15.0	40863.0	694494.0	26895.0	721244.0	149439.0	450.0	149887.0	70713.0	6078.0	0.0	48164.0	362.0	0.0	48286169.0	46754306.0	48157680.0	49487592.0	201951.0	794192.0	793969.0	27270.0	48895351.0	672.0	3628.0	207308.0	148408.0	70270.0	802324.0	103770.0	191060.0	26890.0	0.0	84817.0	178093.0	97332.0	48334730.0	48564284.0	1354813.0	1125259.0	7048777.0	1813805.0	42640766.0	47875738.0	49678440.0	6512.0	2.0	48.0	3659.0	0.0	0.0	0.0	932.0
20	476663.0	37292394.0	473671.0	36594.0	183355.0	1543960.0	5261958.0	25848426.0	3324154.0	1281015.0	334885.0	62839.0	13541.0	2994.0	383.0	2178195.0	11917639.0	1067236.0	1162782.0	347286.0	291777.0	146194.0	600104.0	377525.0	2230018.0	141887.0	983.0	0.0	8069789.0	2367416.0	10205088.0	642062.0	18118.0	659622.0	188860.0	325.0	189182.0	29933.0	4.0	29937.0	528484.0	19940.0	548349.0	111224.0	342.0	111566.0	51707.0	4322.0	0.0	36234.0	263.0	0.0	36698829.0	35536047.0	36603283.0	37616526.0	149539.0	596656.0	596435.0	19163.0	37169409.0	329.0	2883.0	157062.0	104516.0	61998.0	632491.0	90036.0	158681.0	19125.0	0.0	67863.0	158200.0	83183.0	36724504.0	36897676.0	1041561.0	868389.0	5357101.0	1381420.0	32408964.0	36384645.0	37759526.0	4390.0	0.0	0.0	1219.0	0.0	0.0	0.0	930.0
21	362092.0	28149204.0	352581.0	26484.0	139847.0	1168120.0	3983515.0	19493493.0	2513060.0	964595.0	252653.0	45994.0	10153.0	1966.0	263.0	1645252.0	9008292.0	810083.0	880001.0	259610.0	220149.0	114940.0	457253.0	285302.0	1690084.0	106555.0	545.0	0.0	6099266.0	1782680.0	7706065.0	490321.0	13454.0	503313.0	142036.0	280.0	142316.0	21888.0	17.0	21905.0	398237.0	14993.0	413162.0	84049.0	219.0	84268.0	40581.0	3112.0	0.0	26947.0	242.0	0.0	27691702.0	26811701.0	27621784.0	28389782.0	112003.0	451575.0	451422.0	13166.0	28050210.0	108.0	2508.0	118289.0	68722.0	54785.0	499975.0	79225.0	132282.0	12956.0	0.0	54860.0	145483.0	74566.0	27700111.0	27828164.0	801674.0	673621.0	4057817.0	1052044.0	24443968.0	27449741.0	28497571.0	2202.0	0.0	0.0	601.0	0.0	0.0	0.0	1411.0
