depth	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
10	212257958	2570868.0	271615.0	1055272.0	9002601.0	30314508.0	146164166.0	17964270.0	7192543.0	2236509.0	782889.0	362462.0	165742.0	38084.0	13911182.0	68664660.0	6230318.0	6941335.0	2163363.0	1834370.0	756776.0	3598977.0	2186826.0	13171653	993776.0	18324.0	0.0	46027631.0	13517948.0	58207468.0	3630798.0	108406.0	3735520.0	1374868.0	2611.0	1377441.0	372519.0	96.0	372615.0	3142833.0	109535.0	3251667.0	804643.0	2040.0	806683.0	285267.0	25097.0	19.0	214391.0	2044.0	0.0	208598508.0	201657173.0	207887491.0	213874095.0	954731.0	5138049.0	5137254.0	115845.0	209690777.0	15878.0	28886.0	885511.0	388461.0	257589.0	2714317	276530.0	580059.0	68931.0	0.0	273256.0	385903.0	297760.0	208941182.0	209924753.0	5887644.0	4904073.0	33196858	9080121.0	181631968.0	205748705.0	209631694	146413.0	31164.0	24287.0	5048993.0	0.0	0.0	0.0	1726.0
11	201304115	2537462.0	237050.0	970477.0	8326993.0	28331654.0	138625732.0	17535304.0	7022601.0	2189759.0	761507.0	345002.0	154652.0	33924.0	13016183.0	65215845.0	5884116.0	6546537.0	2043612.0	1677086.0	765452.0	3420880.0	2060387.0	12430653	908852.0	16240.0	0.0	43388144.0	12929322.0	55047770.0	3422219.0	99127.0	3517856.0	1300886.0	2160.0	1303029.0	345824.0	39.0	345863.0	2996826.0	95337.0	3091561.0	761714.0	1460.0	763174.0	267864.0	20896.0	11.0	198827.0	1638.0	0.0	197957461.0	191410924.0	197295040.0	202881136.0	960441.0	4484230.0	4483383.0	112415.0	199357347.0	14877.0	23042.0	853721.0	442469.0	212752.0	2636266	265227.0	561582.0	79432.0	0.0	267970.0	363357.0	274603.0	198384718.0	199316064.0	5456859.0	4525513.0	30965729	8228552.0	172875848.0	195613025.0	200953503	101868.0	14202.0	14227.0	2784651.0	0.0	0.0	0.0	1555.0
12	184762887	2415880.0	203040.0	858538.0	7456580.0	25539016.0	127135229.0	16653998.0	6673764.0	2093010.0	720329.0	319574.0	139764.0	29312.0	11817234.0	60043538.0	5401302.0	5995278.0	1878402.0	1499318.0	735225.0	3148732.0	1882333.0	11396580	805088.0	14319.0	0.0	39548514.0	11978340.0	50364096.0	3136006.0	87581.0	3220657.0	1200108.0	1597.0	1201697.0	314320.0	36.0	314356.0	2772550.0	81889.0	2854023.0	705341.0	1169.0	706510.0	244452.0	17168.0	0.0	181099.0	1301.0	0.0	181777465.0	175782187.0	181183489.0	186264727.0	914040.0	3842167.0	3841363.0	105651.0	183336600.0	12700.0	19207.0	792396.0	467040.0	180667.0	2479256	249299.0	524497.0	85181.0	0.0	250932.0	336209.0	243836.0	182228790.0	183075804.0	4949977.0	4102963.0	28101866	7315478.0	159076901.0	179863289.0	185680751	71030.0	5117.0	7526.0	1425723.0	0.0	0.0	0.0	1263.0
13	164087485	2232105.0	165546.0	738863.0	6476192.0	22204837.0	112816205.0	15298336.0	6153331.0	1952067.0	664221.0	287325.0	120388.0	25872.0	10428086.0	53503385.0	4796416.0	5310924.0	1676250.0	1299164.0	666371.0	2801161.0	1669139.0	10107340	694967.0	10881.0	0.0	34815947.0	10773396.0	44559407.0	2776039.0	74365.0	2847983.0	1074458.0	1255.0	1075713.0	274750.0	54.0	274804.0	2479837.0	69029.0	2548482.0	629358.0	809.0	630167.0	216431.0	13133.0	4.0	162585.0	1008.0	0.0	161523174.0	156212250.0	161008666.0	165496461.0	823129.0	3206259.0	3205485.0	98102.0	163113331.0	10275.0	15599.0	704494.0	466615.0	149456.0	2270365	228614.0	476116.0	85340.0	5.0	228905.0	310812.0	218411.0	161944051.0	162698979.0	4375539.0	3620611.0	24748245	6327781.0	141571345.0	159991809.0	165588703	51059.0	1860.0	3567.0	678684.0	0.0	0.0	0.0	1144.0
14	140847880	1986580.0	135648.0	617357.0	5401552.0	18673711.0	96644656.0	13613178.0	5528258.0	1771869.0	588944.0	249516.0	101092.0	21392.0	8885668.0	46189804.0	4098019.0	4551155.0	1465985.0	1086411.0	576116.0	2426393.0	1422643.0	8649174	574590.0	8772.0	0.0	29598284.0	9367482.0	38081970.0	2365449.0	62568.0	2426077.0	918336.0	870.0	919190.0	232479.0	12.0	232491.0	2133786.0	58123.0	2191576.0	540321.0	877.0	541198.0	185614.0	9691.0	0.0	139236.0	987.0	0.0	138736441.0	134185286.0	138283305.0	142131668.0	702792.0	2626732.0	2625985.0	90186.0	140207728.0	7285.0	12938.0	598431.0	440547.0	123204.0	2003587	203328.0	412588.0	84040.0	0.0	201571.0	282479.0	186666.0	139068425.0	139727283.0	3766035.0	3107177.0	21102251	5351239.0	121732209.0	137483221.0	142491450	36417.0	793.0	1404.0	305659.0	0.0	0.0	0.0	934.0
15	117264816	1712110.0	106673.0	499458.0	4372351.0	15230999.0	80261068.0	11755944.0	4809427.0	1562792.0	505599.0	209247.0	83591.0	16833.0	7354951.0	38715858.0	3412149.0	3800227.0	1245479.0	887210.0	482546.0	2043436.0	1184992.0	7212376	471176.0	6659.0	0.0	24390010.0	7908127.0	31570237.0	1962110.0	50457.0	2011138.0	771380.0	757.0	772137.0	190023.0	3.0	190026.0	1794585.0	47709.0	1842020.0	453262.0	704.0	453966.0	153907.0	7334.0	0.0	117201.0	737.0	0.0	115564777.0	111764550.0	115176699.0	118400628.0	576298.0	2124407.0	2123948.0	81451.0	116852519.0	4372.0	10515.0	494302.0	392790.0	102686.0	1730931	180860.0	353168.0	80451.0	0.0	172404.0	259625.0	163085.0	115814454.0	116369509.0	3162472.0	2607417.0	17523328	4430706.0	101453598.0	114546220.0	118820751	26244.0	232.0	742.0	128907.0	0.0	0.0	0.0	1024.0
16	95053227	1423910.0	83593.0	393925.0	3443319.0	12091934.0	64837503.0	9877805.0	4095341.0	1345384.0	422761.0	171236.0	66084.0	12692.0	5937866.0	31639634.0	2776591.0	3081989.0	1028140.0	707221.0	388733.0	1667348.0	957895.0	5858580	369847.0	5553.0	0.0	19582946.0	6506970.0	25496966.0	1591931.0	40263.0	1631058.0	628360.0	592.0	628950.0	152709.0	11.0	152720.0	1467112.0	37495.0	1504401.0	369061.0	452.0	369513.0	126740.0	5579.0	0.0	95688.0	420.0	0.0	93700546.0	90618557.0	93395148.0	96020959.0	456178.0	1668611.0	1668283.0	69749.0	94808526.0	3099.0	8461.0	391517.0	331156.0	88706.0	1445644	155533.0	299658.0	71468.0	0.0	145750.0	233685.0	141600.0	93867130.0	94326267.0	2610007.0	2150870.0	14190501	3590592.0	82286636.0	92886545.0	96404188	19170.0	133.0	346.0	52730.0	0.0	0.0	0.0	1049.0
17	75320665	1164647.0	62667.0	300621.0	2665795.0	9400516.0	51186308.0	8082943.0	3397145.0	1134603.0	351380.0	136796.0	52187.0	9729.0	4712683.0	25299004.0	2191415.0	2454936.0	836281.0	559118.0	307322.0	1343356.0	752215.0	4646351	286805.0	3537.0	0.0	15347260.0	5227769.0	20110111.0	1251009.0	31809.0	1281908.0	499605.0	280.0	499885.0	118332.0	3.0	118335.0	1165641.0	28782.0	1194258.0	291905.0	378.0	292283.0	100546.0	3913.0	0.0	75025.0	364.0	0.0	74293897.0	71838961.0	74030376.0	76132810.0	352502.0	1294684.0	1294328.0	56679.0	75190628.0	1899.0	6036.0	305486.0	264902.0	78984.0	1186548	136109.0	251091.0	60313.0	0.0	121663.0	213858.0	122889.0	74392162.0	74756248.0	2093150.0	1729064.0	11248919	2842920.0	65236393.0	73642392.0	76450568	13973.0	34.0	102.0	19809.0	0.0	0.0	0.0	962.0
18	58505442	926487.0	47614.0	228620.0	2026411.0	7157479.0	39608068.0	6459443.0	2763482.0	935386.0	281204.0	108545.0	40828.0	7055.0	3674706.0	19823861.0	1697126.0	1916591.0	669155.0	425337.0	234248.0	1053442.0	587851.0	3613717	219638.0	2447.0	0.0	11802989.0	4107984.0	15551979.0	966859.0	24218.0	990374.0	388441.0	204.0	388638.0	90105.0	17.0	90122.0	909601.0	21613.0	931061.0	228872.0	204.0	229076.0	79292.0	2703.0	0.0	58933.0	289.0	0.0	57734803.0	55818212.0	57515338.0	59167038.0	264891.0	994035.0	993674.0	45067.0	58437894.0	941.0	4472.0	233461.0	198171.0	71369.0	951356	116858.0	209357.0	48661.0	0.0	99116.0	193744.0	107412.0	57777921.0	58060982.0	1654008.0	1370947.0	8768992	2218739.0	50662937.0	57213190.0	59413642	9737.0	0.0	44.0	7697.0	0.0	0.0	0.0	853.0
19	44862787	726323.0	34770.0	169564.0	1518958.0	5389260.0	30255956.0	5093490.0	2201861.0	760659.0	224726.0	84181.0	31898.0	5409.0	2829525.0	15333154.0	1301524.0	1477031.0	528649.0	322567.0	178844.0	822227.0	446971.0	2778555	164721.0	2168.0	0.0	8949542.0	3192653.0	11866124.0	739509.0	18639.0	757558.0	298943.0	172.0	299111.0	69022.0	12.0	69034.0	700496.0	16551.0	716970.0	177393.0	148.0	177541.0	60904.0	2231.0	0.0	46360.0	202.0	0.0	44287586.0	42810555.0	44112079.0	45391251.0	197859.0	759732.0	759369.0	35007.0	44829378.0	468.0	3358.0	173939.0	144374.0	63480.0	760207	102039.0	176645.0	38126.0	0.0	81133.0	177935.0	93682.0	44295974.0	44515854.0	1293136.0	1073256.0	6753512	1718541.0	38835598.0	43870569.0	45577732	7321.0	0.0	29.0	3146.0	0.0	0.0	0.0	911.0
20	34042504	560710.0	26075.0	128572.0	1137601.0	4031167.0	22886757.0	3933653.0	1723037.0	604874.0	177003.0	65181.0	24191.0	4107.0	2166993.0	11716457.0	983674.0	1124871.0	409895.0	242121.0	137235.0	634203.0	335620.0	2108545	122938.0	1480.0	0.0	6753580.0	2445278.0	8989995.0	554017.0	14510.0	568094.0	228040.0	142.0	228182.0	52068.0	19.0	52087.0	534688.0	12561.0	547196.0	135128.0	100.0	135228.0	46099.0	1905.0	0.0	35203.0	134.0	0.0	33619540.0	32494669.0	33478343.0	34458127.0	145087.0	574486.0	574184.0	27290.0	34028728.0	312.0	2408.0	133113.0	100360.0	56474.0	604089	87407.0	146632.0	29335.0	0.0	65993.0	159472.0	81722.0	33600803.0	33768494.0	1002411.0	834720.0	5151331	1317617.0	29451883.0	33285597.0	34595808	5053.0	0.0	0.0	1337.0	0.0	0.0	0.0	1016.0
21	25695416	430774.0	19755.0	93638.0	844490.0	2992290.0	17215816.0	3030101.0	1342091.0	482827.0	138361.0	50234.0	18581.0	3298.0	1650768.0	8910374.0	742714.0	856726.0	313825.0	182848.0	107181.0	487170.0	252872.0	1599440	91215.0	1091.0	0.0	5055828.0	1860007.0	6760095.0	418311.0	10672.0	428701.0	171211.0	125.0	171336.0	38131.0	37.0	38168.0	405379.0	9624.0	414950.0	103048.0	103.0	103151.0	34746.0	1324.0	0.0	27097.0	121.0	0.0	25383476.0	24526750.0	25269464.0	26018727.0	107463.0	439191.0	439043.0	20035.0	25686999.0	222.0	1796.0	97980.0	68177.0	50952.0	480662	76401.0	125000.0	21609.0	0.0	53209.0	146857.0	74755.0	25348735.0	25473147.0	777455.0	653043.0	3923960	1014085.0	22202230.0	25112105.0	26121099	3396.0	0.0	0.0	576.0	0.0	0.0	0.0	1119.0
22	19341682	327438.0	14000.0	69817.0	625839.0	2222360.0	12913051.0	2317940.0	1043971.0	379646.0	106590.0	39469.0	14416.0	2533.0	1251991.0	6756069.0	553988.0	657862.0	242069.0	139032.0	86141.0	377625.0	190620.0	1211850	68308.0	753.0	0.0	3781342.0	1411070.0	5077002.0	311327.0	7743.0	318846.0	127859.0	78.0	127937.0	29273.0	0.0	29273.0	302176.0	7086.0	309219.0	77808.0	67.0	77875.0	26914.0	955.0	0.0	20167.0	60.0	0.0	19115132.0	18457270.0	19011258.0	19587461.0	81659.0	329507.0	329423.0	14369.0	19339613.0	114.0	1377.0	74521.0	43988.0	43607.0	381954	65988.0	106091.0	15146.0	0.0	41818.0	131856.0	67400.0	19070963.0	19163165.0	598157.0	505955.0	2975813	773726.0	16693307.0	18895394.0	19665783	1973.0	0.0	0.0	261.0	0.0	0.0	0.0	1103.0
