depth	G4	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
10	3792216.0	264246662.0	3185038.0	329105.0	1270715.0	10758545.0	36671798.0	181667630.0	23417138.0	9679085.0	3088417.0	958258.0	348365.0	115125.0	19003.0	16883972.0	85764070.0	7724629.0	8821461.0	2853937.0	2301927.0	972365.0	4710922.0	2693232.0	16546090.0	1209772.0	16289.0	0.0	56547321.0	17368053.0	72242049.0	4469482.0	147817.0	4612273.0	1678831.0	4727.0	1683508.0	417755.0	49.0	417804.0	3876292.0	189412.0	4064695.0	959078.0	5162.0	964239.0	383310.0	51242.0	49.0	276406.0	3656.0	15.0	259707071.0	250885610.0	258610239.0	266227372.0	1204328.0	6289214.0	6288374.0	102683.0	261142486.0	8669.0	35475.0	1027588.0	515853.0	192982.0	3257259.0	314100.0	724076.0	52279.0	0.0	347771.0	470023.0	341065.0	260050284.0	261260391.0	7381416.0	6171309.0	41411157.0	11400777.0	226020543.0	256030923.0	253551758.0	166641.0	210981.0	62436.0	13710442.0	0.0	1136.0	58.0	2859.0
11	3546482.0	258824938.0	3095191.0	306099.0	1257655.0	10724225.0	36469226.0	178360776.0	22616333.0	9159655.0	2759803.0	785174.0	259303.0	76412.0	11433.0	16177094.0	83559353.0	7509123.0	8357004.0	2632245.0	2188593.0	914564.0	4379607.0	2621602.0	15866127.0	1132447.0	13672.0	0.0	55735644.0	16738852.0	70838828.0	4406208.0	142179.0	4543397.0	1548993.0	3943.0	1552907.0	351906.0	22.0	351928.0	3737984.0	170217.0	3907285.0	881458.0	3962.0	885415.0	366507.0	43393.0	15.0	261897.0	2945.0	0.0	254411006.0	246054002.0	253563125.0	260789790.0	1130339.0	5463913.0	5462738.0	86509.0	256456216.0	8306.0	30942.0	1020528.0	528353.0	171710.0	3150067.0	295973.0	671426.0	52097.0	0.0	331352.0	441848.0	317575.0	255031332.0	256209554.0	6888797.0	5710575.0	39282002.0	10384894.0	222638127.0	251535235.0	250984761.0	116558.0	162599.0	49805.0	10816303.0	0.0	1091.0	80.0	2507.0
12	3116709.0	237405912.0	2842913.0	269247.0	1164223.0	10010354.0	33964498.0	163948579.0	20438292.0	8082437.0	2323553.0	602102.0	182154.0	48436.0	7278.0	14604979.0	76300246.0	6861526.0	7458285.0	2286523.0	1957772.0	817050.0	3840297.0	2396940.0	14319811.0	1003977.0	10412.0	0.0	51468386.0	15135821.0	65105841.0	4076922.0	124711.0	4196931.0	1357559.0	2902.0	1360419.0	285361.0	10.0	285371.0	3387296.0	145570.0	3532151.0	770057.0	3109.0	773166.0	333176.0	35545.0	11.0	236528.0	2251.0	0.0	233387299.0	225929014.0	232790540.0	239247096.0	1001729.0	4533685.0	4533065.0	75421.0	235715140.0	7331.0	25809.0	948647.0	495311.0	159041.0	2871189.0	264870.0	589308.0	53588.0	0.0	293773.0	405241.0	284107.0	234199146.0	235263651.0	6049679.0	4985174.0	35121132.0	8958711.0	205127693.0	231290114.0	232230801.0	75643.0	114862.0	39116.0	7940430.0	0.0	696.0	7.0	1951.0
13	2602382.0	204901880.0	2451775.0	226753.0	1024711.0	8800071.0	29722462.0	141716548.0	17355964.0	6740587.0	1849271.0	441384.0	123041.0	32737.0	3662.0	12499601.0	65637107.0	5894671.0	6299479.0	1894529.0	1658431.0	675953.0	3185589.0	2070566.0	12194150.0	842307.0	7858.0	0.0	44659283.0	12885368.0	56258536.0	3534483.0	104448.0	3635120.0	1117979.0	2363.0	1120321.0	215957.0	11.0	215968.0	2890760.0	120422.0	3010509.0	638563.0	2219.0	640782.0	282950.0	27386.0	12.0	204057.0	2104.0	0.0	201458984.0	195159505.0	201054176.0	206533954.0	819701.0	3601917.0	3601268.0	65932.0	203751738.0	5469.0	19618.0	812737.0	436268.0	140416.0	2461250.0	230370.0	487288.0	52572.0	0.0	244963.0	363410.0	248952.0	202286201.0	203201880.0	5067454.0	4151775.0	29760554.0	7373665.0	177593101.0	199979990.0	201841964.0	46210.0	75000.0	28875.0	5463648.0	0.0	433.0	6.0	1833.0
14	2066893.0	167433140.0	2012187.0	182948.0	849324.0	7296714.0	24588765.0	115917584.0	14008244.0	5330940.0	1410451.0	315246.0	80178.0	19686.0	2367.0	10154989.0	53527743.0	4803287.0	5037518.0	1488207.0	1332866.0	518714.0	2493261.0	1697731.0	9840805.0	674922.0	5287.0	0.0	36723188.0	10404895.0	46080596.0	2902824.0	82562.0	2982439.0	877202.0	1592.0	878778.0	158993.0	0.0	158993.0	2343194.0	92153.0	2434915.0	508372.0	1439.0	509811.0	230239.0	20651.0	0.0	163672.0	1317.0	0.0	164642040.0	159604522.0	164407809.0	168815177.0	630150.0	2751946.0	2751365.0	57907.0	166693381.0	4856.0	14438.0	676290.0	352682.0	125894.0	2023002.0	196874.0	387101.0	52134.0	0.0	193500.0	320219.0	207963.0	165408105.0	166151047.0	4037222.0	3294280.0	23948687.0	5791313.0	145496640.0	163654014.0	165876086.0	26577.0	46425.0	19621.0	3541035.0	0.0	305.0	11.0	1629.0
15	1570967.0	130593385.0	1591726.0	141000.0	660085.0	5788756.0	19375226.0	90495099.0	10789674.0	4051141.0	1031424.0	221072.0	52665.0	11561.0	1273.0	7906599.0	41690012.0	3745598.0	3856986.0	1124776.0	1029913.0	385513.0	1883530.0	1316784.0	7602584.0	515021.0	3802.0	0.0	28776947.0	8038994.0	35999188.0	2278499.0	62954.0	2339016.0	666634.0	1179.0	667802.0	114022.0	8.0	114030.0	1822925.0	69955.0	1892490.0	388365.0	1007.0	389372.0	179451.0	16419.0	0.0	123934.0	927.0	0.0	128439513.0	124582527.0	128328125.0	131727751.0	457360.0	2047500.0	2047005.0	54611.0	130137611.0	3820.0	10379.0	532155.0	276440.0	111391.0	1614560.0	168728.0	299650.0	54425.0	0.0	149762.0	280394.0	173914.0	129089879.0	129665809.0	3095232.0	2519302.0	18482656.0	4386642.0	113702455.0	127798469.0	130005189.0	15732.0	27570.0	12538.0	2162771.0	0.0	274.0	5.0	1419.0
16	1156973.0	97948951.0	1201034.0	104579.0	507771.0	4407978.0	14693843.0	67880037.0	7991663.0	2968045.0	736388.0	149866.0	33347.0	7274.0	623.0	5946981.0	31269948.0	2816073.0	2862473.0	826385.0	773078.0	274097.0	1381021.0	988913.0	5678546.0	380132.0	2689.0	0.0	21686578.0	5981871.0	27055941.0	1722924.0	44923.0	1766049.0	487222.0	869.0	488080.0	78392.0	17.0	78409.0	1367021.0	50666.0	1417377.0	285608.0	644.0	286252.0	135477.0	11539.0	0.0	93154.0	575.0	0.0	96333912.0	93471439.0	96287512.0	98833089.0	316896.0	1485025.0	1484716.0	52250.0	97664960.0	2973.0	7127.0	401455.0	198524.0	95419.0	1242553.0	144189.0	224312.0	55828.0	0.0	113356.0	244312.0	143597.0	96853417.0	97285231.0	2296568.0	1864754.0	13787781.0	3219005.0	85362204.0	95930980.0	97892929.0	8173.0	15914.0	6898.0	1247628.0	0.0	212.0	11.0	1255.0
17	829069.0	71506127.0	882579.0	76650.0	374468.0	3252401.0	10800078.0	49554628.0	5803998.0	2121374.0	520863.0	101794.0	21448.0	4156.0	359.0	4351571.0	22834078.0	2055565.0	2067567.0	593564.0	561725.0	186836.0	982779.0	725442.0	4123132.0	273127.0	1914.0	0.0	15869540.0	4327964.0	19754159.0	1266371.0	32653.0	1297700.0	344772.0	684.0	345450.0	52438.0	11.0	52449.0	991570.0	35577.0	1026983.0	204857.0	511.0	205368.0	99885.0	7777.0	0.0	68196.0	468.0	0.0	70333141.0	68265574.0	70321139.0	72178571.0	210135.0	1068224.0	1067937.0	50090.0	71320482.0	2362.0	5278.0	290793.0	135328.0	84320.0	949716.0	126133.0	168597.0	55794.0	0.0	86520.0	217708.0	122764.0	70719596.0	71034786.0	1669110.0	1353920.0	10022059.0	2319768.0	62366647.0	70068938.0	71700521.0	4769.0	8488.0	3866.0	682428.0	0.0	93.0	86.0	988.0
18	584914.0	51162581.0	633711.0	56085.0	274758.0	2341987.0	7766537.0	35464555.0	4121149.0	1499554.0	365101.0	67081.0	13250.0	2522.0	211.0	3120490.0	16331737.0	1474404.0	1470077.0	420456.0	398424.0	130539.0	694672.0	520658.0	2944481.0	193697.0	1307.0	0.0	11397693.0	3078883.0	14157707.0	906078.0	23760.0	929001.0	245619.0	532.0	246149.0	36016.0	5.0	36021.0	712708.0	26242.0	738811.0	148642.0	342.0	148984.0	70309.0	5167.0	0.0	47988.0	324.0	0.0	50321888.0	48851811.0	50326215.0	51656344.0	139948.0	764601.0	764446.0	49145.0	51031691.0	1552.0	3881.0	208955.0	87055.0	72813.0	724828.0	110848.0	127217.0	55628.0	0.0	65713.0	191595.0	102726.0	50597029.0	50825097.0	1199263.0	971195.0	7162761.0	1650643.0	44633531.0	50145649.0	51438798.0	3006.0	4263.0	1902.0	353589.0	0.0	45.0	0.0	899.0
19	411767.0	36230610.0	449103.0	39638.0	199094.0	1679518.0	5520831.0	25105743.0	2908574.0	1040140.0	256270.0	43982.0	7520.0	1548.0	119.0	2227354.0	11573970.0	1045898.0	1041907.0	299874.0	284039.0	91954.0	494686.0	366040.0	2087805.0	133965.0	986.0	0.0	8105352.0	2166463.0	10046275.0	647419.0	16726.0	663556.0	169535.0	290.0	169824.0	24451.0	4.0	24455.0	503891.0	17314.0	521103.0	103982.0	236.0	104218.0	50131.0	3373.0	0.0	33565.0	222.0	0.0	35633815.0	34591908.0	35637806.0	36585932.0	93781.0	544707.0	544508.0	46960.0	36135006.0	1101.0	2622.0	149665.0	54811.0	62130.0	561264.0	97994.0	97197.0	54687.0	0.0	52316.0	168321.0	87441.0	35821326.0	35981885.0	858387.0	697828.0	5084146.0	1166033.0	31595567.0	35513680.0	36502236.0	1517.0	2023.0	829.0	175144.0	0.0	20.0	0.0	816.0
20	287613.0	25547560.0	320662.0	28204.0	140968.0	1194032.0	3910430.0	17718547.0	2032568.0	721533.0	175073.0	28423.0	4941.0	708.0	31.0	1572205.0	8149675.0	736437.0	738425.0	211361.0	201713.0	62777.0	347946.0	262574.0	1474862.0	95853.0	609.0	0.0	5718261.0	1524904.0	7085645.0	453746.0	12144.0	465429.0	118876.0	210.0	119081.0	15610.0	2.0	15612.0	355241.0	12030.0	367177.0	71536.0	100.0	71636.0	36107.0	2510.0	0.0	24496.0	183.0	0.0	25131785.0	24393360.0	25129797.0	25807934.0	60288.0	391463.0	391270.0	42557.0	25476759.0	944.0	1783.0	106485.0	31688.0	53210.0	434588.0	86215.0	72121.0	50353.0	0.0	40866.0	146445.0	73652.0	25254714.0	25368592.0	613508.0	499630.0	3589839.0	825806.0	22278383.0	25042416.0	25783009.0	785.0	795.0	413.0	83671.0	0.0	0.0	0.0	757.0
21	198900.0	18040129.0	225097.0	20277.0	102062.0	853499.0	2779594.0	12509580.0	1420674.0	499366.0	120679.0	18398.0	2948.0	412.0	42.0	1118127.0	5755646.0	517537.0	524178.0	150556.0	141406.0	47923.0	251189.0	184293.0	1041715.0	67540.0	386.0	0.0	4046611.0	1073085.0	5008733.0	321754.0	8318.0	329742.0	81310.0	123.0	81428.0	10418.0	2.0	10420.0	247631.0	8142.0	255714.0	49067.0	91.0	49158.0	24980.0	1773.0	0.0	16860.0	157.0	0.0	17747689.0	17223511.0	17741048.0	18221812.0	43414.0	286756.0	286535.0	39974.0	17978470.0	742.0	1268.0	75162.0	18098.0	42977.0	346122.0	76323.0	55987.0	46702.0	0.0	33356.0	130136.0	64368.0	17820066.0	17900231.0	445160.0	364995.0	2548574.0	592386.0	15716652.0	17672840.0	18225142.0	445.0	355.0	253.0	38915.0	0.0	0.0	0.0	724.0
