depth	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
10	210156162	2593304.0	286207.0	1047523.0	8870276.0	29885272.0	144183395.0	18120940.0	7331725.0	2352687.0	827812.0	381448.0	157654.0	33375.0	13953238.0	68566071.0	6217692.0	6966505	2230304.0	1823690.0	738745.0	3646667	2173766.0	13184197	976142.0	17376.0	0.0	45432050.0	13439839.0	57552523.0	3595339.0	107966.0	3699447.0	1389790.0	2966.0	1392735.0	363694.0	43.0	363737.0	3171843.0	113049.0	3284241.0	806635.0	2310.0	808945.0	289064.0	27481.0	14.0	215499.0	2432.0	3.0	206531774	199565269.0	205782961.0	211806905.0	942561.0	4991068.0	4990428.0	115033.0	207758398.0	15346.0	25415.0	884867.0	374357.0	253553.0	2669930	276357.0	571253.0	72422.0	0.0	267178.0	381047.0	288200.0	206942582.0	207906484.0	5806884.0	4842982.0	33058435	8879808.0	179691031.0	203869658.0	207361024	134234.0	29344.0	27008.0	5252600.0	0.0	0.0	46.0	1608.0
11	199844082	2535374.0	251119.0	972492.0	8318895.0	28082579.0	137229015.0	17558974.0	7092937.0	2276009.0	782477.0	339540.0	134468.0	28727.0	13100699.0	65150441.0	5814803.0	6491938	2037312.0	1660687.0	751923.0	3397239	2042016.0	12306741	871184.0	13553.0	0.0	42978731.0	12903683.0	54629514.0	3395754.0	97485.0	3489964.0	1257841.0	1886.0	1259720.0	312842.0	53.0	312895.0	2947412.0	99449.0	3046326.0	724825.0	1973.0	726798.0	268791.0	22422.0	12.0	200962.0	1991.0	0.0	196564653	190072715.0	195887518.0	201427650.0	951806.0	4337373.0	4336813.0	110483.0	198042083.0	14413.0	21754.0	856840.0	432072.0	214889.0	2608526	264578.0	550875.0	81953.0	1.0	260666.0	358519.0	267399.0	196967414.0	197875532.0	5412042.0	4503924.0	30752925	8047181.0	171626531.0	194332275.0	199335172	91126.0	13569.0	15572.0	2951477.0	0.0	0.0	78.0	1681.0
12	184347537	2413155.0	214131.0	886149.0	7569127.0	25544734.0	126702499.0	16534105.0	6670448.0	2131716.0	708714.0	290248.0	110068.0	22792.0	11930221.0	60058193.0	5265495.0	5878820	1822011.0	1474444.0	722319.0	3076808	1860046.0	11144315	755963.0	11246.0	0.0	39421330.0	12059614.0	50317581.0	3108744.0	83875.0	3189808.0	1102517.0	1330.0	1103835.0	258977.0	31.0	259008.0	2649152.0	86201.0	2734930.0	637507.0	1416.0	638923.0	243706.0	17183.0	3.0	181369.0	1631.0	0.0	181495197	175616377.0	180881872.0	185859084.0	901608.0	3691478.0	3690686.0	104620.0	183069214.0	11634.0	17621.0	784192.0	461158.0	177240.0	2451930	250248.0	518185.0	86989.0	4.0	244890.0	331864.0	239110.0	181846758.0	182694494.0	4913934.0	4066198.0	27821127	7134742.0	158939565.0	179625950.0	185157882	62240.0	5392.0	8400.0	1539239.0	0.0	0.0	5.0	1331.0
13	164492725	2209903.0	179736.0	778440.0	6660288.0	22510857.0	113073736.0	15051383.0	6094644.0	1940772.0	618968.0	246049.0	90052.0	16918.0	10528866.0	53628892.0	4624139.0	5158903	1579930.0	1275046.0	663718.0	2703546	1640209.0	9783042	637575.0	8783.0	0.0	34981327.0	10899271.0	44842445.0	2743070.0	74508.0	2815035.0	937175.0	1023.0	938191.0	205425.0	38.0	205463.0	2319381.0	73755.0	2392755.0	537932.0	1171.0	539103.0	215947.0	14027.0	7.0	159163.0	1488.0	0.0	162078489	156919586.0	161543725.0	165891110.0	811518.0	3066543.0	3065902.0	99140.0	163636085.0	9488.0	14811.0	692279.0	462334.0	148611.0	2242909	229183.0	467251.0	89947.0	0.0	220895.0	308861.0	215028.0	162337132.0	163095562.0	4365496.0	3607066.0	24422466	6180937.0	142280162.0	160521691.0	165910395	43777.0	2036.0	3966.0	747009.0	0.0	0.0	15.0	1447.0
14	142099033	1970415.0	146506.0	655422.0	5641580.0	19171103.0	97723706.0	13293671.0	5392742.0	1720134.0	528119.0	199375.0	69512.0	12106.0	8970886.0	46345742.0	3936945.0	4367360	1328543.0	1059790.0	575405.0	2281965	1403622.0	8304305	522174.0	6604.0	0.0	30013602.0	9551490.0	38662560.0	2354179.0	61109.0	2413627.0	771801.0	907.0	772708.0	158143.0	71.0	158214.0	1962395.0	62383.0	2024465.0	437152.0	883.0	438035.0	185938.0	10633.0	3.0	133903.0	1081.0	0.0	140132503	135765143.0	139702088.0	143379423.0	690025.0	2493974.0	2493495.0	89036.0	141575474.0	6713.0	11518.0	598472.0	437421.0	122817.0	1996674	204268.0	412279.0	86700.0	0.0	197430.0	282684.0	190449.0	140296717.0	140959357.0	3772731.0	3110091.0	20767004	5220789.0	123302444.0	138848659.0	143699195	31475.0	906.0	1744.0	337297.0	0.0	0.0	83.0	1481.0
15	119187493	1700627.0	117089.0	536988.0	4667164.0	15813865.0	81948700.0	11413077.0	4661449.0	1477519.0	438008.0	156240.0	53703.0	8469.0	7453867.0	38939420.0	3257972.0	3613526	1092428.0	870830.0	482790.0	1885887	1167478.0	6871498	416918.0	4820.0	0.0	25005422.0	8113296.0	32363331.0	1958472.0	49716.0	2006687.0	620972.0	677.0	621649.0	120109.0	35.0	120144.0	1622284.0	51559.0	1673572.0	350930.0	591.0	351521.0	153508.0	8230.0	18.0	111845.0	803.0	0.0	117630148	114016622.0	117274594.0	120316268.0	571852.0	1981915.0	1981392.0	80525.0	118906205.0	4752.0	9482.0	498376.0	391582.0	103356.0	1723343	181025.0	355727.0	79931.0	0.0	169699.0	256004.0	165275.0	117711728.0	118274430.0	3176392.0	2613690.0	17211075	4308287.0	103677045.0	116579833.0	120716502	22601.0	604.0	757.0	147806.0	0.0	0.0	18.0	1211.0
16	97198821	1426908.0	91796.0	430021.0	3747274.0	12708968.0	66812108.0	9489384.0	3923996.0	1230810.0	354833.0	119346.0	39590.0	5837.0	6018443.0	31813621.0	2625770.0	2905988	873519.0	702693.0	390501.0	1513884	939275.0	5531758	326762.0	3579.0	0.0	20242684.0	6712621.0	26336863.0	1581714.0	39376.0	1620019.0	490842.0	498.0	491338.0	91455.0	30.0	91485.0	1305123.0	40854.0	1345790.0	279861.0	533.0	280394.0	124111.0	6033.0	0.0	90580.0	546.0	0.0	95999959	93093971.0	95719741.0	98172568.0	453161.0	1550454.0	1550115.0	68566.0	97075275.0	3126.0	6483.0	398847.0	331423.0	89110.0	1446487	157568.0	300298.0	70726.0	0.0	146153.0	235036.0	145156.0	96011606.0	96474585.0	2614123.0	2151144.0	13886015	3479622.0	84739714.0	95146107.0	98547646	17369.0	135.0	385.0	59520.0	0.0	0.0	1.0	1194.0
17	77465630	1160060.0	68238.0	338179.0	2946325.0	9983687.0	53214763.0	7721795.0	3208443.0	1007758.0	277375.0	89517.0	29308.0	4682.0	4760247.0	25410927.0	2064862.0	2291554	687582.0	551465.0	307669.0	1191982	744838.0	4356416	248435.0	2466.0	0.0	16033937.0	5415316.0	20959212.0	1250688.0	31935.0	1281634.0	374506.0	420.0	374923.0	66783.0	6.0	66789.0	1019290.0	31571.0	1050687.0	215292.0	434.0	215726.0	99911.0	4790.0	0.0	72227.0	337.0	0.0	76560828	74269274.0	76334136.0	78278844.0	346846.0	1189614.0	1189319.0	56068.0	77436076.0	1743.0	4996.0	312747.0	271396.0	78442.0	1190536	134576.0	251065.0	58776.0	0.0	121389.0	210113.0	123325.0	76527498.0	76898957.0	2098192.0	1726733.0	10972335	2749105.0	67653355.0	75876585.0	78586751	14018.0	49.0	161.0	24054.0	0.0	0.0	0.0	867.0
18	60598798	920920.0	52227.0	262464.0	2275910.0	7714221.0	41591603.0	6140326.0	2580191.0	805121.0	213682.0	67505.0	20824.0	3885.0	3700729.0	19928115.0	1588322.0	1772693	530209.0	423808.0	241431.0	921932	577245.0	3361015	185551.0	1802.0	0.0	12471988.0	4291203.0	16376198.0	964143.0	23846.0	987252.0	282555.0	286.0	282840.0	47630.0	4.0	47634.0	783473.0	24368.0	807704.0	161953.0	206.0	162159.0	76466.0	3543.0	6.0	57682.0	276.0	0.0	59931396	58158703.0	59747025.0	61257663.0	262055.0	906344.0	906095.0	44767.0	60613374.0	922.0	4079.0	244264.0	207609.0	71342.0	963580	114633.0	210165.0	46647.0	0.0	97812.0	189543.0	108692.0	59864414.0	60153829.0	1655304.0	1365889.0	8511014	2142493.0	53008704.0	59377225.0	61499765	10063.0	0.0	62.0	8903.0	0.0	0.0	0.0	987.0
19	46668327	718790.0	39508.0	199887.0	1736856.0	5862437.0	32016722.0	4797361.0	2032642.0	628144.0	166151.0	49592.0	15126.0	2466.0	2837152.0	15370395.0	1210007.0	1356331	407713.0	324624.0	182985.0	705860	441009.0	2566338	139290.0	1224.0	0.0	9560846.0	3342165.0	12603407.0	736215.0	17897.0	753630.0	212486.0	232.0	212718.0	34440.0	4.0	34444.0	595515.0	19058.0	614492.0	121599.0	182.0	121781.0	58417.0	2321.0	0.0	43450.0	163.0	0.0	46177110	44820779.0	46030786.0	47192423.0	194694.0	687938.0	687724.0	32113.0	46699179.0	466.0	2990.0	185832.0	154831.0	64346.0	767251	98743.0	175505.0	33384.0	0.0	79324.0	170092.0	93762.0	46085141.0	46311703.0	1301976.0	1075414.0	6532143	1663480.0	40854974.0	45723637.0	47375789	7040.0	0.0	0.0	3312.0	0.0	0.0	0.0	976.0
20	35563514	545303.0	29089.0	149147.0	1308898.0	4429871.0	24356574.0	3713081.0	1579632.0	490562.0	126214.0	35971.0	10952.0	1458.0	2151911.0	11752243.0	913372.0	1029008	307905.0	245019.0	140752.0	535470	335332.0	1942380	105437.0	1029.0	0.0	7233805.0	2570493.0	9578271.0	557783.0	13501.0	570898.0	155625.0	181.0	155805.0	25019.0	13.0	25032.0	448917.0	14517.0	463400.0	91448.0	98.0	91546.0	44981.0	1661.0	0.0	33084.0	134.0	0.0	35195445	34166437.0	35079809.0	35966276.0	142541.0	522212.0	522058.0	24570.0	35586605.0	248.0	2019.0	140143.0	109709.0	57268.0	607112	82826.0	145327.0	25209.0	0.0	65604.0	152414.0	81840.0	35105810.0	35277453.0	1003007.0	831364.0	4961143	1272738.0	31147674.0	34836079.0	36101534	4895.0	0.0	0.0	1418.0	0.0	0.0	0.0	970.0
21	26925749	413754.0	21717.0	111838.0	985509.0	3320336.0	18412042.0	2847120.0	1219220.0	381985.0	95255.0	27598.0	7947.0	1172.0	1632615.0	8927461.0	688860.0	781271	233714.0	184773.0	109725.0	408665	253059.0	1470131	78079.0	568.0	0.0	5461537.0	1958929.0	7247487.0	422605.0	10178.0	432566.0	115100.0	110.0	115210.0	17801.0	3.0	17804.0	337151.0	10833.0	347950.0	67448.0	61.0	67509.0	34417.0	1297.0	0.0	24038.0	91.0	0.0	26650643	25869372.0	26558232.0	27231921.0	107582.0	392753.0	392597.0	17282.0	26946750.0	132.0	1852.0	104143.0	73681.0	50776.0	480168	72354.0	123749.0	17457.0	0.0	53725.0	138177.0	72863.0	26567881.0	26700915.0	771622.0	638588.0	3761906	970351.0	23577597.0	26369152.0	27334689	2868.0	0.0	0.0	534.0	0.0	0.0	0.0	1412.0
22	20318468	313637.0	16122.0	82793.0	732989.0	2479299.0	13878616.0	2175908.0	943953.0	294663.0	71745.0	19980.0	5744.0	873.0	1224631.0	6753489.0	515879.0	596638	178370.0	140343.0	88960.0	317630	188965.0	1112517	57925.0	547.0	0.0	4096922.0	1489527.0	5456577.0	316760.0	7951.0	324531.0	85389.0	89.0	85476.0	12894.0	16.0	12910.0	251106.0	8668.0	259733.0	50414.0	64.0	50478.0	25475.0	921.0	0.0	17720.0	72.0	0.0	20116226	19519588.0	20035467.0	20550363.0	81742.0	299636.0	299524.0	12510.0	20332469.0	61.0	1437.0	78509.0	48466.0	44841.0	388106	64535.0	108098.0	12607.0	0.0	44732.0	128360.0	66133.0	20037031.0	20135984.0	595074.0	496121.0	2841614	741984.0	17790491.0	19890121.0	20628504	2057.0	0.0	0.0	289.0	0.0	0.0	0.0	1255.0
23	15330084	235190.0	12355.0	61261.0	543019.0	1848900.0	10470363.0	1653178.0	724922.0	229952.0	55251.0	15727.0	3658.0	658.0	921697.0	5094911.0	384283.0	449823	133720.0	104263.0	70926.0	241733	140914.0	834106	41873.0	333.0	0.0	3074854.0	1130401.0	4106230.0	235124.0	5845.0	240846.0	63589.0	33.0	63622.0	9029.0	5.0	9034.0	187408.0	6232.0	193606.0	36875.0	67.0	36942.0	18573.0	783.0	0.0	13517.0	62.0	0.0	15180991	14731168.0	15115451.0	15504018.0	61256.0	227797.0	227701.0	8307.0	15337477.0	9.0	1060.0	59154.0	30635.0	38240.0	312377	57487.0	92403.0	8364.0	0.0	35819.0	116934.0	60068.0	15107328.0	15180494.0	457946.0	384780.0	2141079	566265.0	13424195.0	14999009.0	15562903	1143.0	0.0	0.0	132.0	0.0	0.0	0.0	1096.0
