depth	G4	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
10	3282367.0	251634092	3014362.0	329769.0	1260293.0	10690307.0	35998324.0	172515875.0	21598848.0	8753678.0	2783606.0	958029.0	416978.0	170072.0	34894.0	16639904.0	82132579.0	7333004.0	8013407	2506764.0	2121009.0	812672.0	4103679	2572962.0	15346411	1127928.0	17820.0	0.0	54467562.0	16061544.0	68951181.0	4295910.0	122973.0	4414645.0	1579009.0	3335.0	1582308.0	398110.0	69.0	398179.0	3695919.0	126576.0	3821868.0	915006.0	2188.0	917194.0	335038.0	28368.0	3.0	249043.0	2580.0	2.0	247315450	239302043.0	246635047.0	253626125.0	1022329.0	5613998.0	5613354.0	143479.0	249034456.0	10835.0	30070.0	1021109.0	541781.0	261045.0	3186188	298685.0	592030.0	106996.0	0.0	317036.0	442411.0	319796.0	247824121.0	248972901.0	6824333.0	5675553.0	38907004	10264452.0	215741450.0	244384002.0	242470333	139446.0	195707.0	53231.0	12036690.0	0.0	61.0	94.0	1985.0
11	3065066.0	235266261	2921334.0	285992.0	1143879.0	9909395.0	33261949.0	161337828.0	20620753.0	8371127.0	2657099.0	869364.0	359606.0	139431.0	25555.0	15386871.0	76849767.0	6712959.0	7351986	2278355.0	1909118.0	789701.0	3762443	2374812.0	14064945	984939.0	14195.0	0.0	50661511.0	15174388.0	64351975.0	3976667.0	107486.0	4080905.0	1391304.0	2258.0	1393519.0	324880.0	50.0	324930.0	3366040.0	108399.0	3473901.0	798917.0	1609.0	800526.0	306937.0	22529.0	0.0	230885.0	1762.0	18.0	231474636	224122650.0	230835609.0	237199737.0	987858.0	4732319.0	4731507.0	127886.0	233455276.0	11441.0	22875.0	935962.0	499958.0	219637.0	2907551	269675.0	531672.0	102680.0	0.0	292064.0	406239.0	296077.0	231960219.0	233043702.0	6227376.0	5143893.0	35567188	9097804.0	202620407.0	229089791.0	228801952	93365.0	142692.0	42890.0	9289788.0	0.0	0.0	27.0	2490.0
12	2756152.0	209732541	2706184.0	239551.0	1004215.0	8732265.0	29319304.0	143791453.0	18808983.0	7638356.0	2429834.0	762262.0	293764.0	107631.0	17828.0	13584246.0	68647272.0	5882378.0	6447242	1976891.0	1644326.0	725054.0	3293255	2100971.0	12329620	827706.0	10945.0	0.0	44863602.0	13711770.0	57258897.0	3511160.0	91837.0	3600272.0	1175622.0	1608.0	1177215.0	257900.0	44.0	257944.0	2928734.0	91431.0	3019667.0	674475.0	1417.0	675892.0	267787.0	17425.0	0.0	203357.0	1447.0	0.0	206556347	200109105.0	205991483.0	211533927.0	904798.0	3873545.0	3872778.0	109492.0	208565180.0	11969.0	18918.0	816386.0	429891.0	182985.0	2552221	243378.0	475467.0	92361.0	0.0	254412.0	377940.0	268831.0	206943715.0	207917258.0	5495010.0	4521467.0	31152377	7809837.0	181286348.0	204628888.0	205626376	60006.0	101661.0	30677.0	6750665.0	0.0	0.0	47.0	1678.0
13	2374763.0	179041700	2387929.0	191836.0	847672.0	7368273.0	24693247.0	122727240.0	16424318.0	6695049.0	2122229.0	637152.0	229542.0	82006.0	11773.0	11488191.0	58702389.0	4921963.0	5441102	1664403.0	1368193.0	631599.0	2787821	1776907.0	10363065	667751.0	8241.0	0.0	38050038.0	11852293.0	48774607.0	2963088.0	75418.0	3036146.0	948010.0	981.0	948991.0	196372.0	24.0	196396.0	2438366.0	74289.0	2512292.0	544077.0	950.0	545027.0	226069.0	13464.0	0.0	171042.0	1161.0	0.0	176507666	171066564.0	175988527.0	180643190.0	786439.0	3074334.0	3073672.0	91411.0	178355295.0	12269.0	14008.0	682682.0	348801.0	152870.0	2161477	215883.0	412259.0	80571.0	5.0	216271.0	340776.0	236368.0	176752648.0	177590966.0	4676981.0	3838663.0	26198342	6480990.0	155231287.0	174948639.0	176762226	37805.0	65996.0	20715.0	4628055.0	0.0	0.0	51.0	1543.0
14	1977907.0	147046101	2036993.0	152148.0	684427.0	5969865.0	20041210.0	100805769.0	13745081.0	5638147.0	1789712.0	509804.0	175664.0	58137.0	8086.0	9345810.0	48277325.0	3984072.0	4414006	1346828.0	1092488.0	528770.0	2266660	1445920.0	8398078	520740.0	6031.0	0.0	31070126.0	9853696.0	39992168.0	2421520.0	58460.0	2478216.0	739835.0	766.0	740601.0	141258.0	16.0	141274.0	1957847.0	59512.0	2017080.0	421910.0	781.0	422691.0	185192.0	9841.0	0.0	137847.0	824.0	0.0	145099022	140685016.0	144669088.0	148435898.0	647196.0	2377018.0	2376481.0	70376.0	146706076.0	11545.0	9908.0	549596.0	261769.0	121261.0	1754407	184470.0	351099.0	63011.0	0.0	177385.0	302511.0	203419.0	145258213.0	145950196.0	3824881.0	3132898.0	21234675	5201730.0	127848419.0	143881364.0	146055783	22081.0	41226.0	13226.0	3003914.0	0.0	0.0	0.0	1316.0
15	1599254.0	116840057	1657304.0	114677.0	537036.0	4692574.0	15727347.0	80090137.0	11134478.0	4574018.0	1456498.0	392371.0	129293.0	38546.0	5287.0	7364613.0	38407224.0	3119835.0	3464378	1052563.0	851492.0	422960.0	1779175	1137363.0	6584213	397215.0	3565.0	0.0	24537359.0	7929063.0	31727193.0	1901310.0	46115.0	1946079.0	561044.0	576.0	561620.0	100868.0	20.0	100888.0	1530019.0	46948.0	1576682.0	318968.0	495.0	319463.0	146532.0	7311.0	0.0	106752.0	507.0	0.0	115377526	111913148.0	115032983.0	117986389.0	510972.0	1801403.0	1801097.0	52814.0	116695958.0	10015.0	7298.0	430018.0	187704.0	97537.0	1399626	158344.0	296401.0	46739.0	0.0	145527.0	270274.0	175641.0	115449396.0	116004324.0	3047965.0	2493037.0	16682806	4068586.0	101814555.0	114428775.0	116625841	13289.0	24234.0	8327.0	1856912.0	0.0	0.0	0.0	1319.0
16	1236614.0	90125528	1311048.0	86198.0	412609.0	3589121.0	11972065.0	61808948.0	8733613.0	3586192.0	1131026.0	295870.0	93930.0	25888.0	3322.0	5636854.0	29627628.0	2380578.0	2652133	799457.0	651458.0	326793.0	1358593	874425.0	5032711	297800.0	2585.0	0.0	18846547.0	6171610.0	24449023.0	1457291.0	33798.0	1490035.0	417360.0	312.0	417663.0	69385.0	14.0	69399.0	1166368.0	34279.0	1200446.0	236384.0	318.0	236702.0	113205.0	5571.0	0.0	81861.0	495.0	0.0	89055998	86403865.0	88784443.0	91047456.0	389120.0	1340038.0	1339787.0	37973.0	90096538.0	8752.0	4900.0	325555.0	124570.0	76479.0	1090560	137989.0	248266.0	32370.0	0.0	116480.0	241726.0	150708.0	89072046.0	89505393.0	2364530.0	1931183.0	12763611	3110557.0	78672965.0	88326019.0	90345690	7427.0	13967.0	5039.0	1082152.0	0.0	0.0	0.0	1307.0
17	937016.0	67702245	1002656.0	63666.0	308393.0	2662846.0	8900314.0	46455008.0	6649692.0	2733018.0	860193.0	213787.0	65085.0	17033.0	1984.0	4192182.0	22249893.0	1764271.0	1980726	598059.0	481803.0	250217.0	1021158	650647.0	3744997	215419.0	1820.0	0.0	14077148.0	4680000.0	18328042.0	1087026.0	24578.0	1110897.0	299327.0	195.0	299522.0	47516.0	13.0	47529.0	858647.0	25198.0	883748.0	171412.0	239.0	171651.0	83464.0	3793.0	0.0	60713.0	335.0	0.0	66940630	64959904.0	66724175.0	68412887.0	292014.0	986952.0	986763.0	26256.0	67717949.0	7154.0	3406.0	240839.0	79990.0	58551.0	844849	120342.0	203187.0	21814.0	0.0	93271.0	218060.0	130676.0	66908393.0	67236756.0	1796508.0	1468145.0	9517614	2339589.0	59187287.0	66365312.0	68098446	4098.0	7517.0	3031.0	601297.0	0.0	0.0	0.0	1060.0
18	695512.0	49812949	750041.0	45293.0	227504.0	1938838.0	6484533.0	34217734.0	4945016.0	2031050.0	635168.0	149436.0	43213.0	10966.0	1229.0	3051115.0	16345256.0	1290817.0	1443002	434929.0	346724.0	187700.0	744507	473649.0	2733819	151734.0	1226.0	0.0	10318737.0	3468354.0	13471048.0	800333.0	17704.0	817553.0	211970.0	151.0	212121.0	32169.0	32.0	32201.0	624830.0	18420.0	643181.0	123802.0	248.0	124050.0	60693.0	2786.0	0.0	44347.0	222.0	0.0	49272173	47829171.0	49119988.0	50349866.0	213124.0	715180.0	715015.0	17822.0	49847810.0	5898.0	2334.0	173289.0	48571.0	44188.0	649578	105814.0	166736.0	14173.0	0.0	72860.0	193732.0	113169.0	49213779.0	49460567.0	1349211.0	1102423.0	6962974	1737692.0	43600016.0	48825298.0	50233564	2479.0	3777.0	1535.0	326026.0	0.0	0.0	0.0	921.0
19	503177.0	35992890	552199.0	32291.0	162101.0	1396008.0	4651801.0	24762241.0	3599096.0	1469713.0	452726.0	103810.0	28411.0	7063.0	652.0	2182650.0	11782848.0	925336.0	1046004	314468.0	249574.0	138795.0	542556	343167.0	1971340	107826.0	864.0	0.0	7446197.0	2521888.0	9739044.0	575132.0	12474.0	587260.0	150247.0	105.0	150352.0	22115.0	11.0	22126.0	447921.0	13364.0	461225.0	86748.0	82.0	86830.0	44088.0	1896.0	0.0	32082.0	126.0	0.0	35619753	34573749.0	35499085.0	36393277.0	151812.0	520323.0	520202.0	11756.0	36024766.0	4607.0	1738.0	124992.0	27809.0	32767.0	497627	91250.0	133396.0	8742.0	0.0	56449.0	171796.0	99492.0	35544207.0	35724714.0	1000882.0	820375.0	5024561	1276469.0	31520528.0	35268620.0	36375710	1317.0	1796.0	845.0	167087.0	0.0	0.0	0.0	975.0
20	359496.0	25677977	400299.0	22495.0	115552.0	998010.0	3295742.0	17714958.0	2569806.0	1041799.0	310986.0	71350.0	18653.0	4664.0	439.0	1541880.0	8363318.0	657018.0	744683	219852.0	175913.0	104576.0	387442	244342.0	1401701	75909.0	669.0	0.0	5312238.0	1792470.0	6940707.0	406767.0	9069.0	415590.0	105296.0	28.0	105324.0	15607.0	4.0	15611.0	318317.0	9514.0	327777.0	61462.0	58.0	61520.0	31543.0	1193.0	0.0	22288.0	69.0	0.0	25421258	24676575.0	25333593.0	25970723.0	107553.0	380043.0	379995.0	8165.0	25698233.0	3498.0	1178.0	88946.0	15574.0	24868.0	387669	79372.0	106435.0	5635.0	0.0	43573.0	152233.0	88671.0	25337934.0	25470067.0	740342.0	608209.0	3587767	938743.0	22490509.0	25139533.0	25992679	638.0	1031.0	428.0	83854.0	0.0	0.0	0.0	1105.0
21	254526.0	18258903	289361.0	16653.0	80963.0	708423.0	2339335.0	12625065.0	1836558.0	726220.0	210342.0	49376.0	12485.0	3416.0	341.0	1081763.0	5923199.0	468153.0	532220	155684.0	124376.0	76845.0	277030	175315.0	1000373	54340.0	359.0	0.0	3771906.0	1274814.0	4930229.0	290439.0	6236.0	296549.0	75261.0	58.0	75319.0	11031.0	3.0	11034.0	227408.0	6215.0	233609.0	43353.0	49.0	43402.0	23221.0	990.0	0.0	16211.0	57.0	0.0	18080111	17547891.0	18016044.0	18475333.0	72931.0	280209.0	280140.0	5727.0	18268055.0	2372.0	889.0	63240.0	7952.0	18687.0	304700	69133.0	85818.0	2982.0	0.0	32878.0	135825.0	80324.0	17999916.0	18095279.0	548348.0	452985.0	2560089	692030.0	15988175.0	17856234.0	18507668	431.0	476.0	225.0	39222.0	0.0	0.0	0.0	943.0
22	180749.0	13039512	210181.0	11215.0	57918.0	506136.0	1669830.0	9050928.0	1300525.0	508726.0	142932.0	33159.0	9167.0	2532.0	243.0	763167.0	4198765.0	336422.0	381887	109541.0	87769.0	60524.0	200990	124053.0	718309	38304.0	229.0	0.0	2698704.0	906389.0	3522036.0	209032.0	4500.0	213402.0	53579.0	58.0	53637.0	8028.0	11.0	8039.0	162657.0	4849.0	167478.0	31388.0	32.0	31420.0	16195.0	662.0	0.0	11427.0	4.0	0.0	12913271	12531384.0	12867806.0	13197055.0	52638.0	211070.0	210998.0	3840.0	13038623.0	1713.0	616.0	46500.0	4615.0	14757.0	247546	61554.0	70307.0	1804.0	0.0	26509.0	121864.0	72676.0	12834375.0	12905470.0	415318.0	344223.0	1842901	519460.0	11406792.0	12730233.0	13229563	232.0	338.0	117.0	19041.0	0.0	0.0	0.0	857.0
