depth	G4	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
10	3553430.0	281239677.0	3299658.0	369984.0	1443731.0	12270251.0	41104396.0	192590205.0	23580400.0	9398844.0	2988865.0	1065541.0	469872.0	186760.0	37059.0	18827701.0	91949130.0	8209005.0	8911591	2740113.0	2397554.0	861668.0	4485975	2912256.0	17120596	1276680.0	18951.0	0.0	61354310.0	17620062.0	77218538.0	4838776.0	138901.0	4972979.0	1738634.0	3362.0	1741955.0	426318.0	83.0	426401.0	4115947.0	137732.0	4252942.0	1005465.0	2590.0	1008055.0	375328.0	32248.0	4.0	277771.0	2588.0	14.0	276330330	267418739.0	275627744.0	283451672.0	1087663.0	5946637.0	5945865.0	103487.0	278592698.0	12890.0	31066.0	1177460.0	489232.0	232348.0	3258568.0	287916.0	628980.0	59192.0	0.0	324622.0	431282.0	319267.0	277245621.0	278476408.0	7293714.0	6062927.0	43273148.0	11067224.0	241266187.0	273472111.0	281211075.0	80932.0	25774.0	13838.0	3245319.0	0.0	0.0	156.0	2009.0
11	3448817.0	273128533.0	3337959.0	327660.0	1379281.0	11857731.0	39611846.0	187017099.0	23357778.0	9323559.0	2948218.0	987102.0	404951.0	152219.0	28301.0	18081507.0	89449393.0	7771343.0	8303449	2499164.0	2216580.0	816888.0	4115412	2770817.0	16074792	1129638.0	14200.0	0.0	59243528.0	17307298.0	74842971.0	4652252.0	123162.0	4771532.0	1546968.0	2324.0	1549280.0	343018.0	60.0	343078.0	3851109.0	121785.0	3972386.0	891918.0	1791.0	893709.0	352730.0	24445.0	13.0	264153.0	2106.0	13.0	268695149	260391700.0	268163043.0	275443342.0	1023150.0	5046752.0	5046127.0	93506.0	271419740.0	13157.0	24644.0	1134315.0	500652.0	230299.0	3119844.0	264522.0	577019.0	63996.0	0.0	302907.0	405878.0	298431.0	269679013.0	270885184.0	6787479.0	5581308.0	40694248.0	9954588.0	235772244.0	266511904.0	274784379.0	43597.0	11139.0	6604.0	1637113.0	0.0	0.0	15.0	1403.0
12	3153249.0	247891174.0	3141282.0	271751.0	1236350.0	10680850.0	35511083.0	169667496.0	21720456.0	8709065.0	2745079.0	860271.0	331250.0	115930.0	19520.0	16257861.0	81364960.0	6883453.0	7301490	2169396.0	1919040.0	730039.0	3582873	2483015.0	14184943	955235.0	10315.0	0.0	53454004.0	15953264.0	67852156.0	4164435.0	104248.0	4265424.0	1307403.0	1684.0	1309074.0	265180.0	21.0	265201.0	3383797.0	105481.0	3488775.0	750393.0	1438.0	751831.0	315277.0	18271.0	15.0	234080.0	1422.0	0.0	244149003	236847513.0	243730966.0	250134510.0	897946.0	4110403.0	4109774.0	86217.0	246922053.0	13198.0	18324.0	1013656.0	470383.0	217777.0	2819820.0	234137.0	504332.0	68528.0	0.0	267248.0	371209.0	271990.0	245036641.0	246131531.0	5995815.0	4900925.0	36020108.0	8531737.0	215012348.0	242500719.0	250238804.0	22312.0	4526.0	3226.0	770152.0	0.0	0.0	23.0	1188.0
13	2719750.0	210920387.0	2772710.0	215695.0	1029526.0	8991590.0	29790786.0	144325356.0	18925217.0	7663411.0	2391979.0	710256.0	253504.0	83631.0	13266.0	13687090.0	69367741.0	5738377.0	6054462	1785821.0	1572962.0	610905.0	2945836	2084774.0	11792839	756843.0	6717.0	0.0	45176359.0	13783661.0	57633406.0	3506369.0	83801.0	3587600.0	1042268.0	1177.0	1043425.0	194137.0	21.0	194158.0	2798250.0	83629.0	2881521.0	594252.0	942.0	595194.0	265432.0	13334.0	11.0	197755.0	1138.0	0.0	207954720	201900258.0	207638635.0	212952384.0	740713.0	3206211.0	3205712.0	80798.0	210486886.0	11823.0	13371.0	852108.0	416853.0	194136.0	2432763.0	209538.0	425481.0	71525.0	0.0	226012.0	335935.0	237336.0	208668924.0	209614307.0	5024173.0	4078790.0	30026000.0	6959948.0	183667097.0	206733149.0	213345520.0	10943.0	1706.0	1727.0	335283.0	0.0	0.0	12.0	1351.0
14	2238189.0	169389309.0	2323382.0	164199.0	806076.0	7104977.0	23513393.0	115836308.0	15676232.0	6372905.0	1997883.0	557135.0	183206.0	57812.0	8653.0	10878147.0	55876383.0	4513522.0	4758690	1392006.0	1224990.0	484001.0	2301828	1657693.0	9272212	568481.0	4459.0	0.0	35958301.0	11296343.0	46188993.0	2775595.0	64466.0	2838253.0	787612.0	701.0	788312.0	132609.0	19.0	132628.0	2188239.0	66447.0	2254400.0	448121.0	577.0	448698.0	212358.0	9381.0	8.0	155951.0	675.0	0.0	167199169	162440479.0	166954001.0	171133260.0	579431.0	2403357.0	2402911.0	74143.0	169309334.0	9818.0	9463.0	669771.0	345844.0	166476.0	1997912.0	181782.0	345283.0	71460.0	0.0	184634.0	295655.0	204701.0	167676475.0	168447702.0	4036216.0	3264989.0	23714167.0	5443536.0	147998524.0	166269155.0	171569351.0	5111.0	505.0	731.0	137063.0	0.0	0.0	3.0	1166.0
15	1759110.0	128913633.0	1839473.0	118538.0	594914.0	5294534.0	17498295.0	88114018.0	12326833.0	5057718.0	1585216.0	421692.0	126894.0	38963.0	5596.0	8184977.0	42639088.0	3368705.0	3559078	1047366.0	909627.0	362697.0	1731214	1239388.0	6927783	409523.0	3039.0	0.0	27106583.0	8791991.0	35081009.0	2078300.0	47603.0	2124609.0	567170.0	507.0	567674.0	88353.0	25.0	88378.0	1628452.0	49766.0	1677995.0	322266.0	464.0	322730.0	157827.0	6871.0	5.0	117573.0	523.0	0.0	127384401	123825323.0	127194028.0	130328090.0	425016.0	1746631.0	1746174.0	68133.0	129006475.0	8356.0	6305.0	492984.0	272911.0	135952.0	1577655.0	155102.0	270834.0	69411.0	0.0	147265.0	260291.0	174164.0	127658938.0	128253014.0	3094168.0	2500092.0	17785037.0	4075253.0	112968069.0	126677853.0	130698021.0	2153.0	218.0	193.0	51965.0	0.0	0.0	7.0	967.0
16	1325231.0	93646964.0	1382765.0	82189.0	419054.0	3764900.0	12399841.0	63977650.0	9231413.0	3839759.0	1210962.0	303151.0	85382.0	24191.0	3151.0	5891950.0	31052079.0	2404912.0	2578496	766775.0	641060.0	275369.0	1266485	895292.0	4983408	286276.0	2386.0	0.0	19481091.0	6537057.0	25421472.0	1488386.0	33354.0	1520943.0	392990.0	370.0	393360.0	57342.0	19.0	57361.0	1161855.0	36035.0	1197716.0	226515.0	323.0	226838.0	112675.0	4412.0	0.0	85637.0	284.0	0.0	92624817	90046321.0	92451233.0	94717802.0	311927.0	1252904.0	1252659.0	61900.0	93776825.0	7040.0	4351.0	347598.0	204972.0	103724.0	1217356.0	135589.0	212695.0	65654.0	0.0	112954.0	231935.0	149094.0	92731323.0	93170503.0	2298406.0	1859226.0	12828065.0	2969586.0	82201664.0	92060143.0	95007882.0	1028.0	1.0	29.0	19499.0	0.0	0.0	3.0	1320.0
17	959615.0	65322381.0	998055.0	55541.0	284515.0	2545363.0	8377081.0	44592177.0	6682789.0	2818421.0	895290.0	216752.0	56694.0	14867.0	1908.0	4070115.0	21728259.0	1651503.0	1801890	544702.0	437134.0	200514.0	899021	619540.0	3453393	192123.0	1305.0	0.0	13420903.0	4651480.0	17656769.0	1023167.0	22962.0	1045549.0	262378.0	197.0	262575.0	35261.0	13.0	35274.0	798259.0	25694.0	823865.0	151811.0	192.0	152003.0	78448.0	2728.0	0.0	59713.0	190.0	0.0	64668933	62867043.0	64518546.0	66099673.0	220763.0	871178.0	871055.0	55276.0	65449258.0	5797.0	2344.0	234600.0	142636.0	78292.0	918540.0	117975.0	169412.0	60992.0	0.0	87518.0	206456.0	124753.0	64668300.0	64975866.0	1652136.0	1344570.0	8901324.0	2090124.0	57419112.0	64230312.0	66312001.0	472.0	0.0	2.0	6861.0	0.0	0.0	5.0	1102.0
18	668326.0	44064737.0	698694.0	35282.0	185742.0	1649198.0	5441335.0	30061178.0	4686976.0	2006770.0	648026.0	150139.0	36435.0	9043.0	1175.0	2714587.0	14702253.0	1101619.0	1235468	377761.0	292503.0	148666.0	629311	416538.0	2337087	123381.0	717.0	0.0	8930493.0	3211075.0	11860807.0	684736.0	15854.0	700191.0	172381.0	104.0	172485.0	21865.0	20.0	21885.0	531223.0	17067.0	548212.0	101108.0	215.0	101323.0	53396.0	1637.0	0.0	40079.0	154.0	0.0	43661812	42426344.0	43527963.0	44605959.0	157472.0	607140.0	606994.0	47554.0	44156291.0	4311.0	1206.0	150511.0	98430.0	56793.0	694720.0	104419.0	135382.0	53812.0	0.0	67418.0	188110.0	110323.0	43580757.0	43791305.0	1182674.0	972126.0	6024606.0	1462921.0	38738825.0	43300510.0	44759451.0	195.0	0.0	0.0	2488.0	0.0	0.0	101.0	1297.0
19	460973.0	28969964.0	479791.0	22620.0	117044.0	1034256.0	3425863.0	19727465.0	3221378.0	1402436.0	464085.0	102951.0	22605.0	5480.0	789.0	1769626.0	9722290.0	716957.0	832490	255811.0	193978.0	111657.0	436319	271044.0	1549447	78130.0	480.0	0.0	5772813.0	2177752.0	7764489.0	443636.0	10201.0	453615.0	111960.0	117.0	112077.0	13505.0	11.0	13516.0	347947.0	11388.0	359282.0	64641.0	75.0	64716.0	36436.0	1006.0	0.0	26358.0	124.0	0.0	28732798	27900308.0	28617265.0	29337658.0	112097.0	424499.0	424313.0	42040.0	29025256.0	2789.0	661.0	93724.0	63308.0	40979.0	525529.0	94281.0	108117.0	47348.0	0.0	52066.0	170858.0	97809.0	28607020.0	28749451.0	842735.0	700304.0	4000545.0	1018851.0	25449210.0	28430904.0	29447723.0	74.0	0.0	0.0	874.0	0.0	0.0	0.0	1084.0
20	313981.0	18698260.0	324224.0	14053.0	71534.0	630546.0	2104179.0	12709213.0	2171892.0	968971.0	327352.0	69119.0	14112.0	3201.0	485.0	1130296.0	6313271.0	458530.0	559529	172832.0	126326.0	84840.0	302543	175531.0	1018059	49935.0	276.0	0.0	3659909.0	1450835.0	4989991.0	282109.0	6399.0	288381.0	71386.0	63.0	71449.0	8537.0	15.0	8552.0	225558.0	7293.0	232815.0	43043.0	66.0	43109.0	24044.0	687.0	0.0	17174.0	114.0	0.0	18563954	18004425.0	18462955.0	18941787.0	80697.0	302001.0	301894.0	36689.0	18720483.0	1959.0	474.0	56244.0	39670.0	29237.0	405180.0	84869.0	87984.0	41904.0	0.0	40993.0	156075.0	86297.0	18420299.0	18513723.0	602185.0	508761.0	2627961.0	712687.0	16394523.0	18309797.0	19021045.0	51.0	0.0	0.0	348.0	0.0	0.0	0.0	1040.0
21	213529.0	11975095.0	215925.0	9346.0	44105.0	375580.0	1275744.0	8118596.0	1450408.0	666348.0	232569.0	46874.0	8879.0	2011.0	272.0	719562.0	4072424.0	291858.0	380228	119537.0	82122.0	66623.0	216474	111946.0	672086	30524.0	171.0	0.0	2300157.0	955231.0	3177812.0	178667.0	4669.0	183228.0	45258.0	57.0	45315.0	4974.0	22.0	4996.0	144186.0	4744.0	148917.0	27153.0	35.0	27188.0	16352.0	389.0	0.0	10867.0	33.0	0.0	11899162	11518934.0	11810792.0	12128910.0	62110.0	217032.0	216860.0	30670.0	11973988.0	1408.0	260.0	32180.0	23555.0	20889.0	317935.0	76094.0	72347.0	35462.0	0.0	33349.0	143387.0	78994.0	11756611.0	11818454.0	434409.0	372566.0	1732752.0	504383.0	10458268.0	11686637.0	12189875.0	12.0	0.0	0.0	240.0	0.0	0.0	0.0	893.0
22	141474.0	7637069.0	142993.0	5545.0	26752.0	220038.0	763677.0	5162654.0	967965.0	457874.0	161134.0	32715.0	5479.0	1277.0	181.0	453062.0	2617408.0	185625.0	259525	82431.0	52481.0	52582.0	154983	72031.0	445150	19298.0	96.0	0.0	1437042.0	628963.0	2016085.0	112411.0	2980.0	115315.0	28337.0	27.0	28364.0	2871.0	10.0	2881.0	93125.0	3299.0	96399.0	17340.0	13.0	17353.0	10427.0	339.0	0.0	6866.0	16.0	0.0	7594437	7334912.0	7520537.0	7733270.0	46792.0	159551.0	159462.0	25110.0	7620511.0	723.0	123.0	18422.0	13464.0	15162.0	257874.0	70653.0	61124.0	29545.0	0.0	27423.0	133871.0	71196.0	7457986.0	7498738.0	322076.0	281324.0	1147178.0	365449.0	6632884.0	7414613.0	7779040.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	933.0
