depth	G4	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
10	3332542.0	263800640.0	3114548.0	324123.0	1306408.0	11182256.0	37904382.0	181851113.0	22072469.0	8822186.0	2704441.0	950947.0	440981.0	195688.0	43632.0	17144041.0	85064075.0	7691307.0	8483822.0	2560040.0	2232158.0	983052.0	4352542.0	2708572.0	16175129.0	1221777.0	21047.0	4.0	57384806.0	16660110.0	72387365.0	4497664.0	126889.0	4619989.0	1683114.0	2887.0	1685976.0	453392.0	43.0	453435.0	3882648.0	124896.0	4006878.0	984920.0	1999.0	986919.0	344130.0	28443.0	0.0	264166.0	2355.0	0.0	259223881.0	250740059.0	258431366.0	265719257.0	1195931.0	6006802.0	6006009.0	101266.0	260908386.0	9282.0	33780.0	1049004.0	507056.0	193480.0	3243682.0	314786.0	715480.0	48299.0	0.0	340988.0	462682.0	341329.0	259619837.0	260841554.0	7295351.0	6073634.0	40910294.0	11068870.0	226004894.0	255846318.0	253983880.0	170426.0	190447.0	60271.0	12758453.0	0.0	634.0	73.0	2429.0
11	3169681.0	252612185.0	3105093.0	277475.0	1210904.0	10538667.0	35769120.0	173922599.0	21867494.0	8752244.0	2696238.0	925283.0	413754.0	176245.0	37785.0	16271770.0	81794679.0	7348915.0	7961765.0	2413505.0	2053307.0	916348.0	4062685.0	2578605.0	15310680.0	1109103.0	18104.0	25.0	54564341.0	16067017.0	69052896.0	4294601.0	115405.0	4406077.0	1608131.0	2023.0	1610137.0	422307.0	21.0	422328.0	3735772.0	110758.0	3845927.0	945456.0	1621.0	947077.0	324570.0	21913.0	6.0	250891.0	1722.0	0.0	248368363.0	240406598.0	247755513.0	254593799.0	1123479.0	5159342.0	5158724.0	86483.0	250557936.0	7699.0	28222.0	1007303.0	512434.0	168768.0	3073728.0	291169.0	653022.0	51791.0	1.0	312990.0	434330.0	316630.0	249017946.0	250176628.0	6699332.0	5540650.0	38352190.0	9954202.0	217365088.0	245763076.0	245837231.0	117286.0	139660.0	45504.0	9760868.0	0.0	586.0	8.0	1893.0
12	2849033.0	227132053.0	2919329.0	229201.0	1061731.0	9280923.0	31697780.0	156067401.0	20391162.0	8188172.0	2535787.0	845954.0	372122.0	149235.0	30296.0	14501462.0	73983981.0	6591296.0	7053006.0	2172520.0	1776403.0	790282.0	3588578.0	2313801.0	13644302.0	960586.0	14423.0	5.0	48660596.0	14554171.0	61800384.0	3849472.0	97854.0	3944139.0	1443852.0	1495.0	1445307.0	367479.0	19.0	367498.0	3380218.0	91158.0	3470911.0	846979.0	1391.0	848370.0	288334.0	17080.0	17.0	221911.0	1194.0	0.0	223460086.0	216407080.0	222998376.0	229078174.0	973208.0	4242060.0	4241490.0	74118.0	225809322.0	6515.0	21826.0	909897.0	488399.0	152982.0	2767171.0	260797.0	564024.0	50312.0	4.0	275858.0	401666.0	278510.0	224190875.0	225230830.0	5860507.0	4820552.0	33908278.0	8532115.0	196143104.0	221519267.0	222998784.0	75332.0	94729.0	34961.0	6975464.0	0.0	359.0	2.0	1802.0
13	2452847.0	192861016.0	2580902.0	185306.0	876165.0	7746986.0	26458383.0	132179609.0	17961451.0	7271095.0	2269682.0	736681.0	311301.0	121483.0	24957.0	12269857.0	63262309.0	5602378.0	5928023.0	1861517.0	1473760.0	639842.0	3015860.0	1952904.0	11530401.0	790080.0	11027.0	22.0	40920734.0	12497657.0	52225838.0	3263167.0	81458.0	3341854.0	1230674.0	1164.0	1231821.0	303035.0	22.0	303057.0	2894910.0	74226.0	2968723.0	717752.0	1061.0	718813.0	244670.0	12484.0	4.0	186067.0	1121.0	0.0	189839540.0	183911517.0	189513895.0	194648628.0	793290.0	3358279.0	3357686.0	61398.0	192083639.0	5708.0	17349.0	774258.0	422972.0	136833.0	2358855.0	224310.0	468544.0	47878.0	0.0	228398.0	355418.0	238979.0	190580368.0	191460929.0	4861550.0	3980989.0	28477016.0	6975639.0	166964902.0	188466279.0	190736781.0	45925.0	59941.0	23631.0	4657759.0	0.0	259.0	2.0	1453.0
14	1999375.0	155476591.0	2160852.0	143569.0	683929.0	6123149.0	21008367.0	106249506.0	14996500.0	6110920.0	1934527.0	608465.0	250491.0	96055.0	18372.0	9856204.0	51387937.0	4520452.0	4744590.0	1535700.0	1160844.0	486206.0	2425781.0	1561840.0	9265042.0	614782.0	8157.0	7.0	32718108.0	10178424.0	41934225.0	2629274.0	62468.0	2689907.0	993424.0	794.0	994205.0	238361.0	34.0	238395.0	2353101.0	57282.0	2410025.0	582449.0	612.0	583061.0	200603.0	9280.0	0.0	151853.0	571.0	0.0	153116991.0	148372401.0	152892853.0	157032249.0	605194.0	2567852.0	2567351.0	54432.0	155069591.0	4896.0	12618.0	621798.0	341604.0	124813.0	1923505.0	192968.0	370497.0	46489.0	0.0	182819.0	317349.0	207192.0	153788674.0	154496858.0	3848769.0	3140585.0	22758271.0	5463796.0	134879172.0	152173647.0	154689956.0	26043.0	35640.0	15046.0	2920089.0	0.0	193.0	8.0	1355.0
15	1570506.0	119921052.0	1738197.0	106380.0	517688.0	4618787.0	15949367.0	81713145.0	11963833.0	4917251.0	1580221.0	483631.0	190577.0	72058.0	12590.0	7580258.0	39946104.0	3485835.0	3647202.0	1205014.0	881910.0	356926.0	1868077.0	1203352.0	7133037.0	461437.0	5879.0	0.0	25004701.0	7941851.0	32210633.0	2022348.0	46986.0	2067890.0	771258.0	541.0	771791.0	180703.0	10.0	180713.0	1825314.0	41696.0	1866810.0	452360.0	271.0	452631.0	157357.0	6824.0	0.0	118069.0	403.0	0.0	118173414.0	114526212.0	118012047.0	121216009.0	443240.0	1905511.0	1905087.0	48692.0	119753738.0	3485.0	8790.0	473293.0	263800.0	110322.0	1512241.0	161531.0	282294.0	46318.0	0.0	142177.0	279196.0	172804.0	118712547.0	119264141.0	2946702.0	2395108.0	17447831.0	4133182.0	104211418.0	117526067.0	119912680.0	13065.0	20627.0	8856.0	1732173.0	0.0	88.0	7.0	1331.0
16	1191668.0	89341731.0	1353198.0	76784.0	375991.0	3383205.0	11693619.0	60697981.0	9199831.0	3804970.0	1238515.0	375644.0	144083.0	51615.0	8557.0	5653137.0	29996948.0	2601345.0	2727879.0	923811.0	654839.0	254549.0	1407014.0	894680.0	5329224.0	338608.0	3896.0	0.0	18489061.0	5984993.0	23928579.0	1504094.0	33841.0	1536909.0	577463.0	394.0	577855.0	134599.0	12.0	134611.0	1375490.0	30318.0	1405602.0	340003.0	178.0	340181.0	116507.0	4925.0	0.0	87809.0	249.0	0.0	88093584.0	85365705.0	87967050.0	90383025.0	311904.0	1387750.0	1387371.0	47137.0	89307179.0	2983.0	5871.0	351752.0	192504.0	97005.0	1165468.0	135229.0	209196.0	48426.0	0.0	107913.0	240839.0	143204.0	88496455.0	88911956.0	2198474.0	1782973.0	12989385.0	3050465.0	77705544.0	87644464.0	89715948.0	7712.0	11679.0	5319.0	969879.0	0.0	99.0	17.0	1390.0
17	885367.0	64883980.0	1019292.0	54184.0	269588.0	2412711.0	8379272.0	43961864.0	6856275.0	2861435.0	944300.0	279131.0	105125.0	36501.0	6205.0	4106814.0	21941408.0	1898320.0	1974133.0	680365.0	471521.0	175297.0	1020644.0	646950.0	3872453.0	237430.0	2396.0	0.0	13342440.0	4394256.0	17338050.0	1093466.0	24653.0	1117355.0	420250.0	238.0	420486.0	96140.0	0.0	96140.0	1009577.0	22588.0	1032011.0	249784.0	212.0	249996.0	85334.0	3043.0	0.0	64269.0	171.0	0.0	64004952.0	62030819.0	63929139.0	65694029.0	209243.0	991937.0	991669.0	46107.0	64911335.0	2128.0	4822.0	254218.0	132313.0	85220.0	887566.0	117454.0	158795.0	50105.0	0.0	82303.0	208478.0	116815.0	64295261.0	64601543.0	1608011.0	1301729.0	9428585.0	2206236.0	56474687.0	63697036.0	65382232.0	4303.0	5907.0	3211.0	515908.0	0.0	19.0	39.0	829.0
18	639509.0	46248859.0	748621.0	39185.0	189285.0	1698523.0	5906167.0	31248406.0	5006227.0	2091949.0	702790.0	202106.0	77297.0	26235.0	4001.0	2938632.0	15749074.0	1355806.0	1408919.0	492548.0	331331.0	119873.0	727401.0	465167.0	2764725.0	166960.0	1815.0	0.0	9451753.0	3147316.0	12316433.0	777995.0	17544.0	794923.0	302973.0	163.0	303136.0	68253.0	0.0	68253.0	723841.0	15857.0	739604.0	180565.0	111.0	180676.0	62481.0	1898.0	0.0	46225.0	159.0	0.0	45641674.0	44232755.0	45588561.0	46859273.0	138207.0	708390.0	708187.0	45075.0	46289090.0	1704.0	3859.0	180056.0	86777.0	72696.0	673603.0	102445.0	118588.0	50418.0	0.0	61728.0	179943.0	96746.0	45845699.0	46063884.0	1151781.0	933596.0	6725907.0	1566401.0	40271573.0	45431079.0	46727447.0	2139.0	2792.0	1580.0	266903.0	0.0	0.0	53.0	991.0
19	454489.0	32695747.0	538293.0	27051.0	131906.0	1186933.0	4128237.0	22042186.0	3607983.0	1504544.0	516664.0	151008.0	56064.0	18076.0	2766.0	2089894.0	11191854.0	959581.0	1005936.0	356957.0	232173.0	84017.0	521181.0	332789.0	1965517.0	118383.0	1452.0	0.0	6640842.0	2237737.0	8680198.0	549896.0	12407.0	561930.0	213032.0	100.0	213132.0	47365.0	0.0	47365.0	513878.0	10508.0	524341.0	128089.0	100.0	128189.0	44057.0	1165.0	0.0	33053.0	118.0	0.0	32274459.0	31268523.0	32228104.0	33140986.0	93054.0	510729.0	510553.0	43044.0	32723311.0	1419.0	2388.0	125899.0	54486.0	59050.0	519799.0	91553.0	90326.0	49424.0	0.0	48706.0	160884.0	82148.0	32413332.0	32566331.0	820708.0	667709.0	4775881.0	1111187.0	28458159.0	32122853.0	33100974.0	1416.0	1248.0	767.0	130988.0	0.0	0.0	0.0	662.0
20	324245.0	22992718.0	388797.0	18777.0	90932.0	828032.0	2878334.0	15465437.0	2574999.0	1080356.0	381651.0	108460.0	38789.0	12345.0	1845.0	1480482.0	7916078.0	671687.0	716059.0	261150.0	163303.0	59981.0	378482.0	231625.0	1387746.0	82239.0	1052.0	0.0	4648419.0	1590000.0	6097844.0	385779.0	8472.0	393991.0	149566.0	54.0	149620.0	32209.0	0.0	32209.0	360342.0	7078.0	367376.0	89070.0	35.0	89105.0	31314.0	929.0	0.0	23663.0	20.0	0.0	22709828.0	21993769.0	22665456.0	23318474.0	63041.0	375230.0	375051.0	41984.0	23006285.0	927.0	1442.0	86999.0	31297.0	49116.0	409265.0	83201.0	70813.0	49244.0	0.0	40232.0	142410.0	71211.0	22787064.0	22893064.0	594451.0	488451.0	3381374.0	796028.0	20000141.0	22585487.0	23319039.0	534.0	525.0	340.0	60951.0	0.0	0.0	0.0	991.0
21	230946.0	16120417.0	276659.0	12414.0	63403.0	571607.0	2000846.0	10818860.0	1826254.0	774872.0	281455.0	79644.0	27786.0	7929.0	1152.0	1045196.0	5578216.0	469977.0	510484.0	187927.0	113369.0	45710.0	274567.0	163478.0	980461.0	57873.0	584.0	0.0	3238636.0	1120610.0	4262417.0	269124.0	5742.0	274652.0	104830.0	47.0	104877.0	22455.0	0.0	22455.0	253774.0	4887.0	258621.0	62632.0	7.0	62639.0	22434.0	577.0	0.0	16360.0	5.0	0.0	15927099.0	15416615.0	15886592.0	16351645.0	45431.0	276129.0	276020.0	39973.0	16120947.0	547.0	905.0	60898.0	18449.0	39499.0	333056.0	74299.0	54919.0	47338.0	0.0	32109.0	126898.0	62872.0	15961903.0	16037058.0	435173.0	360018.0	2393480.0	573226.0	14003596.0	15823850.0	16369600.0	358.0	214.0	170.0	26262.0	0.0	0.0	0.0	856.0
