LFQ	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	1	0	1	1	0	1	1	0	0	1	2	1	4	1	0	2	1	4	3	6	15	8	0
LFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	3	0	0	2	2	0	2	1	2	2	1	5	4	6	15	7	0
LFQ	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	2	1	0	0	1	0	0	0	1	2	3	0	2	4	2	3	1	3	4	5	13	8	0
LFQ	19	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	2	0	0	0	0	0	1	0	0	0	1	2	0	1	2	0	1	2	3	1	1	3	1	1	1	4	5	7	7	10	0
LFQ	20	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	1	1	0	2	0	2	0	0	2	3	1	1	1	2	1	1	1	2	2	5	2	13	10	0
LFQ	21	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	1	1	3	1	1	1	4	1	0	5	2	4	2	6	11	9	0
LFQ	22	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	2	3	2	1	4	3	0	1	5	0	4	6	14	8	0
LFQ	23	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	1	0	2	1	1	1	3	2	3	6	5	3	13	8	0
LFQ	24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	2	2	0	0	1	1	2	2	2	0	4	1	1	3	7	14	12	0
LFQ	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	3	1	3	1	1	0	2	2	4	3	4	4	3	5	13	7	0
LFQ	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	2	1	1	1	0	1	1	0	0	2	1	1	0	2	3	3	2	2	4	2	2	4	14	7	0
LFQ	27	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	1	1	0	0	0	2	1	0	0	0	0	0	2	4	1	1	1	2	3	2	3	4	1	15	10	0
LFQ	28	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	2	1	0	1	2	2	0	2	1	0	2	2	2	4	2	4	2	2	16	4	0
LFQ	29	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	1	1	0	2	1	1	0	1	1	1	2	0	1	4	1	0	1	2	1	7	1	20	5	0
LFQ	30	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0	0	4	2	4	1	3	2	7	2	14	9	0
LFQ	31	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	2	2	1	1	1	1	0	1	0	1	3	0	0	3	0	2	2	2	4	8	4	8	9	0
LFQ	32	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	4	4	1	4	3	3	2	7	13	9	0
LFQ	33	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	2	1	0	0	0	2	1	0	0	0	2	3	2	2	4	2	3	10	4	9	8	0
LFQ	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	2	0	0	0	0	1	0	2	1	1	0	2	0	1	1	6	1	5	3	3	1	20	5	0
LFQ	35	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	2	0	1	0	0	0	0	2	1	3	2	0	1	2	3	2	0	2	6	7	11	9	0
LFQ	36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	2	1	0	0	0	1	2	1	1	2	1	2	1	1	1	3	5	6	15	8	0
LFQ	37	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	3	0	1	0	1	3	1	2	4	0	3	2	3	2	5	3	12	6	0
LFQ	38	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	1	1	3	0	2	2	3	2	3	4	5	5	5	9	5	0
LFQ	39	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	2	0	1	2	0	1	0	2	2	0	1	0	2	1	2	0	3	9	5	9	9	0
LFQ	40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	3	5	5	6	3	5	5	4	10	6	0
LFQ	41	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	2	2	0	0	2	1	0	0	1	0	2	0	0	2	3	2	1	5	2	8	8	5	9	0
LFQ	42	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	2	3	0	3	0	3	5	1	0	2	2	7	11	10	0
LFQ	43	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	2	1	0	1	0	0	2	4	0	0	1	2	0	2	1	0	5	0	2	1	2	2	2	3	14	7	0
LFQ	44	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	1	2	0	2	2	1	0	2	1	1	1	1	2	2	2	2	1	3	7	3	8	9	0
LFQ	45	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	0	2	0	0	1	1	2	2	4	1	0	4	3	5	5	13	7	0
LFQ	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	1	1	1	1	0	0	0	2	1	2	0	0	2	1	1	2	3	0	3	1	6	4	11	12	0
LFQ	47	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	1	0	1	2	0	0	1	1	0	3	1	0	2	2	2	2	1	1	2	2	2	1	8	2	11	8	0
LFQ	48	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	2	2	0	0	0	0	2	0	0	2	6	5	4	4	7	2	6	12	0
LFQ	49	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	2	0	1	0	1	1	1	3	0	1	2	4	1	3	2	0	3	5	3	11	9	0
LFQ	50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	3	0	0	2	2	0	0	3	1	1	2	2	0	2	2	4	8	3	12	8	0
LFQ	51	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	3	2	1	1	1	2	0	1	4	4	8	4	10	7	0
LFQ	52	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	1	1	2	0	1	0	0	1	0	0	0	3	1	1	1	1	1	3	0	3	4	3	7	1	12	8	0
LFQ	53	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	2	0	1	1	0	1	1	1	3	1	0	1	1	0	3	2	5	5	5	12	9	0
LFQ	54	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	2	0	2	2	0	0	0	0	2	1	2	4	1	1	1	3	1	2	3	8	14	7	0
LFQ	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	2	1	0	1	2	2	3	4	2	3	2	2	1	6	11	10	0
LFQ	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	2	0	2	1	1	0	1	1	2	0	1	3	0	0	1	1	1	5	1	3	13	3	4	9	0
LFQ	57	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	1	1	1	2	2	0	1	1	1	1	2	3	2	0	1	2	2	0	2	1	2	1	4	1	12	9	0
LFQ	58	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1	0	0	1	0	0	3	0	0	1	0	1	2	1	1	1	0	1	1	0	2	3	0	2	1	2	0	2	3	18	8	0
LFQ	59	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	1	1	0	4	1	2	0	2	0	1	1	0	1	1	3	0	0	2	2	3	5	3	6	13	0
LFQ	60	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	2	2	0	0	0	1	1	0	0	2	0	2	3	1	0	4	1	2	2	0	3	1	5	2	5	9	7	0
LFQ	61	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	2	1	1	0	0	0	2	0	2	2	1	0	1	3	3	1	1	0	3	3	5	4	10	9	0
LFQ	62	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	1	0	1	0	1	1	1	1	0	3	0	2	1	0	2	1	1	2	1	2	3	2	4	14	9	0
LFQ	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	2	0	2	3	2	1	3	2	5	0	10	3	9	9	0
LFQ	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	2	0	3	2	0	3	1	1	0	2	1	0	2	1	1	3	3	0	9	5	8	8	0
LFQ	65	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	3	0	2	0	0	0	1	3	0	1	1	1	4	2	8	1	4	8	8	7	0
LFQ	66	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	0	1	0	0	1	1	0	3	4	1	2	0	2	3	0	9	2	13	8	0
LFQ	67	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	2	0	1	0	0	1	3	0	1	1	1	0	2	1	0	3	0	3	0	2	2	2	4	9	10	7	0
LFQ	68	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	1	2	0	4	1	0	1	2	3	1	3	3	2	1	3	3	1	5	5	6	5	0
LFQ	69	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	2	2	0	2	1	0	1	1	0	0	1	0	0	3	2	4	1	5	2	4	3	10	9	0
LFQ	70	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	2	2	2	1	1	0	0	1	0	2	6	4	1	11	4	6	9	0
LFQ	71	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	3	1	0	0	0	0	1	2	1	1	3	0	1	5	2	1	2	3	1	1	2	0	15	8	0
LFQ	72	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	3	0	2	0	0	0	2	0	2	0	1	2	0	2	0	3	7	3	4	4	4	10	6	0
LFQ	73	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	5	3	2	1	0	3	1	1	2	6	0	6	1	12	7	0
LFQ	74	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	2	1	2	1	1	2	1	0	2	0	2	2	2	1	1	5	2	4	2	14	7	0
LFQ	75	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	2	0	1	1	1	3	1	1	2	2	3	3	1	2	0	1	2	1	7	0	12	7	0
LFQ	76	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	2	1	0	1	1	2	1	0	1	0	0	1	1	1	2	2	0	1	1	0	3	7	2	3	4	11	8	0
LFQ	77	0	0	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	2	1	1	0	0	1	0	1	1	1	2	1	0	2	4	4	6	5	11	7	0
LFQ	78	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	2	2	2	2	4	1	2	0	0	1	2	2	2	1	2	5	3	1	4	11	5	0
LFQ	79	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	2	0	0	0	2	1	3	1	1	1	0	1	2	1	3	4	6	2	4	6	5	9	0
LFQ	80	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	2	1	1	0	2	1	1	2	4	3	1	3	3	4	4	4	4	3	6	4	0
LFQ	81	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	1	0	3	1	1	1	2	1	1	2	0	3	2	2	4	3	2	5	1	0	3	8	8	0
LFQ	82	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	3	1	1	0	1	1	0	0	1	1	1	1	0	1	0	2	1	1	2	3	0	4	5	1	4	4	7	10	0
LFQ	83	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	2	2	0	0	1	2	1	0	2	0	1	0	1	4	2	1	2	0	2	1	1	3	2	4	6	10	5	0
LFQ	84	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	1	1	0	0	2	1	3	3	0	0	1	1	2	1	1	1	0	0	0	2	1	3	1	5	4	0	8	1	9	4	0
LFQ	85	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	2	0	1	3	1	1	1	2	1	0	0	2	2	1	0	3	9	3	2	7	8	5	0
LFQ	86	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	3	1	0	0	0	2	1	0	2	1	1	0	3	0	2	2	5	2	3	4	4	3	3	6	6	0
LFQ	87	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	1	1	3	0	2	1	1	2	3	1	1	2	2	1	2	4	2	1	2	5	5	6	7	0
LFQ	88	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	2	0	0	0	1	0	0	1	2	2	1	2	0	2	1	3	0	0	1	3	2	3	1	3	1	3	5	7	8	0
LFQ	89	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	1	2	0	0	1	0	1	1	0	1	2	2	1	1	1	0	2	2	2	1	4	2	6	5	10	5	0
LFQ	90	0	0	0	0	0	0	1	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	1	1	1	3	2	4	1	0	1	2	1	1	1	3	0	1	0	3	6	3	4	4	5	5	0
LFQ	91	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	1	1	0	0	1	3	2	0	0	1	1	3	1	1	0	1	2	1	1	0	2	5	2	13	7	6	0
LFQ	92	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	1	0	1	0	1	1	0	2	2	2	1	2	0	2	1	0	1	1	2	2	1	0	1	1	3	7	6	5	8	0
LFQ	93	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	2	1	1	0	0	1	2	0	1	0	1	2	1	1	4	1	1	2	2	5	1	5	0	4	6	7	4	0
LFQ	94	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	2	2	0	1	0	1	2	0	0	1	1	0	1	1	3	1	0	1	1	2	0	3	6	4	2	13	7	0
LFQ	95	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	1	1	2	0	0	2	0	2	2	2	1	4	1	5	2	3	9	8	6	0
LFQ	96	0	0	0	1	1	0	0	0	2	0	1	0	1	0	1	0	1	0	1	3	1	1	2	0	0	0	0	1	2	0	2	1	0	1	1	1	1	3	3	0	4	3	4	8	5	4	0
LFQ	97	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	2	0	1	2	2	1	1	0	0	1	1	1	1	3	0	1	2	1	1	1	5	2	0	5	2	2	3	8	7	0
LFQ	98	0	0	0	0	1	0	2	0	1	0	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	2	2	2	4	0	0	1	2	1	3	2	1	1	4	6	8	4	3	0
LFQ	99	0	0	0	0	1	0	1	2	1	0	0	0	2	1	1	1	0	1	1	0	0	1	0	0	1	1	0	2	0	4	1	3	1	1	1	4	1	3	2	3	0	1	2	6	3	7	0
LFQ	100	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	2	0	0	2	0	0	2	1	1	1	1	1	3	1	1	3	3	5	2	7	3	8	4	0
LFQ	101	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	2	1	0	0	0	1	2	1	1	4	0	0	1	3	2	4	1	1	0	2	1	4	1	7	5	9	0
LFQ	102	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	0	0	4	0	2	2	2	2	1	1	2	3	1	1	1	1	2	1	2	1	2	2	4	2	2	3	6	5	0
LFQ	103	0	0	0	1	1	2	1	0	0	0	0	0	0	3	1	0	2	0	1	0	2	0	2	0	1	1	3	1	1	1	1	3	1	4	0	0	0	1	1	2	1	3	2	4	6	7	0
LFQ	104	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	2	0	0	1	5	0	0	2	0	2	3	2	1	0	0	0	3	2	2	0	4	2	4	5	9	5	0
LFQ	105	0	0	0	2	0	1	0	0	0	0	1	0	1	2	3	0	1	1	1	1	0	0	2	0	1	0	3	1	0	0	0	3	3	4	0	2	1	1	3	1	2	1	1	4	10	3	0
LFQ	106	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0	2	3	1	3	2	0	2	3	1	3	1	7	5	8	6	0
LFQ	107	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	3	0	1	0	0	3	1	3	1	1	2	1	2	2	1	3	5	7	9	6	0
LFQ	108	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	2	0	2	0	1	2	0	2	1	0	0	0	1	2	2	2	2	2	3	0	3	2	1	2	2	1	2	3	9	6	0
LFQ	109	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	2	0	0	0	1	0	2	3	1	1	1	2	0	0	2	0	3	0	0	0	1	2	0	2	3	7	2	5	8	3	4	0
LFQ	110	0	0	0	0	1	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	1	0	3	0	3	2	0	0	1	0	1	2	0	1	0	0	1	5	2	2	6	6	2	4	8	3	0
LFQ	111	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	2	1	1	1	0	1	1	2	0	0	0	1	1	0	1	2	2	0	4	0	2	4	3	2	1	7	2	8	6	0
LFQ	112	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	4	0	0	2	2	0	1	6	0	0	0	1	2	3	4	4	3	4	1	1	4	8	4	0
LFQ	113	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	0	1	2	2	1	0	0	1	1	2	1	0	1	4	1	2	1	1	1	1	0	3	1	4	2	2	5	3	7	5	0
LFQ	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	2	0	0	2	1	1	1	0	5	1	1	0	3	2	1	2	1	5	1	5	5	7	8	0
LFQ	115	0	0	0	0	0	0	1	1	0	0	1	2	0	1	0	1	0	0	0	1	0	2	0	0	1	3	3	2	3	0	1	6	2	0	2	1	1	3	0	0	1	3	3	8	5	2	0
LFQ	116	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	4	0	1	0	4	0	4	0	3	3	3	0	2	0	2	3	3	2	3	1	1	6	6	4	0
LFQ	117	0	0	0	2	0	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	3	1	1	2	1	1	0	1	0	3	1	0	2	2	0	2	2	3	3	3	3	3	6	5	4	0
LFQ	118	0	0	0	1	2	1	0	0	0	0	0	0	1	1	0	2	0	0	0	2	1	0	2	0	1	0	0	1	1	2	1	1	2	2	0	2	2	3	0	2	6	3	3	5	5	5	0
LFQ	119	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	3	1	1	0	3	0	1	0	2	2	2	4	1	1	2	3	2	2	0	4	7	9	3	0
LFQ	120	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	2	0	1	1	3	0	1	5	1	1	2	0	2	4	0	2	6	1	6	5	6	5	0
LFQ	121	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	2	1	0	2	0	1	1	2	1	2	1	1	2	1	5	3	7	6	2	4	4	4	0
LFQ	122	0	0	0	2	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	2	1	3	1	2	1	1	1	0	3	3	0	3	0	2	0	0	2	3	2	8	2	4	4	0
LFQ	123	0	0	0	0	0	1	0	1	1	1	0	1	0	2	0	1	0	0	0	0	2	1	0	0	0	0	0	1	0	2	1	3	4	0	3	3	0	0	2	2	4	6	3	4	6	5	0
LFQ	124	0	0	0	0	0	2	1	1	1	0	0	2	0	0	0	0	0	2	0	1	0	0	1	1	2	1	2	2	2	1	1	2	1	3	0	0	2	2	3	2	5	1	4	2	6	4	0
LFQ	125	0	0	0	0	2	0	1	0	2	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	2	2	0	1	4	2	1	2	5	3	2	3	6	8	2	0
LFQ	126	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	2	4	0	0	2	2	1	0	0	1	1	4	3	6	2	4	0	2	2	3	1	3	8	5	0
LFQ	127	0	0	0	0	0	1	1	1	0	1	1	3	0	0	0	1	0	0	1	0	2	3	0	0	2	1	2	0	0	1	2	3	0	0	3	0	2	4	1	4	4	2	2	4	3	5	0
LFQ	128	0	0	0	1	1	1	0	0	1	1	0	0	2	2	1	0	0	0	0	0	2	2	2	2	0	0	0	0	3	3	4	1	0	1	1	0	0	1	0	4	2	4	8	1	5	4	0
