Distance,Dups,ComplementaryDups,NoncomplementaryDups
3910.0,22,1,21
3920.0,28,0,28
3930.0,20,0,20
3940.0,27,0,27
3950.0,24,0,24
3960.0,22,0,22
3970.0,25,0,25
3980.0,27,0,27
3990.0,18,1,17
4000.0,26,0,26
4010.0,30,0,30
4020.0,25,0,25
4030.0,23,0,23
4040.0,23,0,23
4050.0,18,0,18
4060.0,18,0,18
4070.0,17,0,17
4080.0,20,0,20
4090.0,24,0,24
4100.0,27,0,27
4110.0,18,0,18
4120.0,22,0,22
4130.0,24,0,24
4140.0,15,0,15
4150.0,17,0,17
4160.0,29,0,29
4170.0,12,0,12
4180.0,24,0,24
4190.0,22,1,21
4200.0,20,0,20
4210.0,22,0,22
4220.0,28,0,28
4230.0,23,0,23
4240.0,16,0,16
4250.0,15,0,15
4260.0,21,0,21
4270.0,17,0,17
4280.0,22,0,22
4290.0,16,0,16
4300.0,23,0,23
4310.0,23,0,23
4320.0,27,0,27
4330.0,29,0,29
4340.0,29,0,29
4350.0,19,0,19
4360.0,21,1,20
4370.0,30,0,30
4380.0,26,0,26
4390.0,26,1,25
4400.0,17,0,17
4410.0,11,0,11
4420.0,13,1,12
4430.0,14,0,14
4440.0,12,0,12
4450.0,21,0,21
4460.0,9,1,8
4470.0,22,0,22
4480.0,19,1,18
4490.0,20,0,20
4500.0,16,0,16
4510.0,19,0,19
4520.0,8,0,8
4530.0,21,0,21
4540.0,25,0,25
4550.0,19,0,19
4560.0,25,0,25
4570.0,14,0,14
4580.0,20,0,20
4590.0,18,0,18
4600.0,24,0,24
4610.0,20,0,20
4620.0,12,0,12
4630.0,14,0,14
4640.0,27,0,27
4650.0,23,0,23
4660.0,27,0,27
4670.0,10,0,10
4680.0,20,0,20
4690.0,21,0,21
4700.0,13,1,12
4710.0,16,0,16
4720.0,16,0,16
4730.0,20,0,20
4740.0,15,0,15
4750.0,14,0,14
4760.0,18,0,18
4770.0,15,0,15
4780.0,10,0,10
4790.0,14,0,14
4800.0,22,1,21
4810.0,20,1,19
4820.0,24,0,24
4830.0,23,1,22
4840.0,22,1,21
4850.0,19,1,18
4860.0,26,1,25
4870.0,16,0,16
4880.0,25,0,25
4890.0,21,0,21
4900.0,24,0,24
4910.0,25,0,25
4920.0,24,0,24
4930.0,10,0,10
4940.0,25,0,25
4950.0,22,0,22
4960.0,21,0,21
4970.0,14,0,14
4980.0,19,0,19
4990.0,19,0,19
5000.0,15,0,15
5010.0,16,0,16
5020.0,17,0,17
5030.0,16,0,16
5040.0,19,0,19
5050.0,18,0,18
5060.0,24,0,24
5070.0,15,0,15
5080.0,24,0,24
5090.0,14,0,14
5100.0,16,0,16
5110.0,24,1,23
5120.0,14,0,14
5130.0,17,0,17
5140.0,20,0,20
5150.0,21,0,21
5160.0,23,0,23
5170.0,29,1,28
5180.0,16,0,16
5190.0,19,0,19
5200.0,22,0,22
5210.0,20,0,20
5220.0,18,0,18
5230.0,14,0,14
5240.0,10,1,9
5250.0,16,0,16
5260.0,15,0,15
5270.0,13,0,13
5280.0,19,1,18
5290.0,14,0,14
5300.0,15,2,13
5310.0,9,0,9
5320.0,14,0,14
5330.0,13,0,13
5340.0,11,0,11
5350.0,18,0,18
5360.0,16,0,16
5370.0,26,0,26
5380.0,25,1,24
5390.0,21,1,20
5400.0,10,0,10
5410.0,22,0,22
5420.0,17,1,16
5430.0,12,1,11
5440.0,12,0,12
5450.0,12,0,12
5460.0,13,0,13
5470.0,19,0,19
5480.0,24,0,24
5490.0,12,1,11
5500.0,15,0,15
5510.0,12,0,12
5520.0,21,2,19
5530.0,12,0,12
5540.0,19,0,19
5550.0,17,2,15
5560.0,16,0,16
5570.0,14,1,13
5580.0,21,0,21
5590.0,14,0,14
5600.0,16,0,16
5610.0,14,0,14
5620.0,23,1,22
5630.0,14,1,13
5640.0,13,0,13
5650.0,24,2,22
5660.0,12,1,11
5670.0,19,0,19
5680.0,24,1,23
5690.0,17,0,17
5700.0,22,1,21
5710.0,13,1,12
5720.0,17,0,17
5730.0,16,1,15
5740.0,12,1,11
5750.0,17,0,17
5760.0,20,0,20
5770.0,12,1,11
5780.0,15,0,15
5790.0,12,0,12
5800.0,12,0,12
5810.0,14,0,14
5820.0,14,0,14
5830.0,15,1,14
5840.0,27,0,27
5850.0,16,0,16
5860.0,17,1,16
5870.0,18,0,18
5880.0,14,0,14
5890.0,21,0,21
5900.0,14,0,14
5910.0,10,0,10
5920.0,16,1,15
5930.0,11,0,11
5940.0,20,0,20
5950.0,17,0,17
5960.0,17,0,17
5970.0,8,0,8
5980.0,11,1,10
5990.0,11,3,8
6000.0,18,1,17
6010.0,19,4,15
6020.0,17,0,17
6030.0,9,0,9
6040.0,17,0,17
6050.0,13,0,13
6060.0,13,0,13
6070.0,13,0,13
6080.0,12,0,12
6090.0,11,0,11
6100.0,18,1,17
6110.0,14,0,14
6120.0,10,0,10
6130.0,13,0,13
6140.0,8,0,8
6150.0,13,0,13
6160.0,14,0,14
6170.0,12,0,12
6180.0,16,0,16
6190.0,11,0,11
6200.0,16,0,16
6210.0,12,0,12
6220.0,18,0,18
6230.0,10,1,9
6240.0,17,0,17
6250.0,7,0,7
6260.0,12,0,12
6270.0,18,0,18
6280.0,16,0,16
6290.0,15,1,14
6300.0,22,1,21
6310.0,11,0,11
6320.0,11,0,11
6330.0,5,0,5
6340.0,7,1,6
6350.0,12,1,11
6360.0,15,0,15
6370.0,11,0,11
6380.0,9,0,9
6390.0,13,0,13
6400.0,13,1,12
6410.0,13,0,13
6420.0,9,0,9
6430.0,14,0,14
6440.0,10,1,9
6450.0,10,1,9
6460.0,11,2,9
6470.0,16,0,16
6480.0,14,2,12
6490.0,8,0,8
6500.0,10,0,10
6510.0,21,0,21
6520.0,18,0,18
6530.0,20,0,20
6540.0,13,0,13
6550.0,20,0,20
6560.0,9,0,9
6570.0,15,0,15
6580.0,11,0,11
6590.0,5,0,5
6600.0,14,0,14
6610.0,13,0,13
6620.0,11,0,11
6630.0,17,0,17
6640.0,16,0,16
6650.0,15,0,15
6660.0,14,0,14
6670.0,19,1,18
6680.0,10,0,10
6690.0,17,0,17
6700.0,12,0,12
6710.0,11,2,9
6720.0,17,0,17
6730.0,15,2,13
6740.0,19,1,18
6750.0,17,0,17
6760.0,9,1,8
6770.0,17,0,17
6780.0,10,0,10
6790.0,10,0,10
6800.0,15,0,15
6810.0,13,1,12
6820.0,13,1,12
6830.0,14,0,14
6840.0,18,0,18
6850.0,13,0,13
6860.0,10,0,10
6870.0,11,0,11
6880.0,9,0,9
6890.0,11,1,10
6900.0,22,0,22
6910.0,10,0,10
6920.0,17,0,17
6930.0,10,0,10
6940.0,12,0,12
6950.0,9,0,9
6960.0,16,0,16
6970.0,6,0,6
6980.0,6,0,6
6990.0,10,1,9
7000.0,11,2,9
7010.0,12,0,12
7020.0,9,0,9
7030.0,11,0,11
7040.0,14,1,13
7050.0,9,0,9
7060.0,8,1,7
7070.0,5,0,5
7080.0,6,0,6
7090.0,9,0,9
7100.0,12,1,11
7110.0,8,0,8
7120.0,8,0,8
7130.0,17,2,15
7140.0,14,0,14
7150.0,13,0,13
7160.0,14,0,14
7170.0,7,0,7
7180.0,16,0,16
7190.0,16,1,15
7200.0,14,1,13
7210.0,14,3,11
7220.0,19,2,17
7230.0,6,1,5
7240.0,10,2,8
7250.0,9,0,9
7260.0,14,0,14
7270.0,12,1,11
7280.0,16,1,15
7290.0,15,0,15
7300.0,12,0,12
7310.0,2,0,2
7320.0,11,0,11
7330.0,11,1,10
7340.0,11,1,10
7350.0,18,0,18
7360.0,13,1,12
7370.0,23,1,22
7380.0,19,0,19
7390.0,11,2,9
7400.0,12,0,12
7410.0,10,1,9
7420.0,9,1,8
7430.0,14,0,14
7440.0,10,1,9
7450.0,13,1,12
7460.0,10,0,10
7470.0,13,2,11
7480.0,11,0,11
7490.0,13,2,11
7500.0,12,1,11
7510.0,9,0,9
7520.0,6,0,6
7530.0,5,0,5
7540.0,6,0,6
7550.0,11,1,10
7560.0,10,1,9
7570.0,7,0,7
7580.0,4,0,4
7590.0,6,2,4
7600.0,8,0,8
7610.0,8,0,8
7620.0,10,0,10
7630.0,19,0,19
7640.0,13,0,13
7650.0,16,0,16
7660.0,10,0,10
7670.0,20,0,20
7680.0,9,1,8
7690.0,7,1,6
7700.0,14,0,14
7710.0,16,0,16
7720.0,11,0,11
7730.0,3,0,3
7740.0,10,0,10
7750.0,8,0,8
7760.0,8,0,8
7770.0,9,0,9
7780.0,13,1,12
7790.0,5,0,5
7800.0,10,2,8
7810.0,10,1,9
7820.0,12,0,12
7830.0,10,0,10
7840.0,9,1,8
7850.0,6,0,6
7860.0,9,0,9
7870.0,10,1,9
7880.0,7,0,7
7890.0,9,0,9
7900.0,5,1,4
7910.0,9,1,8
7920.0,7,0,7
7930.0,10,1,9
7940.0,8,0,8
7950.0,10,0,10
7960.0,9,0,9
7970.0,9,0,9
7980.0,12,1,11
7990.0,19,1,18
8000.0,6,0,6
8010.0,8,1,7
8020.0,5,0,5
8030.0,9,1,8
8040.0,10,0,10
8050.0,12,0,12
8060.0,15,0,15
8070.0,12,2,10
8080.0,13,0,13
8090.0,9,1,8
8100.0,13,4,9
8110.0,10,3,7
8120.0,11,1,10
8130.0,5,0,5
8140.0,7,1,6
8150.0,7,1,6
8160.0,4,1,3
8170.0,11,0,11
8180.0,12,1,11
8190.0,12,0,12
8200.0,10,0,10
8210.0,9,0,9
8220.0,5,0,5
8230.0,9,0,9
8240.0,17,1,16
8250.0,6,0,6
8260.0,15,0,15
8270.0,13,1,12
8280.0,11,0,11
8290.0,11,1,10
8300.0,5,0,5
8310.0,9,0,9
8320.0,6,0,6
8330.0,11,0,11
8340.0,4,0,4
8350.0,10,1,9
8360.0,12,3,9
8370.0,9,0,9
8380.0,7,0,7
8390.0,5,0,5
8400.0,8,0,8
8410.0,8,0,8
8420.0,12,0,12
8430.0,7,0,7
8440.0,12,0,12
8450.0,5,0,5
8460.0,12,0,12
8470.0,5,0,5
8480.0,11,1,10
8490.0,4,0,4
8500.0,9,1,8
8510.0,6,1,5
8520.0,7,0,7
8530.0,8,2,6
8540.0,8,1,7
8550.0,7,1,6
8560.0,7,1,6
8570.0,8,1,7
8580.0,7,0,7
8590.0,4,0,4
8600.0,5,0,5
8610.0,6,0,6
8620.0,7,1,6
8630.0,7,0,7
8640.0,7,0,7
8650.0,12,0,12
8660.0,8,2,6
8670.0,6,0,6
8680.0,5,0,5
8690.0,9,0,9
8700.0,9,0,9
8710.0,7,0,7
8720.0,11,2,9
8730.0,9,0,9
8740.0,6,0,6
8750.0,12,1,11
8760.0,6,0,6
8770.0,3,0,3
8780.0,6,0,6
8790.0,11,0,11
8800.0,8,0,8
8810.0,17,0,17
8820.0,5,0,5
8830.0,14,1,13
8840.0,5,0,5
8850.0,11,0,11
8860.0,8,0,8
8870.0,11,0,11
8880.0,8,0,8
8890.0,7,0,7
8900.0,7,0,7
8910.0,7,0,7
8920.0,5,0,5
8930.0,13,0,13
8940.0,6,0,6
8950.0,7,0,7
8960.0,8,1,7
8970.0,5,1,4
8980.0,4,0,4
8990.0,12,1,11
9000.0,9,1,8
9010.0,1,0,1
9020.0,17,0,17
9030.0,8,0,8
9040.0,7,0,7
9050.0,7,0,7
9060.0,6,0,6
9070.0,11,0,11
9080.0,12,0,12
9090.0,11,0,11
9100.0,9,1,8
9110.0,9,0,9
9120.0,11,0,11
9130.0,7,0,7
9140.0,13,2,11
9150.0,8,1,7
9160.0,6,0,6
9170.0,4,1,3
9180.0,12,1,11
9190.0,14,0,14
9200.0,5,0,5
9210.0,11,0,11
9220.0,9,0,9
9230.0,7,0,7
9240.0,13,0,13
9250.0,14,2,12
9260.0,8,0,8
9270.0,9,0,9
9280.0,10,0,10
9290.0,9,0,9
9300.0,5,0,5
9310.0,9,0,9
9320.0,8,0,8
9330.0,3,0,3
9340.0,3,0,3
9350.0,8,0,8
9360.0,9,0,9
9370.0,8,0,8
9380.0,3,0,3
9390.0,4,0,4
9400.0,7,0,7
9410.0,3,0,3
9420.0,5,0,5
9430.0,9,2,7
9440.0,8,2,6
9450.0,8,3,5
9460.0,9,2,7
9470.0,6,1,5
9480.0,9,0,9
9490.0,5,0,5
9500.0,8,0,8
9510.0,3,0,3
9520.0,6,0,6
9530.0,12,0,12
9540.0,7,1,6
9550.0,10,0,10
9560.0,6,0,6
9570.0,9,2,7
9580.0,7,0,7
9590.0,11,1,10
9600.0,10,0,10
9610.0,7,1,6
9620.0,4,0,4
9630.0,6,1,5
9640.0,10,1,9
9650.0,5,0,5
9660.0,8,1,7
9670.0,10,2,8
9680.0,1,0,1
9690.0,5,0,5
9700.0,2,0,2
9710.0,9,1,8
9720.0,4,0,4
9730.0,11,2,9
9740.0,6,0,6
9750.0,3,0,3
9760.0,12,0,12
9770.0,14,1,13
9780.0,10,0,10
9790.0,8,0,8
9800.0,6,1,5
9810.0,1,0,1
9820.0,8,1,7
9830.0,9,1,8
9840.0,7,0,7
9850.0,3,0,3
9860.0,4,1,3
9870.0,5,0,5
9880.0,6,0,6
9890.0,2,0,2
9900.0,7,1,6
9910.0,3,0,3
9920.0,5,0,5
9930.0,9,0,9
9940.0,3,1,2
9950.0,3,0,3
9960.0,11,1,10
9970.0,5,0,5
9980.0,9,2,7
9990.0,2,0,2
10000.0,5,0,5
10010.0,5,0,5
10020.0,8,1,7
10030.0,8,1,7
10040.0,12,0,12
10050.0,6,0,6
10060.0,5,0,5
10070.0,4,0,4
10080.0,4,1,3
10090.0,5,0,5
10100.0,1,0,1
10110.0,5,0,5
10120.0,5,0,5
10130.0,5,0,5
10140.0,6,0,6
10150.0,4,0,4
10160.0,4,0,4
10170.0,4,0,4
10180.0,10,1,9
10190.0,10,0,10
10200.0,8,0,8
10210.0,7,0,7
10220.0,12,1,11
10230.0,7,2,5
10240.0,8,0,8
10250.0,7,0,7
10260.0,5,0,5
10270.0,10,0,10
10280.0,8,1,7
10290.0,4,1,3
10300.0,7,0,7
10310.0,6,0,6
10320.0,4,1,3
10330.0,6,0,6
10340.0,3,0,3
10350.0,8,0,8
10360.0,6,0,6
10370.0,9,2,7
10380.0,7,0,7
10390.0,4,0,4
10400.0,1,0,1
10410.0,5,1,4
10420.0,9,1,8
10430.0,8,1,7
10440.0,13,1,12
10450.0,7,2,5
10460.0,8,1,7
10470.0,3,1,2
10480.0,8,0,8
10490.0,8,1,7
10500.0,7,2,5
10510.0,5,0,5
10520.0,5,0,5
10530.0,2,1,1
10540.0,7,0,7
10550.0,4,0,4
10560.0,14,0,14
10570.0,6,0,6
10580.0,3,0,3
10590.0,3,0,3
10600.0,3,0,3
10610.0,6,0,6
10620.0,5,0,5
10630.0,6,0,6
10640.0,5,1,4
10650.0,6,1,5
10660.0,4,0,4
10670.0,6,1,5
10680.0,5,1,4
10690.0,5,1,4
10700.0,9,1,8
10710.0,3,0,3
10720.0,5,0,5
10730.0,15,1,14
10740.0,3,0,3
10750.0,12,1,11
10760.0,6,1,5
10770.0,11,2,9
10780.0,3,0,3
10790.0,10,3,7
10800.0,6,0,6
10810.0,5,0,5
10820.0,5,1,4
10830.0,8,0,8
10840.0,7,1,6
10850.0,7,2,5
10860.0,2,0,2
10870.0,3,0,3
10880.0,8,0,8
10890.0,5,0,5
10900.0,5,1,4
10910.0,10,0,10
10920.0,3,0,3
10930.0,6,1,5
10940.0,5,0,5
10950.0,6,0,6
10960.0,3,0,3
10970.0,10,0,10
10980.0,2,0,2
10990.0,4,0,4
11000.0,2,0,2
11010.0,4,0,4
11020.0,5,0,5
11030.0,2,0,2
11040.0,4,1,3
11050.0,5,1,4
11060.0,4,1,3
11070.0,6,0,6
11080.0,3,1,2
11090.0,3,1,2
11100.0,6,0,6
11110.0,10,1,9
11120.0,6,0,6
11130.0,7,0,7
11140.0,5,0,5
11150.0,13,1,12
11160.0,5,0,5
11170.0,14,1,13
11180.0,10,0,10
11190.0,9,1,8
11200.0,7,0,7
11210.0,6,0,6
11220.0,4,0,4
11230.0,6,0,6
11240.0,3,0,3
11250.0,7,1,6
11260.0,8,0,8
11270.0,7,1,6
11280.0,6,0,6
11290.0,7,1,6
11300.0,6,0,6
11310.0,1,0,1
11320.0,1,0,1
11330.0,4,1,3
11340.0,1,0,1
11350.0,2,0,2
11360.0,3,1,2
11370.0,6,3,3
11380.0,3,1,2
11390.0,1,1,0
11400.0,4,1,3
11410.0,2,0,2
11420.0,4,0,4
11430.0,1,0,1
11440.0,6,0,6
11450.0,4,0,4
11460.0,8,0,8
11470.0,5,0,5
11480.0,4,0,4
11490.0,8,1,7
11500.0,5,0,5
11510.0,3,0,3
11520.0,6,4,2
11530.0,8,1,7
11540.0,3,0,3
11550.0,1,1,0
11560.0,6,0,6
11570.0,5,0,5
11580.0,4,0,4
11590.0,10,1,9
11600.0,13,1,12
11610.0,6,0,6
11620.0,7,0,7
11630.0,5,0,5
11640.0,3,0,3
11650.0,6,0,6
11660.0,8,2,6
11670.0,2,0,2
11680.0,6,0,6
11690.0,5,0,5
11700.0,6,0,6
11710.0,8,0,8
11720.0,10,0,10
11730.0,5,0,5
11740.0,8,0,8
11750.0,5,0,5
11760.0,1,0,1
11770.0,8,1,7
11780.0,6,0,6
11790.0,10,2,8
11800.0,4,0,4
11810.0,4,2,2
11820.0,10,3,7
11830.0,4,2,2
11840.0,7,2,5
11850.0,3,1,2
11860.0,5,0,5
11870.0,3,0,3
11880.0,1,0,1
11890.0,3,0,3
11900.0,7,0,7
11910.0,5,0,5
11920.0,5,0,5
11930.0,4,0,4
11940.0,3,0,3
11950.0,4,1,3
11960.0,6,1,5
11970.0,3,0,3
11980.0,9,1,8
11990.0,5,0,5
12000.0,7,0,7
12010.0,1,0,1
12020.0,5,0,5
12030.0,6,0,6
12040.0,7,0,7
12050.0,8,0,8
12060.0,9,1,8
12070.0,6,0,6
12080.0,4,0,4
12090.0,2,0,2
12100.0,3,0,3
12110.0,5,1,4
12120.0,7,1,6
12130.0,4,1,3
12140.0,4,1,3
12150.0,2,1,1
12160.0,5,0,5
12170.0,4,0,4
12180.0,7,1,6
12190.0,4,0,4
12200.0,4,1,3
12210.0,1,0,1
12220.0,2,1,1
12230.0,3,1,2
12240.0,1,0,1
12250.0,4,1,3
12260.0,3,0,3
12270.0,5,0,5
12280.0,2,0,2
12290.0,4,1,3
12300.0,3,0,3
12310.0,4,2,2
12330.0,4,0,4
12340.0,3,0,3
12350.0,2,0,2
12360.0,3,0,3
12370.0,4,1,3
12380.0,1,0,1
12390.0,6,1,5
12400.0,5,1,4
12410.0,3,0,3
12420.0,5,0,5
12430.0,5,0,5
12440.0,2,0,2
12460.0,6,0,6
12470.0,3,0,3
12480.0,1,1,0
12490.0,5,1,4
12500.0,2,1,1
12510.0,5,0,5
12520.0,6,1,5
12530.0,3,0,3
12540.0,2,0,2
12550.0,3,0,3
12560.0,7,0,7
12570.0,6,0,6
12580.0,1,0,1
12590.0,1,0,1
12600.0,3,0,3
12610.0,4,0,4
12620.0,3,0,3
12630.0,4,0,4
12640.0,5,0,5
12650.0,1,0,1
12660.0,8,1,7
12670.0,6,0,6
12680.0,6,3,3
12690.0,4,0,4
12700.0,3,0,3
12710.0,7,1,6
12720.0,3,0,3
12730.0,7,0,7
12740.0,4,0,4
12750.0,4,0,4
12760.0,7,0,7
12770.0,7,1,6
12780.0,8,2,6
