Number of reads: 432740
Number of reads within tile: 18022 (4.16%)
Distance	Count
1260	1
1289	2
1291	2
1300	1
1305	1
1312	1
1326	1
1329	1
1342	1
1346	1
1348	1
1351	1
1359	1
1363	1
1370	1
1371	1
1374	1
1379	1
1391	1
1398	1
1403	1
1406	1
1411	1
1415	1
1420	1
1425	1
1436	1
1441	1
1444	2
1467	1
1469	1
1472	1
1484	1
1488	1
1500	1
1505	1
1509	1
1516	1
1519	1
1520	1
1533	1
1537	1
1541	1
1549	1
1557	1
1562	1
1566	1
1576	1
1594	1
1605	1
1608	1
1624	2
1625	1
1627	1
1634	1
1639	1
1640	1
1654	1
1680	1
1681	1
1686	1
1689	1
1694	1
1695	1
1710	1
1717	1
1723	1
1730	1
1736	1
1737	1
1738	1
1739	1
1748	1
1752	2
1758	1
1770	1
1771	1
1773	1
1774	1
1787	1
1808	1
1811	1
1814	1
1816	1
1818	1
1819	1
1820	1
1823	1
1827	1
1846	1
1848	1
1853	1
1855	1
1856	1
1864	1
1871	1
1877	1
1880	1
1882	1
1883	1
1909	1
1914	1
1917	1
1922	1
1946	1
1947	1
1952	1
1953	1
1959	1
1985	1
1986	1
2008	1
2009	1
2013	2
2016	2
2023	1
2027	1
2033	1
2051	1
2055	1
2072	1
2080	1
2087	1
2094	1
2096	1
2106	1
2108	1
2121	1
2142	1
2144	1
2162	1
2170	1
2176	1
2178	1
2182	1
2183	1
2184	1
2186	1
2195	1
2203	1
2210	1
2213	1
2216	1
2224	1
2229	1
2238	1
2241	1
2260	2
2283	2
2289	1
2293	1
2298	1
2302	1
2304	1
2306	1
2317	1
2319	1
2321	1
2327	1
2328	1
2332	1
2339	1
2342	1
2352	2
2359	1
2375	1
2388	1
2390	1
2412	1
2435	1
2439	1
2442	1
2448	2
2453	1
2460	1
2461	1
2481	1
2491	1
2492	1
2497	1
2501	1
2504	2
2508	1
2523	1
2536	1
2539	1
2547	1
2550	1
2579	1
2587	1
2594	1
2597	1
2598	1
2611	1
2634	1
2646	1
2666	1
2670	1
2675	2
2680	1
2682	1
2684	1
2696	1
2700	1
2707	1
2723	1
2727	1
2729	2
2751	1
2762	1
2769	1
2784	1
2801	1
2808	1
2839	1
2850	1
2852	1
2855	1
2872	1
2874	1
2878	1
2891	1
2910	1
2918	1
2921	1
2924	1
2931	1
2943	1
2956	1
2961	1
2973	1
2974	1
2989	2
3002	1
3007	1
3018	1
3022	1
3040	1
3048	1
3049	1
3054	1
3056	1
3072	1
3076	1
3082	1
3093	1
3097	1
3110	1
3115	1
3116	1
3123	1
3138	1
3147	1
3162	1
3167	1
3170	1
3171	1
3174	1
3191	2
3201	1
3206	1
3207	1
3212	1
3217	1
3238	1
3242	1
3245	1
3248	1
3257	1
3263	1
3274	1
3282	1
3286	1
3311	1
3327	1
3338	1
3342	1
3345	1
3364	2
3372	1
3376	1
3423	1
3430	3
3439	1
3448	1
3451	1
3455	1
3471	1
3473	1
3475	1
3477	1
3483	1
3509	1
3528	1
3529	1
3534	1
3537	2
3553	1
3563	1
3566	1
3590	1
3607	1
3638	1
3641	1
3646	1
3684	1
3695	1
3696	1
3698	1
3705	1
3715	1
3717	1
3720	1
3724	1
3733	1
3745	1
3786	1
3818	1
3846	1
3847	1
3879	2
3896	1
3903	1
3910	1
3945	1
3952	1
3970	1
3981	1
4003	1
4007	1
4031	1
4047	1
4051	2
4086	1
4091	1
4137	1
4152	1
4160	1
4230	1
4238	1
4271	1
4274	1
4340	1
4346	1
4376	1
4381	1
4396	1
4399	1
4410	1
4446	1
4452	1
4474	1
4478	1
4485	1
4490	1
4506	1
4548	1
4562	1
4664	1
4739	1
4752	1
4784	1
4789	1
4795	1
4842	1
4899	1
4920	1
4941	1
5013	1
5015	1
5071	1
5116	1
5132	2
5136	1
5147	1
5317	1
5327	1
5344	2
Size	Count
2	107125
3	688
4	14
