Distance,Dups,ComplementaryDups,NoncomplementaryDups
293,6,0,6
294,6,0,6
295,4,0,4
296,7,0,7
297,19,0,19
298,11,0,11
301,1,0,1
302,13,0,13
303,5,0,5
304,7,0,7
305,23,0,23
306,13,0,13
307,10,0,10
308,14,0,14
309,4,0,4
310,7,0,7
311,15,0,15
314,6,0,6
315,31,0,31
316,11,0,11
320,22,0,22
321,14,0,14
322,8,0,8
323,16,0,16
324,12,0,12
325,13,0,13
326,6,0,6
327,11,0,11
328,15,0,15
329,5,0,5
332,7,0,7
333,12,0,12
334,12,0,12
335,5,0,5
336,6,0,6
337,16,0,16
338,7,0,7
339,15,0,15
340,8,0,8
341,1,0,1
342,29,0,29
343,11,0,11
344,1,0,1
345,9,0,9
346,13,0,13
350,3,0,3
351,15,1,14
352,32,0,32
353,16,0,16
354,17,0,17
355,1,0,1
356,20,0,20
357,11,0,11
359,6,0,6
360,13,0,13
361,9,0,9
363,5,0,5
364,13,0,13
365,1,0,1
367,1,0,1
368,18,1,17
369,28,0,28
370,14,0,14
371,18,0,18
372,4,0,4
373,6,0,6
374,13,0,13
375,7,0,7
376,1,0,1
377,11,0,11
378,8,0,8
379,12,0,12
380,4,0,4
381,8,0,8
382,17,0,17
384,12,0,12
385,14,0,14
386,8,1,7
387,19,0,19
388,13,0,13
389,15,0,15
390,5,0,5
391,10,0,10
392,3,0,3
393,2,0,2
394,7,0,7
395,9,0,9
396,2,0,2
397,3,0,3
398,10,0,10
399,6,0,6
400,30,0,30
401,19,0,19
402,4,0,4
403,7,0,7
404,3,0,3
405,14,0,14
406,11,0,11
407,7,0,7
408,14,0,14
409,5,0,5
411,2,0,2
412,20,0,20
413,10,0,10
415,3,0,3
416,26,0,26
417,21,0,21
418,21,0,21
419,8,0,8
420,7,0,7
422,6,0,6
423,13,0,13
424,2,0,2
425,7,0,7
426,19,0,19
427,17,0,17
429,8,0,8
430,13,0,13
431,7,0,7
432,12,0,12
433,12,0,12
434,12,0,12
435,21,0,21
436,14,0,14
437,21,0,21
440,9,0,9
441,3,0,3
442,4,0,4
443,8,0,8
444,19,0,19
445,6,0,6
447,5,0,5
448,22,1,21
449,24,0,24
450,7,0,7
451,5,0,5
452,10,0,10
453,11,0,11
454,15,0,15
455,7,0,7
456,2,0,2
457,2,0,2
458,4,0,4
459,3,0,3
460,5,0,5
461,8,0,8
462,13,0,13
463,13,0,13
464,12,0,12
465,11,0,11
466,17,1,16
467,12,0,12
468,2,0,2
469,8,0,8
471,14,0,14
472,17,0,17
473,3,0,3
474,7,0,7
475,4,0,4
476,5,0,5
477,5,0,5
478,8,0,8
479,3,0,3
480,11,0,11
481,13,0,13
482,12,0,12
483,7,0,7
484,9,0,9
485,10,0,10
486,2,0,2
488,2,0,2
489,11,0,11
490,13,0,13
491,4,0,4
492,5,0,5
493,8,0,8
495,4,0,4
496,13,0,13
497,14,0,14
498,5,0,5
499,10,0,10
500,12,0,12
501,7,0,7
502,11,0,11
503,17,0,17
504,2,0,2
506,5,0,5
507,4,0,4
508,10,0,10
509,11,0,11
510,8,0,8
511,5,0,5
512,10,0,10
513,15,0,15
514,11,0,11
515,20,0,20
516,9,0,9
517,7,0,7
518,21,0,21
519,3,0,3
520,12,0,12
521,11,0,11
522,3,0,3
523,4,0,4
524,11,1,10
525,1,0,1
526,6,0,6
527,14,0,14
528,29,0,29
529,25,0,25
530,6,0,6
531,3,0,3
532,11,0,11
533,23,0,23
534,4,0,4
535,5,0,5
536,9,0,9
537,8,0,8
538,5,0,5
539,9,0,9
540,6,0,6
541,4,0,4
542,9,0,9
544,15,0,15
545,18,0,18
546,15,1,14
547,15,0,15
548,5,0,5
549,2,0,2
550,7,0,7
551,19,0,19
552,2,0,2
554,1,0,1
555,10,0,10
556,6,0,6
557,9,0,9
558,2,0,2
559,6,0,6
560,8,0,8
561,10,0,10
562,5,0,5
563,16,0,16
564,12,0,12
565,3,0,3
566,6,0,6
567,2,0,2
568,3,0,3
569,14,0,14
570,7,0,7
572,2,0,2
573,7,0,7
574,3,0,3
575,8,0,8
576,11,0,11
577,13,0,13
578,6,0,6
579,4,0,4
580,6,0,6
581,14,0,14
582,10,0,10
583,6,0,6
584,7,0,7
585,3,0,3
586,2,0,2
587,15,0,15
588,6,0,6
591,4,0,4
592,18,0,18
593,12,0,12
594,10,0,10
595,15,0,15
596,3,0,3
597,2,0,2
598,5,0,5
599,11,0,11
600,5,0,5
601,15,0,15
602,4,0,4
603,10,0,10
604,5,0,5
605,5,0,5
606,9,0,9
608,16,0,16
609,12,0,12
610,7,0,7
611,17,0,17
612,7,0,7
613,13,1,12
614,2,0,2
615,2,0,2
616,3,0,3
617,5,0,5
618,11,0,11
619,6,0,6
620,10,0,10
621,3,0,3
622,4,0,4
623,9,0,9
624,15,0,15
625,27,0,27
626,12,0,12
627,1,0,1
628,11,0,11
629,15,0,15
630,13,0,13
631,7,0,7
632,7,0,7
633,1,0,1
635,3,0,3
636,8,0,8
638,3,0,3
639,14,1,13
640,15,0,15
641,15,0,15
642,9,0,9
643,10,0,10
644,6,0,6
645,1,0,1
646,4,0,4
647,12,0,12
648,9,0,9
649,8,0,8
650,13,0,13
651,4,0,4
653,6,0,6
654,15,0,15
655,2,0,2
656,11,0,11
657,26,0,26
658,9,0,9
659,10,0,10
660,10,0,10
661,16,0,16
662,8,0,8
663,2,0,2
664,5,1,4
665,5,0,5
666,17,0,17
667,6,0,6
668,1,0,1
669,2,0,2
671,7,0,7
672,18,0,18
673,16,0,16
674,9,1,8
675,15,0,15
676,3,0,3
677,10,0,10
678,9,0,9
679,8,0,8
680,2,0,2
681,3,0,3
682,1,0,1
683,3,0,3
684,14,0,14
685,10,0,10
686,1,0,1
687,7,0,7
688,6,0,6
689,13,0,13
690,16,0,16
691,8,0,8
692,4,0,4
693,18,0,18
694,5,0,5
695,13,0,13
696,7,0,7
697,8,0,8
698,4,0,4
699,5,0,5
701,2,0,2
702,12,0,12
703,7,0,7
704,3,0,3
705,6,0,6
706,19,0,19
707,8,0,8
708,10,0,10
709,9,0,9
710,7,0,7
711,6,0,6
712,5,0,5
713,9,0,9
714,7,0,7
715,5,0,5
716,11,0,11
719,2,0,2
720,16,0,16
721,17,0,17
722,8,0,8
723,8,1,7
724,9,0,9
725,9,0,9
726,9,1,8
727,10,0,10
728,9,0,9
729,2,0,2
730,7,0,7
731,7,0,7
732,13,0,13
733,10,0,10
734,9,0,9
735,2,0,2
736,2,0,2
737,17,0,17
738,13,0,13
739,8,0,8
740,6,0,6
741,10,0,10
742,8,0,8
743,1,0,1
744,3,0,3
745,2,0,2
746,10,0,10
747,3,0,3
748,8,0,8
749,8,0,8
750,6,0,6
751,17,0,17
752,1,0,1
753,19,0,19
754,6,0,6
755,13,0,13
756,3,0,3
757,11,1,10
758,4,0,4
759,12,0,12
760,8,0,8
761,2,0,2
762,8,0,8
763,2,0,2
764,8,0,8
765,4,0,4
766,1,0,1
767,2,0,2
768,12,0,12
769,35,0,35
770,5,0,5
771,4,0,4
772,7,0,7
773,3,0,3
774,8,0,8
775,7,0,7
776,6,0,6
777,11,0,11
779,8,0,8
780,1,0,1
781,3,0,3
782,4,0,4
783,7,0,7
784,4,0,4
785,6,0,6
786,17,0,17
787,27,0,27
788,4,0,4
789,7,0,7
790,10,0,10
791,3,0,3
792,1,0,1
793,6,0,6
794,8,0,8
795,8,0,8
796,4,0,4
797,2,0,2
798,7,0,7
799,2,0,2
800,12,0,12
801,10,0,10
802,3,0,3
803,1,0,1
804,9,0,9
805,13,0,13
806,7,0,7
807,2,0,2
808,19,0,19
809,3,0,3
810,1,0,1
811,9,0,9
812,7,0,7
813,2,0,2
814,12,0,12
815,3,0,3
816,5,0,5
817,11,0,11
818,8,0,8
819,9,0,9
820,1,0,1
821,5,0,5
822,4,0,4
823,11,0,11
824,3,0,3
825,5,0,5
826,5,0,5
827,3,0,3
828,4,0,4
829,1,0,1
830,9,0,9
831,2,0,2
832,17,0,17
833,10,0,10
834,4,1,3
835,10,0,10
836,2,0,2
837,3,0,3
838,1,0,1
840,4,0,4
841,12,0,12
842,9,0,9
843,3,0,3
844,2,0,2
845,4,0,4
847,4,0,4
848,4,0,4
849,15,0,15
850,8,0,8
851,7,0,7
852,4,0,4
853,13,0,13
854,7,0,7
855,6,0,6
856,2,0,2
857,11,0,11
858,1,0,1
859,7,0,7
860,9,0,9
861,6,0,6
862,2,0,2
863,7,0,7
864,1,0,1
865,6,0,6
866,15,0,15
867,8,0,8
868,3,0,3
869,10,0,10
870,3,0,3
871,13,0,13
872,14,0,14
873,4,0,4
874,7,0,7
875,3,0,3
876,2,0,2
877,6,0,6
878,7,0,7
879,6,0,6
880,8,0,8
881,10,0,10
882,4,0,4
883,8,0,8
884,10,0,10
885,8,0,8
886,7,0,7
887,7,0,7
888,7,0,7
889,6,0,6
890,12,0,12
891,5,0,5
893,4,0,4
894,2,0,2
895,4,0,4
896,6,0,6
897,21,0,21
898,15,1,14
899,2,0,2
900,4,0,4
901,6,0,6
902,3,0,3
903,9,0,9
904,3,0,3
905,3,0,3
906,11,0,11
907,3,0,3
908,13,0,13
909,1,0,1
910,2,0,2
911,1,0,1
912,2,0,2
913,9,0,9
914,10,0,10
915,21,0,21
916,10,0,10
917,1,0,1
918,4,0,4
919,3,0,3
920,10,0,10
921,3,0,3
922,3,0,3
923,4,0,4
924,3,0,3
925,3,0,3
926,8,0,8
928,5,0,5
929,20,0,20
930,7,0,7
931,4,0,4
932,6,0,6
933,12,0,12
934,9,0,9
935,7,0,7
936,2,0,2
937,5,0,5
938,7,0,7
939,4,0,4
940,4,0,4
941,6,0,6
943,9,0,9
944,14,0,14
945,10,0,10
946,12,0,12
947,6,0,6
948,2,0,2
950,9,0,9
951,4,0,4
952,15,0,15
953,8,0,8
954,3,0,3
955,8,0,8
956,10,0,10
957,4,0,4
958,1,0,1
959,1,0,1
960,5,0,5
961,8,0,8
962,20,0,20
963,2,0,2
964,11,0,11
965,6,0,6
966,2,0,2
967,3,0,3
968,10,0,10
969,6,0,6
970,8,0,8
971,6,0,6
972,3,0,3
973,6,0,6
974,8,0,8
975,5,0,5
976,3,0,3
977,8,0,8
978,10,0,10
979,4,0,4
980,11,0,11
981,6,0,6
982,7,0,7
983,3,0,3
984,5,0,5
985,2,0,2
986,6,0,6
987,4,0,4
988,7,0,7
989,2,0,2
990,5,0,5
991,3,0,3
992,6,0,6
993,13,0,13
994,9,0,9
995,9,0,9
996,8,0,8
997,1,0,1
998,5,0,5
999,12,0,12
1000,9,0,9
1001,4,0,4
1002,1,0,1
1003,5,0,5
1004,6,0,6
1005,3,0,3
1006,5,0,5
1007,4,0,4
1008,9,0,9
1009,10,0,10
1010,10,0,10
1011,16,0,16
1012,5,0,5
1013,6,0,6
1014,9,0,9
1016,3,0,3
1017,18,0,18
1018,17,0,17
1019,5,0,5
1021,9,0,9
1022,6,0,6
1023,3,0,3
1024,8,0,8
1025,13,0,13
1026,18,0,18
1027,17,0,17
1028,4,0,4
1029,8,0,8
1030,3,0,3
1031,9,0,9
1032,3,0,3
1033,2,0,2
1034,2,0,2
1035,10,0,10
1036,11,0,11
1037,3,0,3
1038,1,0,1
1039,6,0,6
1040,2,0,2
1041,13,0,13
1042,6,0,6
1043,4,0,4
1044,9,0,9
1045,10,0,10
1046,5,0,5
1047,11,0,11
1048,4,0,4
1049,4,0,4
1050,2,0,2
1051,2,0,2
1052,3,0,3
1053,12,0,12
1054,10,0,10
1055,3,0,3
1056,4,0,4
1057,9,0,9
1058,10,0,10
1059,6,0,6
1060,3,0,3
1061,4,0,4
1062,4,0,4
1063,1,0,1
1064,6,0,6
1065,4,0,4
1066,13,0,13
1067,5,0,5
1069,4,0,4
1070,5,0,5
1071,4,0,4
1072,9,0,9
1073,16,0,16
1074,7,0,7
1075,5,0,5
1076,9,0,9
1077,6,0,6
1078,1,0,1
1079,4,0,4
1080,4,0,4
1081,3,0,3
1082,9,0,9
1083,6,0,6
1084,14,0,14
1085,2,0,2
1086,1,0,1
1087,6,0,6
1088,6,0,6
1089,9,0,9
1090,8,0,8
1091,8,0,8
1092,5,0,5
1093,6,0,6
1094,4,0,4
1095,4,0,4
1096,3,0,3
1097,4,0,4
1098,10,0,10
1099,3,0,3
1100,4,0,4
1101,9,0,9
1102,9,0,9
1103,2,0,2
1104,5,0,5
1105,8,0,8
1106,10,0,10
1107,3,0,3
1108,5,0,5
1109,4,0,4
1110,9,0,9
1111,7,0,7
1112,3,0,3
1113,6,0,6
1114,8,0,8
1115,4,0,4
1116,5,0,5
1117,5,0,5
1119,6,0,6
1120,7,0,7
1121,9,0,9
1122,7,0,7
1123,6,0,6
1124,4,0,4
1125,10,0,10
1126,7,0,7
1127,4,0,4
1128,12,0,12
1129,6,0,6
1130,8,0,8
1131,2,0,2
1132,4,0,4
1133,8,0,8
1134,3,0,3
1136,1,0,1
1137,11,0,11
1138,10,0,10
1139,17,0,17
1140,5,0,5
1141,7,0,7
1142,8,0,8
1143,6,0,6
1144,7,0,7
1145,3,0,3
1146,8,0,8
1147,5,0,5
1148,7,0,7
1150,5,0,5
1151,8,0,8
1152,2,0,2
1153,7,0,7
1154,10,0,10
1155,4,0,4
1156,4,0,4
1157,10,0,10
1158,7,0,7
1159,3,0,3
1160,3,0,3
1161,6,0,6
1162,5,0,5
1163,6,0,6
1164,6,0,6
1165,9,0,9
1166,6,0,6
1167,4,0,4
1168,11,0,11
1169,6,0,6
1170,4,0,4
1171,9,0,9
1172,2,0,2
1173,7,0,7
1174,5,0,5
1175,8,0,8
1176,8,0,8
1177,5,0,5
1178,6,0,6
1179,7,0,7
1180,1,0,1
1181,4,0,4
1182,1,0,1
1183,6,0,6
1184,3,0,3
1185,9,0,9
1186,9,0,9
1187,14,0,14
1188,5,0,5
1189,2,0,2
1190,1,0,1
1191,1,0,1
1192,6,0,6
1193,4,0,4
1194,5,0,5
1195,14,0,14
1196,1,0,1
1197,1,0,1
1198,5,0,5
1199,8,0,8
1200,6,0,6
1201,9,0,9
1202,2,0,2
1203,7,0,7
1204,3,0,3
1205,4,0,4
1206,3,0,3
1208,6,0,6
1209,4,0,4
1210,4,0,4
1211,5,0,5
1212,5,0,5
1213,8,0,8
1214,4,0,4
1216,7,0,7
1217,20,0,20
1218,5,0,5
1219,8,0,8
1220,9,0,9
1221,7,0,7
1222,9,0,9
1223,8,0,8
1224,6,0,6
1226,6,0,6
1227,4,0,4
1228,3,0,3
1229,9,0,9
1230,4,0,4
1231,9,0,9
1232,1,0,1
1233,4,0,4
1234,12,0,12
1235,7,0,7
1236,9,0,9
1237,6,0,6
1238,3,0,3
1239,10,0,10
1240,2,0,2
1241,9,1,8
1242,4,0,4
1243,4,0,4
1244,2,0,2
1245,6,0,6
1246,3,0,3
1247,1,0,1
1248,2,0,2
1249,8,0,8
1250,7,0,7
1251,7,0,7
1252,7,0,7
1253,9,0,9
1254,6,0,6
1255,4,0,4
1256,5,0,5
1257,5,0,5
1258,6,0,6
1259,3,0,3
1260,6,0,6
1261,4,0,4
1262,3,0,3
1263,1,0,1
1264,6,0,6
1265,7,0,7
1266,4,0,4
1267,4,0,4
1268,9,0,9
1269,3,0,3
1270,6,0,6
1271,5,0,5
1272,6,0,6
1274,3,0,3
1275,5,0,5
1276,4,0,4
1277,9,0,9
1278,2,0,2
1279,5,0,5
1280,6,0,6
1281,3,0,3
1282,9,0,9
1283,9,0,9
1284,4,0,4
1285,6,0,6
1286,4,0,4
1287,6,0,6
1288,6,0,6
1289,7,0,7
1290,12,0,12
1291,2,0,2
1292,3,0,3
1293,5,0,5
1294,12,0,12
1295,11,0,11
1296,4,0,4
1297,11,0,11
1298,17,0,17
1299,7,0,7
1300,5,0,5
1301,2,0,2
1302,5,0,5
1303,6,0,6
1304,5,1,4
1305,6,0,6
1306,4,0,4
1307,5,0,5
1308,7,0,7
1309,5,0,5
1310,4,0,4
1311,5,0,5
1312,4,0,4
1313,11,0,11
1314,15,0,15
1315,10,0,10
1316,4,0,4
1317,6,0,6
1318,3,0,3
1319,9,0,9
1320,7,0,7
1321,4,0,4
1322,1,0,1
1323,11,0,11
1324,9,0,9
1325,3,0,3
1326,5,1,4
1327,5,0,5
1328,3,0,3
1329,12,0,12
1330,3,0,3
1331,9,0,9
1332,7,0,7
1333,9,0,9
1334,7,0,7
1335,4,0,4
1336,5,0,5
1337,5,0,5
1338,6,0,6
1339,8,0,8
1340,2,0,2
1341,3,0,3
1342,5,0,5
1343,2,0,2
1344,6,0,6
1345,8,0,8
1346,15,0,15
1347,2,0,2
1348,5,0,5
1349,7,0,7
1350,8,0,8
1351,9,0,9
1352,5,0,5
1353,9,0,9
1354,6,0,6
1355,5,0,5
1356,8,0,8
1357,7,0,7
1358,2,0,2
1359,7,0,7
1360,6,0,6
1361,7,0,7
1362,6,0,6
1363,9,0,9
1364,8,0,8
1365,1,0,1
1366,4,0,4
1367,3,0,3
1368,14,0,14
1369,5,0,5
1370,6,0,6
1371,4,0,4
1372,1,0,1
1373,4,0,4
1374,6,0,6
1375,4,0,4
1376,1,0,1
1377,8,0,8
1378,9,0,9
1379,4,0,4
1380,5,0,5
1381,12,0,12
1382,4,0,4
1383,1,0,1
1384,2,0,2
1385,3,0,3
1386,4,0,4
1387,10,0,10
1388,3,0,3
1389,2,0,2
1390,3,0,3
1391,2,0,2
1392,1,0,1
1393,9,0,9
1394,5,0,5
1395,8,0,8
1396,2,0,2
1397,5,0,5
1398,10,0,10
1399,3,0,3
1400,4,0,4
1401,3,0,3
1402,2,0,2
1403,2,0,2
1404,5,0,5
1405,7,0,7
1406,5,0,5
1407,3,0,3
1408,1,0,1
1409,9,0,9
1410,14,0,14
1411,5,0,5
1412,3,0,3
1413,6,0,6
1414,6,0,6
1415,10,0,10
1416,5,0,5
1417,3,0,3
1418,6,0,6
1419,5,0,5
1420,2,0,2
1421,1,0,1
1422,6,0,6
1423,7,0,7
1424,4,0,4
1425,5,0,5
1426,14,0,14
1427,5,0,5
1428,4,0,4
1429,15,0,15
1430,9,0,9
1431,6,0,6
1432,7,0,7
1433,5,0,5
1434,6,0,6
1435,6,0,6
1436,13,0,13
1437,1,0,1
1438,1,0,1
1439,4,0,4
1440,2,0,2
1441,4,0,4
1442,5,0,5
1443,8,0,8
1444,14,0,14
1445,3,0,3
1446,5,0,5
1447,9,0,9
1448,6,0,6
1449,5,0,5
1450,3,0,3
1451,4,0,4
1452,5,0,5
1453,10,0,10
1454,6,0,6
1455,6,0,6
1456,3,0,3
1457,3,0,3
1458,10,0,10
1459,5,0,5
1460,2,0,2
1461,8,0,8
1462,9,0,9
1463,3,0,3
1464,1,0,1
1465,2,0,2
1466,8,0,8
1467,5,0,5
1468,3,0,3
1469,3,0,3
1470,14,0,14
1471,6,0,6
1472,8,0,8
1473,3,0,3
1474,9,0,9
1475,5,0,5
1476,9,0,9
1477,8,0,8
1478,4,0,4
1479,6,0,6
1480,9,0,9
1481,6,0,6
1482,2,0,2
1483,4,0,4
1484,1,0,1
1485,8,0,8
1486,2,0,2
1488,5,0,5
1489,3,0,3
1490,9,0,9
1491,3,0,3
1492,5,0,5
1493,8,0,8
1495,6,0,6
1496,11,0,11
1497,6,0,6
1498,9,0,9
1499,7,0,7
1501,10,0,10
1502,3,0,3
1503,7,0,7
1504,3,0,3
1505,2,0,2
1506,10,0,10
1507,4,0,4
1508,9,0,9
1509,8,0,8
1510,6,0,6
1511,8,0,8
1512,4,0,4
1513,5,0,5
1514,5,0,5
1515,6,0,6
1516,1,0,1
1517,3,0,3
1518,1,0,1
1519,9,0,9
1520,8,0,8
1521,4,0,4
1522,7,0,7
1523,2,0,2
1524,6,0,6
1525,4,0,4
1526,5,0,5
1527,5,0,5
1528,3,0,3
1529,3,0,3
1530,4,0,4
1531,3,0,3
1532,5,0,5
1533,6,0,6
1534,1,0,1
1535,4,0,4
1536,7,0,7
1537,10,0,10
1538,10,0,10
1539,5,0,5
1540,3,0,3
1541,1,0,1
1542,5,1,4
1543,6,0,6
1544,4,0,4
1545,12,0,12
1546,8,0,8
1547,2,0,2
1548,4,0,4
1550,5,0,5
1551,7,0,7
1552,2,0,2
1553,7,0,7
1554,9,0,9
1555,6,0,6
1556,8,0,8
1557,2,0,2
1558,3,0,3
1559,11,0,11
1560,1,0,1
1561,4,0,4
1562,10,0,10
1563,3,0,3
1564,7,0,7
1565,3,0,3
1566,4,0,4
1567,2,0,2
1568,3,0,3
1569,8,0,8
1570,7,0,7
1571,2,0,2
1572,7,0,7
1573,7,0,7
1574,6,0,6
1575,3,0,3
1576,4,0,4
1577,6,0,6
1578,1,0,1
1579,1,0,1
1580,4,0,4
1581,3,0,3
1582,6,0,6
1583,5,0,5
1584,2,0,2
1585,6,0,6
1586,8,0,8
1587,8,0,8
1588,3,0,3
1589,3,0,3
1590,8,0,8
1591,7,0,7
1592,2,0,2
1593,4,0,4
1594,4,0,4
1595,8,0,8
1596,1,0,1
1597,3,0,3
1598,3,0,3
1599,8,0,8
1600,4,0,4
1601,2,0,2
1602,6,0,6
1603,7,0,7
1604,8,0,8
1605,3,0,3
1606,4,0,4
1607,1,0,1
1608,11,0,11
1609,5,0,5
1610,4,0,4
1611,5,0,5
1612,2,0,2
1613,3,1,2
1614,1,0,1
1615,1,0,1
1616,5,0,5
1617,7,0,7
1618,11,0,11
1619,6,0,6
1620,2,0,2
1621,5,0,5
1622,4,0,4
1623,6,0,6
1624,4,0,4
1625,7,0,7
1626,3,0,3
1627,5,0,5
1628,5,0,5
1629,6,0,6
1630,4,0,4
1631,1,0,1
1632,7,0,7
1633,6,0,6
1634,12,0,12
1635,5,0,5
1636,9,0,9
1637,6,0,6
1638,1,0,1
1639,7,0,7
1640,1,0,1
1641,2,0,2
1643,3,0,3
1644,3,0,3
1645,1,0,1
1646,8,0,8
1647,4,0,4
1648,3,1,2
1649,7,0,7
1650,5,0,5
1651,5,0,5
1652,1,0,1
1653,6,0,6
1654,6,0,6
1655,5,0,5
1656,3,0,3
1657,7,0,7
1658,4,0,4
1659,4,0,4
1660,2,0,2
1661,4,0,4
1662,3,0,3
1663,5,0,5
1664,3,0,3
1665,5,0,5
1666,7,0,7
1667,6,0,6
1668,6,0,6
1669,3,0,3
1670,3,0,3
1671,8,0,8
1672,3,0,3
1673,4,0,4
1674,2,0,2
1675,5,0,5
1676,5,0,5
1677,14,0,14
1679,6,0,6
1680,5,0,5
1681,3,0,3
1682,7,0,7
1683,12,0,12
1684,6,0,6
1685,5,0,5
1686,7,0,7
1687,4,0,4
1688,5,0,5
1689,1,0,1
1690,1,0,1
1691,5,0,5
1692,7,0,7
1693,3,0,3
1694,2,0,2
1695,4,0,4
1696,4,0,4
1697,4,0,4
1698,8,0,8
1699,4,0,4
1700,5,0,5
1701,8,0,8
1702,5,0,5
1703,1,0,1
1704,7,0,7
1705,6,0,6
1706,9,0,9
1707,2,0,2
1708,6,0,6
1709,5,0,5
1710,4,0,4
1711,3,0,3
1712,6,0,6
1713,6,0,6
1714,4,0,4
1715,9,0,9
1716,9,0,9
1718,2,0,2
1719,8,0,8
1720,10,0,10
1721,4,0,4
1722,5,0,5
1723,2,0,2
1724,5,0,5
1725,4,0,4
1726,1,0,1
1727,2,0,2
1728,5,0,5
1729,9,0,9
1730,8,0,8
1731,6,0,6
1732,5,0,5
1733,9,0,9
1734,9,0,9
1735,4,0,4
1736,5,0,5
1737,9,0,9
1738,4,0,4
1739,2,0,2
1740,3,0,3
1741,4,0,4
1742,1,0,1
1743,5,0,5
1744,4,0,4
1745,6,0,6
1746,7,0,7
1747,4,0,4
1748,4,0,4
1749,5,0,5
1750,6,0,6
1751,4,0,4
1752,4,0,4
1753,3,0,3
1754,2,0,2
1755,6,0,6
1756,11,0,11
1757,8,0,8
1758,1,0,1
1759,1,0,1
1760,1,0,1
1761,2,0,2
1762,12,0,12
1763,7,0,7
1764,8,0,8
1765,2,0,2
1766,10,0,10
1767,7,0,7
1768,6,0,6
1769,7,0,7
1770,1,0,1
1771,5,0,5
1772,3,0,3
1773,1,0,1
1774,5,0,5
1775,7,0,7
1776,4,0,4
1777,4,0,4
1778,7,0,7
1779,6,0,6
1780,6,0,6
1781,6,0,6
1782,6,0,6
1783,4,0,4
1784,4,0,4
1785,7,0,7
1786,9,0,9
1787,5,0,5
1788,6,0,6
1789,4,0,4
1790,8,0,8
1791,3,0,3
1792,6,0,6
1793,6,0,6
1794,10,0,10
1795,3,0,3
1796,2,0,2
1797,5,0,5
1798,5,0,5
1799,3,0,3
1800,1,0,1
1801,2,0,2
1802,1,0,1
1803,6,0,6
1804,4,0,4
1805,4,0,4
1806,3,0,3
1807,3,0,3
1808,6,0,6
1809,5,0,5
1810,5,0,5
1811,3,0,3
1812,6,0,6
1813,4,0,4
1814,4,0,4
1815,6,0,6
1816,4,0,4
1817,7,0,7
1818,5,0,5
1819,4,0,4
1820,3,0,3
1821,4,0,4
1822,10,0,10
1823,5,0,5
1824,4,0,4
1825,4,0,4
1826,3,0,3
1827,10,0,10
1828,6,0,6
1829,4,0,4
1830,7,0,7
1831,11,0,11
