Distance,Dups,ComplementaryDups,NoncomplementaryDups
2530.0,6,6,0
2540.0,5,5,0
2550.0,5,5,0
2560.0,1,1,0
2570.0,1,1,0
2580.0,2,2,0
2590.0,3,3,0
2620.0,2,2,0
2630.0,3,3,0
2640.0,1,1,0
2650.0,2,2,0
2660.0,4,4,0
2670.0,3,3,0
2680.0,1,1,0
2690.0,5,5,0
2700.0,4,4,0
2710.0,1,1,0
2720.0,2,2,0
2730.0,2,2,0
2740.0,2,2,0
2750.0,3,3,0
2760.0,1,1,0
2780.0,1,1,0
2790.0,2,2,0
2800.0,2,2,0
2810.0,5,5,0
2820.0,1,1,0
2830.0,3,3,0
2840.0,1,1,0
2850.0,3,3,0
2860.0,2,2,0
2880.0,2,2,0
2890.0,6,6,0
2910.0,3,3,0
2920.0,1,1,0
2930.0,4,4,0
2940.0,5,5,0
2950.0,3,3,0
2960.0,2,2,0
2970.0,1,1,0
2980.0,3,3,0
2990.0,2,2,0
3000.0,1,1,0
3010.0,2,2,0
3020.0,2,2,0
3030.0,1,1,0
3040.0,3,3,0
3050.0,1,1,0
3060.0,2,2,0
3070.0,2,2,0
3080.0,4,4,0
3090.0,3,3,0
3100.0,2,2,0
3110.0,3,3,0
3120.0,2,2,0
3130.0,2,2,0
3140.0,1,1,0
3150.0,2,2,0
3160.0,1,1,0
3170.0,4,4,0
3180.0,1,1,0
3190.0,1,1,0
3200.0,1,1,0
3210.0,3,3,0
3230.0,2,2,0
3250.0,2,2,0
3260.0,1,1,0
3270.0,1,1,0
3280.0,3,3,0
3290.0,1,1,0
3300.0,1,1,0
3310.0,2,2,0
3340.0,1,1,0
3360.0,1,1,0
3380.0,1,1,0
3390.0,2,2,0
3400.0,2,2,0
3410.0,1,1,0
3440.0,3,3,0
3450.0,1,1,0
3460.0,1,1,0
3470.0,2,2,0
3480.0,3,3,0
3490.0,2,2,0
3500.0,3,3,0
3510.0,1,1,0
3530.0,3,3,0
3540.0,5,5,0
3560.0,3,2,1
3570.0,1,1,0
3590.0,2,2,0
3600.0,2,2,0
3610.0,3,3,0
3620.0,1,1,0
3630.0,1,1,0
3640.0,2,2,0
3690.0,2,2,0
3710.0,2,2,0
3720.0,2,2,0
3730.0,1,1,0
3750.0,1,1,0
3760.0,2,2,0
3770.0,2,2,0
3780.0,1,1,0
3790.0,2,2,0
3820.0,3,3,0
3840.0,1,1,0
3860.0,1,1,0
3870.0,1,1,0
3890.0,2,2,0
3900.0,2,2,0
3920.0,1,1,0
3940.0,1,1,0
3950.0,1,1,0
3970.0,1,1,0
4030.0,4,4,0
4050.0,1,1,0
4060.0,1,1,0
4070.0,2,2,0
4090.0,1,1,0
4110.0,1,1,0
4120.0,2,2,0
4130.0,3,3,0
4140.0,2,2,0
4150.0,2,2,0
4170.0,2,2,0
4180.0,1,1,0
4190.0,2,2,0
4230.0,2,2,0
4240.0,3,3,0
4260.0,1,1,0
4280.0,1,1,0
4290.0,1,1,0
4300.0,1,1,0
4310.0,2,2,0
4330.0,2,2,0
4370.0,1,1,0
4390.0,1,1,0
4460.0,1,1,0
4470.0,1,1,0
4480.0,1,0,1
4500.0,1,1,0
4510.0,1,1,0
4550.0,1,1,0
4570.0,4,4,0
4580.0,1,1,0
4620.0,1,1,0
4630.0,1,1,0
4670.0,1,1,0
4690.0,2,2,0
4710.0,2,2,0
4740.0,1,1,0
4810.0,1,1,0
4850.0,1,1,0
4860.0,1,1,0
4880.0,1,1,0
4890.0,1,1,0
4910.0,1,1,0
4960.0,1,1,0
4970.0,1,1,0
5010.0,2,2,0
5130.0,1,1,0
5160.0,1,1,0
5170.0,1,1,0
5210.0,1,1,0
5240.0,2,2,0
5320.0,1,1,0
5430.0,1,1,0
5590.0,1,1,0
