Number of reads: 12720716
Number of reads within tile: 5471230 (43.01%)
Distance	Count
1011	16
1012	5
1013	6
1014	9
1016	3
1017	18
1018	17
1019	5
1021	9
1022	6
1023	3
1024	8
1025	13
1026	18
1027	17
1028	4
1029	8
1030	3
1031	9
1032	3
1033	2
1034	2
1035	10
1036	11
1037	3
1038	1
1039	6
1040	2
1041	13
1042	6
1043	4
1044	9
1045	10
1046	5
1047	11
1048	4
1049	4
1050	2
1051	2
1052	3
1053	12
1054	10
1055	3
1056	4
1057	9
1058	10
1059	6
1060	3
1061	4
1062	4
1063	1
1064	6
1065	4
1066	13
1067	5
1069	4
1070	5
1071	4
1072	9
1073	16
1074	7
1075	5
1076	9
1077	6
1078	1
1079	4
1080	4
1081	3
1082	9
1083	6
1084	14
1085	2
1086	1
1087	6
1088	6
1089	10
1090	8
1091	8
1092	5
1093	6
1094	4
1095	4
1096	3
1097	4
1098	10
1099	3
1100	4
1101	9
1102	9
1103	2
1104	5
1105	8
1106	10
1107	3
1108	5
1109	4
1110	9
1111	7
1112	3
1113	6
1114	8
1115	4
1116	5
1117	5
1119	6
1120	7
1121	9
1122	7
1123	6
1124	4
1125	10
1126	7
1127	4
1128	12
1129	6
1130	8
1131	2
1132	4
1133	8
1134	3
1136	1
1137	11
1138	10
1139	17
1140	5
1141	7
1142	8
1143	6
1144	7
1145	3
1146	8
1147	6
1148	7
1150	5
1151	8
1152	2
1153	7
1154	10
1155	4
1156	4
1157	10
1158	8
1159	3
1160	3
1161	6
1162	5
1163	6
1164	6
1165	10
1166	6
1167	4
1168	11
1169	6
1170	4
1171	9
1172	2
1173	7
1174	5
1175	8
1176	8
1177	5
1178	6
1179	7
1180	1
1181	4
1182	1
1183	6
1184	3
1185	9
1186	9
1187	14
1188	5
1189	2
1190	1
1191	1
1192	6
1193	4
1194	5
1195	14
1196	1
1197	1
1198	5
1199	8
1200	6
1201	9
1202	2
1203	7
1204	4
1205	4
1206	3
1208	7
1209	4
1210	4
1211	5
1212	5
1213	8
1214	4
1216	7
1217	20
1218	5
1219	8
1220	9
1221	7
1222	9
1223	8
1224	6
1226	6
1227	4
1228	3
1229	10
1230	5
1231	9
1232	1
1233	4
1234	12
1235	7
1236	9
1237	6
1238	3
1239	10
1240	2
1241	9
1242	4
1243	4
1244	2
1245	6
1246	3
1247	1
1248	2
1249	8
1250	7
1251	7
1252	7
1253	9
1254	6
1255	4
1256	5
1257	5
1258	6
1259	3
1260	6
1261	4
1262	3
1263	1
1264	6
1265	7
1266	4
1267	4
1268	9
1269	3
1270	6
1271	5
1272	6
1274	3
1275	5
1276	4
1277	9
1278	2
1279	5
1280	6
1281	3
1282	9
1283	9
1284	4
1285	6
1286	4
1287	6
1288	6
1289	7
1290	12
1291	2
1292	3
1293	5
1294	12
1295	11
1296	4
1297	11
1298	17
1299	7
1300	5
1301	2
1302	5
1303	6
1304	5
1305	6
1306	4
1307	5
1308	8
1309	5
1310	4
1311	5
1312	4
1313	11
1314	15
1315	11
1316	4
1317	6
1318	3
1319	9
1320	7
1321	4
1322	1
1323	11
1324	9
1325	3
1326	5
1327	5
1328	3
1329	12
1330	3
1331	9
1332	7
1333	9
1334	7
1335	4
1336	5
1337	5
1338	6
1339	8
1340	2
1341	3
1342	5
1343	2
1344	7
1345	8
1346	15
1347	2
1348	5
1349	7
1350	8
1351	9
1352	5
1353	10
1354	6
1355	5
1356	8
1357	7
1358	2
1359	7
1360	6
1361	7
1362	6
1363	9
1364	8
1365	1
1366	4
1367	3
1368	14
1369	5
1370	6
1371	4
1372	2
1373	4
1374	6
1375	4
1376	1
1377	8
1378	9
1379	4
1380	5
1381	12
1382	4
1383	1
1384	2
1385	3
1386	4
1387	10
1388	3
1389	2
1390	3
1391	2
1392	1
1393	9
1394	5
1395	8
1396	2
1397	5
1398	10
1399	3
1400	4
1401	3
1402	2
1403	2
1404	5
1405	7
1406	5
1407	3
1408	1
1409	9
1410	14
1411	5
1412	3
1413	6
1414	6
1415	10
1416	5
1417	3
1418	6
1419	5
1420	2
1421	1
1422	6
1423	7
1424	4
1425	5
1426	14
1427	5
1428	4
1429	15
1430	9
1431	6
1432	7
1433	5
1434	6
1435	6
1436	13
1437	1
1438	1
1439	4
1440	2
1441	4
1442	5
1443	8
1444	14
1445	3
1446	5
1447	9
1448	6
1449	5
1450	3
1451	4
1452	5
1453	10
1454	6
1455	6
1456	3
1457	3
1458	10
1459	5
1460	2
1461	8
1462	9
1463	3
1464	1
1465	2
1466	8
1467	5
1468	3
1469	3
1470	14
1471	6
1472	8
1473	3
1474	9
1475	5
1476	9
1477	8
1478	4
1479	6
1480	9
1481	6
1482	2
1483	4
1484	1
1485	8
1486	2
1488	6
1489	3
1490	9
1491	3
1492	5
1493	8
1495	6
1496	11
1497	6
1498	9
1499	7
1501	10
1502	3
1503	7
1504	3
1505	2
1506	10
1507	4
1508	9
1509	8
1510	6
1511	8
1512	4
1513	5
1514	5
1515	6
1516	1
1517	3
1518	1
1519	9
1520	8
1521	4
1522	7
1523	2
1524	6
1525	4
1526	5
1527	5
1528	3
1529	3
1530	4
1531	3
1532	5
1533	6
1534	1
1535	4
1536	7
1537	10
1538	10
1539	5
1540	3
1541	1
1542	5
1543	6
1544	4
1545	12
1546	8
1547	2
1548	4
1550	5
1551	7
1552	2
1553	7
1554	9
1555	6
1556	8
1557	2
1558	3
1559	11
1560	1
1561	4
1562	10
1563	3
1564	7
1565	3
1566	4
1567	2
1568	3
1569	8
1570	7
1571	2
1572	7
1573	7
1574	6
1575	3
1576	4
1577	6
1578	1
1579	1
1580	4
1581	3
1582	6
1583	5
1584	2
1585	6
1586	8
1587	8
1588	3
1589	3
1590	8
1591	7
1592	2
1593	4
1594	4
1595	8
1596	1
1597	3
1598	3
1599	8
1600	4
1601	2
1602	7
1603	7
1604	8
1605	3
1606	4
1607	1
1608	11
1609	6
1610	4
1611	5
1612	2
1613	3
1614	1
1615	1
1616	5
1617	7
1618	11
1619	6
1620	2
1621	5
1622	4
1623	6
1624	4
1625	7
1626	3
1627	5
1628	5
1629	6
1630	4
1631	1
1632	7
1633	6
1634	12
1635	5
1636	9
1637	6
1638	1
1639	7
1640	1
1641	2
1643	3
1644	3
1645	1
1646	8
1647	4
1648	3
1649	7
1650	5
1651	5
1652	1
1653	6
1654	6
1655	5
1656	3
1657	7
1658	4
1659	4
1660	2
1661	4
1662	3
1663	5
1664	3
1665	5
1666	7
1667	6
1668	6
1669	3
1670	3
1671	8
1672	3
1673	4
1674	2
1675	5
1676	5
1677	14
1679	6
1680	5
1681	3
1682	7
1683	12
1684	6
1685	5
1686	7
1687	4
1688	5
1689	1
1690	1
1691	5
1692	7
1693	3
1694	2
1695	4
1696	4
1697	4
1698	8
1699	4
1700	5
1701	8
1702	5
1703	1
1704	7
1705	6
1706	9
1707	2
1708	6
1709	5
1710	4
1711	3
1712	6
1713	6
1714	4
1715	9
1716	9
1718	2
1719	8
1720	10
1721	4
1722	5
1723	2
1724	5
1725	4
1726	1
1727	2
1728	5
1729	9
1730	8
1731	6
1732	5
1733	9
1734	9
1735	4
1736	5
1737	9
1738	4
1739	2
1740	3
1741	4
1742	1
1743	5
1744	4
1745	6
1746	7
1747	4
1748	4
1749	5
1750	6
1751	4
1752	4
1753	3
1754	2
1755	6
1756	11
1757	8
1758	1
1759	1
1760	1
1761	2
1762	12
1763	7
1764	8
1765	2
1766	10
1767	7
1768	6
1769	7
1770	1
1771	5
1772	3
1773	1
1774	5
1775	7
1776	4
1777	4
1778	7
1779	6
1780	6
1781	6
1782	6
1783	4
1784	4
1785	7
1786	9
1787	5
1788	6
1789	4
1790	8
1791	3
1792	6
1793	6
1794	10
1795	3
1796	2
1797	5
1798	5
1799	3
1800	1
1801	2
1802	1
1803	6
1804	4
1805	4
1806	3
1807	3
1808	6
1809	5
1810	5
1811	3
1812	6
1813	4
1814	4
1815	6
1816	4
1817	7
1818	5
1819	4
1820	3
1821	4
1822	10
1823	5
1824	4
1825	4
1826	3
1827	10
1828	6
1829	4
1830	7
1831	11
1832	11
1833	8
1834	7
1835	8
1836	3
1837	5
1838	3
1839	4
1840	6
1841	4
1842	12
1843	6
1844	8
1846	4
1847	6
1848	3
1849	7
1850	5
1851	3
1852	5
1853	7
1854	1
1855	7
1856	5
1857	2
1858	4
1859	15
1860	8
1861	2
1862	3
1863	2
1864	1
1865	8
1866	6
1867	7
1868	3
1869	1
1870	7
1871	13
1872	2
1873	8
1874	10
1875	11
1876	8
1877	3
1878	6
1879	9
1880	6
1881	7
1882	5
1883	1
1884	2
1885	8
1886	3
1887	5
1888	7
1889	7
1890	12
1891	6
1892	3
1893	4
1894	4
1895	3
1896	9
1897	3
1898	3
1899	8
1900	3
1901	8
1902	3
1903	1
1904	7
1905	4
1906	5
1907	7
1908	9
1909	5
1910	10
1911	5
1912	5
1913	4
1914	6
1915	3
1916	3
1919	4
1920	4
1921	2
1922	8
1923	10
1924	6
1925	1
1926	5
1927	7
1928	2
1929	4
1930	9
1931	2
1932	2
1933	6
1934	2
1935	2
1936	4
1937	12
1938	7
1939	7
1940	3
1941	5
1942	4
1943	6
1944	3
1945	9
1946	3
1947	9
1948	2
1949	4
1950	8
1951	5
1952	6
1954	5
1955	7
1956	1
1957	1
1958	4
1959	5
1960	2
1961	3
1962	9
1963	3
1964	5
1966	2
1967	2
1968	3
1969	7
1970	8
1971	8
1972	2
1973	1
1974	1
1975	2
1976	1
1977	7
1978	3
1979	6
1980	6
1981	4
1982	2
1983	2
1984	1
1985	9
1986	11
1987	9
1988	6
1989	1
1990	3
1991	3
1992	4
1993	11
1994	2
1995	6
1996	7
1997	1
1998	9
1999	4
2000	2
2001	1
2002	3
2003	13
2004	1
2005	4
2006	7
2007	11
2008	5
2009	2
2010	6
2011	4
2012	2
2013	5
2014	5
2015	1
2016	7
2017	6
2018	8
2019	8
2020	5
2021	7
2022	6
2023	7
2024	3
2025	3
2026	7
2027	4
2028	3
2029	2
2030	1
2031	5
2033	1
2034	6
2035	6
2036	6
2037	2
2038	4
2039	4
2040	3
2041	4
2042	5
2043	2
2044	7
2045	4
2046	5
2047	3
2048	3
2049	1
2050	3
2051	2
2052	2
2053	9
2054	8
2055	2
2056	1
2057	4
2058	4
2059	4
2060	3
2062	5
2063	6
2064	3
2065	3
2066	8
2067	5
2069	8
2070	3
2071	7
2073	3
2074	3
2075	5
2076	4
2077	5
2078	4
2079	4
2080	8
2081	5
2082	8
2083	10
2084	9
2085	2
2086	2
2087	3
2088	6
2089	4
2090	4
2091	3
2092	2
2093	3
2094	5
2095	2
2096	2
2097	5
2098	7
2099	8
2100	2
2101	4
2102	3
2103	3
2104	4
2105	2
2106	6
2107	4
2108	3
2109	4
2110	3
2111	3
2112	4
2113	4
2114	5
2115	9
2116	2
2117	4
2118	3
2119	7
2120	4
2121	4
2122	2
2123	5
2124	6
2125	4
2126	6
2127	6
2128	5
2129	3
2130	4
2131	10
2132	6
2133	5
2134	2
2135	5
2136	3
2137	8
2138	6
2139	7
2140	3
2141	1
2142	3
2143	5
2144	5
2145	3
2146	6
2147	7
2148	5
2149	4
2150	8
2151	5
2152	4
2153	2
2154	5
2155	8
2156	7
2157	5
2158	3
2159	4
2160	3
2161	4
2162	8
2163	2
2164	5
2165	6
2166	2
2167	11
2168	2
2169	6
2170	4
2171	3
2172	4
2173	5
2174	6
2175	2
2176	4
2177	1
2178	4
2179	9
2180	5
2181	2
2182	2
2183	3
2184	3
2185	7
2186	10
2187	3
2188	1
2189	2
2190	4
2191	4
2192	9
2193	5
2194	6
2195	19
2196	4
2197	5
2198	10
2199	1
2200	7
2201	4
2202	2
2203	2
2204	2
2205	5
2206	5
2207	2
2209	2
2210	8
2211	9
2212	10
2213	3
2214	5
2215	4
2216	6
2217	3
2218	3
2219	8
2220	2
2221	3
2222	3
2223	6
2224	3
2225	3
2226	4
2227	2
2228	6
2229	5
2230	5
2231	6
2232	3
2233	5
2234	3
2235	8
2236	1
2237	6
2238	4
2239	1
2240	5
2241	7
2242	3
2243	3
2244	9
2245	5
2246	2
2247	7
2248	5
2249	5
2250	3
2251	3
2252	3
2253	9
2254	1
2255	5
2256	1
2257	3
2258	5
2259	6
2260	3
2261	1
2262	2
2263	3
2264	3
2265	3
2266	4
2267	4
2268	5
2269	2
2270	3
2271	2
2272	3
2273	3
2275	5
2276	3
2277	5
2278	5
2279	5
2281	3
2282	4
2283	5
2284	11
2285	7
2286	6
2287	3
2288	5
2289	6
2290	3
2291	6
2292	5
2293	2
2294	6
2295	3
2296	3
2298	5
2299	2
2300	5
2301	4
2302	4
2303	6
2304	6
2305	6
2306	6
2307	7
2308	5
2309	3
2310	2
2311	6
2312	3
2313	3
2314	9
2315	2
2316	3
2317	1
2318	3
2319	2
2320	4
2321	5
2322	7
2323	3
2324	4
2325	5
2326	6
2327	4
2328	7
2329	1
2330	5
2331	5
2332	5
2333	1
2334	2
2335	1
2336	4
2337	5
2338	3
2339	6
2340	12
2341	3
2342	4
2343	4
2344	6
2345	4
2346	7
2347	5
2348	3
2349	5
2350	4
2351	3
2352	4
2353	4
2354	4
2355	9
2356	6
2357	3
2358	5
2359	6
2360	5
2361	3
2362	4
2363	2
2364	2
2366	2
2367	9
2368	6
2369	2
2370	7
2371	6
2372	3
2373	4
2374	2
2375	5
2376	3
2377	1
2378	1
2379	8
2380	3
2381	4
2382	1
2383	1
2384	2
2385	3
2386	4
2387	6
2388	5
2389	2
2390	3
2391	5
2392	6
2393	3
2394	1
2395	3
2396	2
2397	4
2398	3
2399	6
2400	3
2401	5
2402	3
2403	7
2404	3
2405	4
2406	5
2407	3
2408	3
2409	3
2410	4
2411	2
2413	2
2414	3
2415	3
2416	8
2417	4
2418	2
2419	6
2421	6
2422	6
2423	6
2424	1
2425	5
2426	1
2427	3
2428	2
2429	1
2430	3
2431	6
2432	5
2433	3
2434	4
2435	10
2436	10
2437	6
2438	5
2439	4
2440	2
2441	1
2442	4
2443	4
2444	3
2445	2
2446	4
2447	5
2448	1
2449	2
2450	2
2451	8
2452	9
2453	1
2454	1
2455	2
2456	2
2457	2
2458	7
2459	3
2460	1
2461	5
2462	6
2463	3
2464	1
2465	3
2466	2
2467	5
2468	4
2469	1
2470	10
2471	5
2472	3
2473	4
2474	9
2475	3
2476	4
2477	3
2478	4
2479	6
2480	1
2481	3
2482	5
2483	5
2484	4
2485	1
2486	2
2487	3
2488	3
2489	4
2490	1
2491	2
2493	4
2494	2
2495	4
2496	4
2497	8
2498	1
2499	4
2500	1
2501	6
2502	5
2503	2
2504	3
2505	4
2506	5
2507	2
2508	3
2509	4
2510	5
2511	5
2512	3
2513	4
2514	5
2515	5
2516	4
2517	3
2518	7
2519	9
2520	6
2523	3
2524	7
2525	4
2526	1
2527	4
2528	5
2529	1
2530	2
2531	3
2532	3
2533	5
2534	2
2535	5
2536	2
2537	7
2538	2
2539	4
2540	4
2542	7
2543	7
2545	3
2546	3
2547	6
2549	8
2550	6
2551	6
2552	3
2555	5
2557	5
2558	1
2559	1
2560	4
2561	5
2562	5
2563	7
2564	6
2565	7
2566	4
2567	2
2568	2
2569	2
2570	1
2571	4
2572	5
2573	5
2574	10
2575	2
2576	1
2577	5
2578	3
2579	4
2580	10
2581	7
2582	2
2583	4
2584	5
2585	3
2586	3
2587	3
2588	5
2589	5
2590	4
2591	6
2592	3
2593	4
2594	3
2595	5
2596	6
2597	5
2598	5
2599	6
2600	1
2601	3
2602	1
2603	8
2604	7
2605	4
2606	4
2607	1
2609	2
2610	5
2611	4
2612	8
2613	4
2614	7
2615	5
2616	3
2617	5
2618	6
2619	3
2620	3
2621	3
2622	2
2623	2
2625	1
2626	4
2627	3
2628	5
2629	7
2630	4
2631	5
2632	5
2633	3
2634	4
2635	4
2636	2
2637	2
2638	3
2639	4
2640	1
2641	3
2642	2
2643	4
2644	3
2645	4
2646	4
2647	7
2648	2
2649	6
2650	2
2651	1
2652	4
2653	5
2654	7
2655	7
2656	2
2657	4
2658	6
2659	7
2660	5
2661	3
2662	5
2663	7
2664	6
2665	5
2666	4
2667	8
2668	3
2669	3
2670	7
2671	5
2672	5
2673	4
2674	4
2675	5
2676	8
2677	6
2678	7
2679	2
2680	5
2681	2
2682	3
2683	9
2684	4
2685	3
2686	2
2687	4
2688	4
2689	5
2690	2
2691	3
2692	9
2693	5
2694	5
2695	5
2696	5
2697	3
2698	4
2699	3
2700	3
2701	4
2702	4
2704	2
2706	6
2707	4
2708	6
2709	3
2710	5
2711	4
2712	5
2713	3
2714	2
2715	5
2716	5
2717	2
2718	1
2719	2
2720	4
2721	5
2722	2
2723	5
2724	8
2725	2
2726	5
2727	3
2728	6
2729	6
2730	3
2731	2
2732	2
2733	4
2734	3
2735	2
2736	4
2737	9
2738	4
2739	5
2740	5
2741	2
2742	6
2743	4
2744	4
2745	7
2746	6
2747	6
2748	3
2749	6
2750	1
2751	2
2752	2
2753	1
2754	2
2755	8
2756	4
2757	1
2758	7
2759	1
2760	2
2761	4
2762	3
2763	4
2764	3
2765	4
2766	5
2767	2
2768	3
2769	2
2770	6
2771	6
2772	2
2773	5
2774	5
2775	3
2776	4
2777	6
2778	2
2779	1
2780	1
2781	2
2782	4
2783	2
2784	6
2785	6
2786	4
2787	5
2788	7
2789	2
2790	2
2791	3
2792	1
2793	2
2794	4
2795	3
2796	3
2797	3
2798	1
2799	2
2800	2
2801	3
2802	4
2803	7
2804	7
2805	7
2807	5
2808	1
2809	4
2810	6
2811	6
2812	4
2813	4
2814	2
2815	1
2816	3
2817	2
2818	2
2819	4
2820	6
2821	7
2822	1
2823	2
2824	2
2825	3
2826	1
2827	1
2828	2
2829	4
2830	4
2831	2
2832	2
2833	1
2834	6
2835	3
2836	1
2837	6
2838	5
2839	4
2840	2
2841	6
2842	2
2843	5
2844	2
2845	3
2847	4
2848	4
2849	6
2850	6
2851	5
2852	3
2853	1
2854	2
2855	5
2856	4
2857	7
2858	5
2859	4
2860	3
2861	2
2862	2
2864	4
2865	3
2866	3
2867	11
2868	8
2869	4
2870	9
2871	2
2872	5
2873	4
2874	1
2875	4
2876	5
2877	2
2878	3
2881	7
2882	2
2883	4
2884	4
2885	3
2886	2
2887	4
2888	7
2889	5
2890	1
2892	5
2894	3
2895	3
2896	6
2897	2
2898	3
2899	6
2900	9
2901	5
2902	1
2903	5
2904	3
2905	3
2906	3
2907	4
2908	1
2909	1
2910	1
2911	4
2912	4
2913	2
2914	1
2915	5
2916	4
2917	3
2918	2
2919	4
2920	5
2921	1
2922	1
2923	4
2924	2
2925	1
2926	6
2927	3
2929	6
2930	2
2931	4
2932	11
2933	8
2934	2
2935	1
2936	5
2937	4
2938	6
2939	1
2940	4
2941	2
2942	2
2943	7
2944	3
2945	2
2946	2
2947	4
2948	3
2949	2
2950	1
2951	2
2952	4
2953	1
2954	4
2955	1
2956	2
2957	1
2959	5
2960	3
2961	2
2962	1
2963	4
2964	2
2965	1
2966	8
2967	1
2968	4
2969	4
2970	4
2971	2
2972	8
2973	5
2974	2
2975	2
2976	3
2977	6
2978	3
2979	5
2980	8
2981	4
2982	1
2983	3
2984	3
2985	3
2986	4
2988	4
2989	3
2990	2
2992	7
2993	3
2994	2
2995	5
2996	12
2997	3
2998	6
3000	4
3001	1
3002	2
3003	5
3004	3
3005	2
3006	9
3007	3
3008	5
3009	4
3010	2
3011	3
3012	11
3013	5
3014	6
3015	7
3016	4
3017	5
3018	4
3019	3
3020	2
3021	3
3022	4
3023	3
3024	4
3025	6
3026	6
3027	9
3028	10
3029	2
3030	5
3031	2
3032	1
3033	1
3034	4
3035	4
3036	2
3037	1
3038	2
3039	6
3040	4
3041	4
3042	2
3043	4
3044	2
3045	3
3046	3
3047	3
3048	2
3049	2
3050	5
3051	3
3052	4
3053	2
3054	2
3055	3
3056	1
3057	2
3058	7
3059	5
3060	6
3061	6
3062	2
3063	2
3064	7
3065	2
3066	3
3067	3
3068	4
3069	3
3070	11
3071	6
3072	1
3074	5
3075	3
3076	3
3077	3
3078	4
3079	5
3080	6
3081	5
3082	4
3083	6
3084	2
3085	6
3086	3
3087	4
3088	4
3090	4
3091	2
3092	6
3094	4
3095	5
3096	2
3097	4
3098	4
3099	2
3100	4
3101	2
3102	1
3103	2
3105	4
3106	6
3107	5
3108	6
3109	4
3110	4
3111	3
3112	6
3113	1
3114	3
3115	1
3116	1
3117	6
3118	7
3119	5
3120	5
3121	2
3122	2
3123	1
3124	8
3125	7
3126	3
3127	5
3129	2
3130	5
3131	5
3132	1
3133	2
3134	3
3135	3
3136	3
3137	3
3138	5
3139	4
3140	2
3141	2
3142	7
3143	2
3144	2
3145	7
3146	5
3147	1
3148	6
3149	3
3151	3
3152	1
3153	3
3154	6
3155	5
3156	6
3157	5
3158	2
3159	1
3160	4
3161	6
3162	3
3163	7
3164	12
3165	2
3166	2
3167	6
3168	2
3169	2
3170	3
3171	4
3172	4
3173	5
3174	1
3175	3
3176	3
3177	2
3178	5
3179	3
3180	2
3181	8
3182	2
3183	1
3185	4
3186	1
3187	4
